totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
38,18,20,267,6886657,786142,21,8452,34,4,1,0,0,227,536948,0,60,6282706,510980,0,291,21,12,platinum
8,2,6,67,1376583,182335,17,1826,9,2,0,0,0,52,118904,0,19,1206478,161778,0,69,17,10,platinum
144,69,75,992,18002290,2665559,20,26459,134,21,2,1,0,812,1815063,0,264,17246342,538333,0,1273,20,14,platinum
292,140,152,1734,39334807,4772908,25,58403,240,38,5,0,0,1011,3639502,0,475,34818024,4089267,0,2121,25,11,diamond
260,96,164,2246,35189377,4775739,29,50489,381,67,13,2,0,1430,3443812,0,617,32946693,1724540,0,1979,29,16,diamond
118,60,58,404,11757677,2124561,11,16021,33,4,1,0,0,669,1457905,0,84,6223780,5470135,0,1208,11,18,diamond
60,25,35,358,7928459,997623,16,11693,41,3,1,0,0,246,727062,0,124,7366902,465476,0,447,16,10,diamond
6,3,3,26,886607,116513,9,1252,4,0,0,0,0,33,72149,0,8,843733,35569,0,37,9,11,gold
2,1,1,20,344609,45099,18,377,3,0,0,0,0,18,27383,0,3,248301,93280,0,16,18,12,gold
23,10,13,159,3861846,417625,20,5017,14,5,1,0,0,126,307433,0,25,2988199,845467,0,171,20,10,gold
12,4,8,75,1347064,214491,17,1864,7,2,0,0,0,63,141677,0,15,1200663,128676,0,100,17,13,gold
19,4,15,197,3102153,340203,21,3714,29,4,0,0,0,92,268670,0,56,2887323,161721,0,186,21,11,challenger
51,17,34,424,8413825,947652,19,10984,66,10,2,0,0,256,718851,0,137,7948649,363916,0,403,19,12,master
29,9,20,238,4088455,514167,20,5820,37,10,1,0,0,155,379666,0,76,3843141,184214,0,192,20,9,master
234,105,129,1473,28813745,3953382,17,39304,178,35,5,1,0,1168,2752148,0,341,25404875,3034978,0,1835,17,12,master
82,36,46,619,10654567,1405522,20,15660,93,11,0,0,0,447,1026028,0,150,8577796,1954364,0,650,20,13,master
73,37,36,439,11066303,1500381,20,14115,48,7,1,0,0,468,1002166,0,119,9433707,1532433,0,613,20,15,silver
4,3,1,19,444275,56936,6,710,1,0,0,0,0,22,43579,0,5,398960,43342,0,14,6,6,silver
111,57,54,688,10265143,2231259,18,15331,62,6,1,0,0,753,1256666,0,125,8829547,1358641,0,1016,18,16,silver
22,10,12,134,2245613,298183,18,3386,17,2,1,0,0,71,255584,0,29,1943731,282357,0,192,18,7,silver
40,18,22,234,5490858,837515,14,6895,19,2,0,0,0,238,497231,0,50,4853951,596536,0,359,14,14,silver
13,4,9,89,1434376,175722,12,2066,11,1,0,0,0,56,156203,0,15,1257135,175329,0,127,12,9,silver
122,55,67,964,16783884,2874316,21,17065,116,14,1,0,0,902,1559395,0,171,14062465,2655085,0,1163,21,16,bronze
39,21,18,256,4780271,754736,15,6617,37,3,0,0,0,229,462075,0,57,4498226,261576,0,303,15,13,bronze
2,2,0,6,210283,30739,6,296,1,1,0,0,0,11,19477,0,2,189466,20172,0,12,6,6,bronze
3,1,2,54,625506,67207,22,613,10,3,0,0,0,21,54364,0,7,556564,63415,0,42,22,14,bronze
9,4,5,43,969649,154941,10,1236,7,1,0,0,0,52,96594,0,14,905672,53800,0,80,10,10,bronze
2,2,0,5,140486,27626,5,310,0,0,0,0,0,8,17662,0,0,119915,20367,0,11,5,5,bronze
15,6,9,159,2013407,310238,24,2482,32,4,0,0,0,115,209298,0,27,1932225,65599,0,127,24,15,bronze
6,2,4,73,900589,94563,20,1121,11,1,0,0,0,27,86456,0,16,699212,198054,0,70,20,10,bronze
14,5,9,73,1813658,255908,11,2190,9,1,0,0,0,72,169515,0,13,1635445,159057,0,160,11,8,bronze
51,18,33,445,7609448,1216300,24,7973,60,11,4,0,0,378,662085,0,100,6757369,790831,0,462,24,14,bronze
35,13,22,285,4271730,731849,25,5264,36,10,1,0,0,235,433672,0,61,3572905,673738,0,318,25,14,bronze
2,2,0,13,309140,35449,10,406,1,0,0,0,0,12,24789,0,2,264949,42633,0,10,10,7,bronze
16,3,13,189,2751463,365403,23,3089,19,1,0,0,0,88,249272,0,36,2475923,228632,0,180,23,11,bronze
2,1,1,7,251448,35842,6,325,1,0,0,0,0,11,24715,0,1,206937,43222,0,18,6,7,bronze
4,3,1,11,268967,72101,5,320,0,0,0,0,0,37,35213,0,2,203133,61020,0,31,5,11,bronze
