totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
558,274,284,3045,100662807,17937815,19,131077,184,18,1,0,0,2790,7439837,0,680,4970612,94663106,0,3791,19,15,diamond
327,146,181,1134,48831199,9970153,12,69828,46,6,0,0,0,1354,3797948,0,441,4653187,44010977,0,2102,12,12,diamond
1988,942,1046,5746,326495470,72778620,15,474149,318,25,2,1,0,14753,23903578,0,1837,13184836,312116660,0,14720,15,20,diamond
626,298,328,2159,90726438,17450820,13,132683,112,10,1,0,0,2141,7328038,0,708,5590984,84636492,0,4885,13,14,diamond
22,9,13,86,3016253,642551,9,4278,3,0,0,0,0,124,246928,0,14,202993,2799687,0,171,9,15,gold
67,28,39,269,11097063,2196249,13,11624,14,2,0,0,0,260,806311,0,70,1085413,9653055,0,356,13,9,gold
186,79,107,1073,27638275,6536998,17,37755,62,7,0,0,0,1181,2317084,0,205,2388659,25047867,0,1458,17,15,master
100,37,63,443,14926079,3096342,11,22658,31,2,0,0,0,382,1243564,0,90,666266,14204728,0,826,11,9,master
260,111,149,698,36884374,7720074,11,60544,36,2,0,0,0,1040,3127730,0,318,2589741,34178776,0,2018,11,10,master
146,61,85,719,20751874,4436470,15,32333,49,6,2,0,0,666,1780840,0,126,787070,19872757,0,1158,15,15,master
3,1,2,6,393270,68742,5,659,0,0,0,0,0,14,34398,0,4,24972,367725,0,22,5,7,master
23,9,14,86,4119165,743404,8,5949,1,0,0,0,0,130,301164,0,26,192952,3910514,0,196,8,10,master
17,9,8,94,2823306,577285,16,3898,10,3,0,0,0,86,230355,0,26,188809,2627149,0,135,16,12,silver
53,22,31,317,9012958,1963598,13,11129,22,0,0,0,0,480,710995,0,58,781167,8217131,0,468,13,16,bronze
