totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
88,41,47,628,11208178,1464971,21,16442,56,7,1,0,0,317,1108264,0,96,1813341,6288358,0,718,21,9,platinum
50,22,28,343,6600162,1084894,19,8095,35,3,0,0,0,357,632942,0,33,819132,3938738,0,454,19,13,platinum
209,103,106,1306,33626991,4009763,18,40557,134,18,2,0,0,774,2677294,0,235,4704868,20225542,0,1466,18,9,platinum
27,11,16,177,3363371,505107,16,3909,8,2,1,0,0,151,328652,0,23,450116,1967232,0,247,16,10,platinum
7,1,6,39,856700,113747,9,1022,2,0,0,0,0,29,87555,0,11,145243,493331,0,79,9,11,platinum
182,83,99,1271,28492550,3486997,31,33387,129,25,2,0,0,734,2325134,0,233,2977181,17157494,0,1268,31,11,platinum
466,211,255,3084,69268094,9146904,21,89264,292,30,2,1,0,2358,5902560,0,549,9353241,40608115,0,3767,21,14,platinum
328,134,194,2155,48486500,5458766,21,70823,221,33,4,0,0,1131,4173370,0,433,6536784,28242767,0,2331,21,13,diamond
155,73,82,1034,22537097,2494543,20,31672,113,20,4,0,0,605,1915826,0,170,2519654,14039877,0,1046,20,11,diamond
19,8,11,144,2524680,433824,15,3121,7,0,0,0,0,141,231049,0,23,306586,1520619,0,150,15,14,diamond
359,143,216,2568,45905201,6996755,22,60948,240,26,0,0,0,1715,4308171,0,390,5832023,27182741,0,2784,22,16,diamond
29,12,17,187,3752980,421774,17,5832,20,0,0,0,0,103,347662,0,33,547537,2221779,0,191,17,9,diamond
43,13,30,384,6823479,760630,19,8600,35,4,0,0,0,180,583488,0,31,777304,4246116,0,345,19,11,diamond
28,9,19,168,4048457,438399,20,5259,16,0,0,0,0,133,337319,0,20,511281,2484284,0,189,20,11,diamond
58,25,33,370,7636922,973429,19,10236,31,4,1,0,0,231,676802,0,70,1149550,4432744,0,379,19,9,diamond
63,20,43,451,8656899,1040700,21,11602,35,4,1,0,0,244,783971,0,64,1136385,5247075,0,483,21,10,diamond
22,16,6,140,2926468,427721,16,4133,9,2,1,0,0,106,273495,0,12,411075,1711602,0,160,16,10,diamond
