totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
23,7,16,133,3405688,578958,16,4432,12,1,0,0,0,133,302767,0,47,1193997,2173392,0,164,16,14,platinum
24,5,19,149,3575037,499463,12,4635,7,1,0,0,0,142,325421,0,46,1164198,2359084,0,154,12,13,platinum
118,52,66,1017,21564096,2787871,25,22594,111,19,3,1,0,767,1704797,0,243,10314778,10650595,0,643,25,17,platinum
9,1,8,112,1489331,235580,23,1890,24,7,2,0,0,57,136611,0,20,855208,606071,0,65,23,11,gold
49,20,29,239,7729332,1189620,12,11563,19,3,0,0,0,273,693681,0,87,1899465,5776145,0,372,12,14,gold
13,6,7,77,1549233,316861,13,1923,3,1,0,0,0,112,157638,0,16,560672,971078,0,100,13,16,master
38,10,28,304,7994463,651485,18,5293,30,7,0,0,0,166,540471,0,111,1948020,5630359,0,154,18,10,master
189,77,112,1318,34705978,3673173,22,23534,126,17,1,0,0,889,2573065,0,229,11741722,20962656,0,1195,22,13,master
129,67,62,484,15169690,2486181,16,24651,28,1,0,0,0,617,1460028,0,145,4797434,10239605,0,799,16,11,master
239,105,134,1627,38954131,5095466,24,45499,164,19,4,1,0,1164,3321298,0,305,12950478,24866257,0,1657,24,13,master
146,41,105,1274,32010421,3062614,18,28595,122,14,1,0,0,803,2221272,0,382,8650494,22154103,0,615,18,15,master
92,29,63,754,16446056,1973538,21,19767,59,8,1,0,0,553,1280634,0,170,5021905,11154579,0,375,21,13,master
293,130,163,1991,54671344,6132485,22,42039,181,20,3,1,0,1404,4006576,0,372,20249502,31512979,0,1721,22,14,master
387,177,210,2351,46780720,6963060,21,63688,160,17,1,0,0,1929,4490366,0,448,15244686,30680439,0,2229,21,18,master
264,123,141,1526,37597948,5552798,17,49602,99,8,0,0,0,1531,3216470,0,369,13611662,23259256,0,1615,17,15,master
1,0,1,0,47271,10343,0,88,0,0,0,0,0,5,5729,0,0,23316,23575,0,2,0,5,silver
6,2,4,18,646704,134431,5,752,0,0,0,0,0,50,65091,0,6,173206,471472,0,55,5,12,silver
42,18,24,211,6161108,924647,22,7340,12,0,0,0,0,244,525267,0,53,1653824,4476564,0,297,22,12,bronze
10,6,4,87,1052460,226051,13,1199,4,0,0,0,0,92,117832,0,10,270195,773824,0,61,13,15,bronze
82,41,41,531,11504960,1473826,16,14053,31,1,0,0,0,490,1039981,0,146,3645086,7712886,0,440,16,12,bronze
424,192,232,2713,70999322,8340053,21,79170,198,18,1,0,0,2786,5630825,0,886,22951369,47016450,0,2019,21,17,bronze
9,6,3,31,1219585,211552,6,633,5,2,0,0,0,58,106690,0,4,516617,611948,0,66,6,13,bronze
18,7,11,149,2080031,336392,19,2133,11,1,0,0,0,106,217915,0,24,491324,1568402,0,120,19,12,bronze
7,4,3,18,324202,106094,5,293,1,0,0,0,0,40,50443,0,6,131681,187194,0,33,5,9,bronze
