totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
11,5,6,85,1705272,180239,12,1812,6,1,0,0,0,49,140500,0,8,135656,1562449,0,110,12,8,platinum
90,41,49,641,14052647,1430821,18,15695,42,2,0,0,0,512,1151901,0,77,1148259,12821514,0,897,18,14,platinum
58,25,33,407,9749682,828244,17,11672,33,3,0,0,0,232,753969,0,43,819498,8888848,0,504,17,11,diamond
57,24,33,417,6996772,955756,24,7783,34,3,0,0,0,361,690124,0,21,641270,6324809,0,540,24,15,gold
4,0,4,49,672641,39869,16,802,7,1,0,0,0,10,58622,0,3,58837,611498,0,49,16,3,gold
39,20,19,288,7734956,605855,17,7596,22,3,0,0,0,208,536967,0,22,471475,7247480,0,397,17,11,gold
6,3,3,30,573665,70833,9,843,1,0,0,0,0,26,57747,0,4,69078,498285,0,36,9,9,gold
367,145,222,2399,58811066,5170329,17,67148,197,21,1,0,0,1432,4588974,0,330,4050735,54500168,0,3423,17,11,master
76,36,40,372,11157111,1181520,15,13886,26,4,0,0,0,332,943044,0,50,1159527,9969087,0,561,15,12,master
107,45,62,764,15608531,1469632,19,18588,58,2,0,0,0,458,1319886,0,92,1076947,14484001,0,990,19,11,master
13,4,9,129,1499088,173635,19,1780,11,1,0,0,0,50,158716,0,10,188359,1302929,0,121,19,8,silver
9,5,4,48,1591449,138560,8,1711,2,1,0,0,0,44,117579,0,2,118124,1472359,0,79,8,11,silver
7,3,4,36,945375,97932,10,1019,2,0,0,0,0,37,82612,0,7,141833,802344,0,78,10,11,silver
2,1,1,13,240737,23943,11,263,1,1,0,0,0,8,21326,0,1,21281,219042,0,18,11,5,bronze
