totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
76,39,37,151,2632122,1580170,7,1742,3,0,0,0,0,424,808937,0,14,577284,2036823,0,1163,7,14,platinum
36,16,20,95,1242454,752180,7,1134,2,0,0,0,0,224,402803,0,10,271096,947323,0,529,7,13,platinum
39,22,17,113,1537440,655612,8,1192,5,0,0,0,0,183,401274,0,10,348496,1169425,0,523,8,10,platinum
53,29,24,156,1210062,1047445,8,829,4,0,0,0,0,392,527707,0,9,344491,851237,0,722,8,16,platinum
64,32,32,155,1899806,1151087,7,1456,8,0,0,0,0,353,654366,0,18,464912,1389120,0,892,7,12,diamond
31,14,17,73,814300,532695,9,399,2,0,0,0,0,186,298446,0,7,165072,627195,0,396,9,11,diamond
64,28,36,214,2030655,1348177,10,1785,7,0,0,0,0,417,684892,0,21,472465,1506854,0,846,10,13,diamond
35,18,17,100,911490,625293,10,794,5,0,0,0,0,181,326725,0,10,226776,654281,0,399,10,12,diamond
43,21,22,109,1334577,873714,7,968,4,0,0,0,0,274,423065,0,9,324414,996906,0,619,7,12,diamond
67,36,31,188,1826000,1418226,12,1600,8,0,0,0,0,434,669077,0,9,476883,1285303,0,952,12,18,diamond
61,30,31,183,1951452,1402412,9,1618,7,0,0,0,0,398,673775,0,40,422246,1463437,0,928,9,14,diamond
67,34,33,155,1616153,1120417,6,1330,5,0,0,0,0,276,618915,0,16,375329,1196355,0,913,6,11,diamond
121,52,69,345,3488542,2783159,11,2024,12,1,0,0,0,779,1192686,0,30,893811,2500272,0,2096,11,12,diamond
32,19,13,72,852018,515356,7,775,0,0,0,0,0,144,291193,0,17,219400,613839,0,331,7,10,diamond
26,17,9,68,616385,462143,7,511,1,0,0,0,0,141,252222,0,6,172077,423887,0,293,7,11,diamond
22,10,12,36,479424,399447,5,392,0,0,0,0,0,80,210820,0,5,114259,352157,0,351,5,8,diamond
40,20,20,92,912583,767522,10,749,3,0,0,0,0,237,379017,0,7,214086,685901,0,561,10,12,diamond
72,39,33,187,1892784,1227635,7,1402,5,0,0,0,0,332,675655,0,15,471148,1380374,0,848,7,10,diamond
54,31,23,170,1632351,886841,9,1532,8,0,0,0,0,305,523880,0,31,301361,1269038,0,613,9,14,diamond
42,22,20,89,1092956,851604,9,933,4,0,0,0,0,226,423923,0,13,293859,785109,0,610,9,12,diamond
21,4,17,55,698292,387277,4,487,1,0,0,0,0,96,214434,0,4,177650,518079,0,329,4,11,gold
33,17,16,88,1124522,589409,7,936,4,0,0,0,0,140,355595,0,17,276780,816516,0,451,7,8,gold
102,48,54,406,3699494,2228852,14,3862,13,0,0,0,0,797,1073218,0,39,949468,2637142,0,1184,14,18,gold
304,143,161,785,8630650,6372245,9,6120,21,0,0,0,0,1940,3104480,0,79,2063802,6177120,0,4129,9,16,gold
67,31,36,197,2108185,1622485,11,1537,7,1,0,0,0,496,735644,0,18,537800,1551905,0,920,11,16,gold
40,21,19,105,1213099,786418,8,920,0,0,0,0,0,233,408724,0,10,308186,872682,0,532,8,11,gold
6,3,3,11,132733,70713,3,98,0,0,0,0,0,27,51698,0,2,31561,100775,0,65,3,7,gold
22,8,14,59,527436,379129,9,261,4,0,0,0,0,94,209270,0,11,140573,361978,0,335,9,9,gold
23,9,14,47,830898,420052,5,820,4,0,0,0,0,120,235152,0,7,191249,630402,0,300,5,14,gold
10,4,6,22,224601,147573,4,152,0,0,0,0,0,39,89041,0,3,69902,145581,0,134,4,8,gold
3,2,1,6,56269,62106,4,35,0,0,0,0,0,20,27275,0,1,12979,43268,0,31,4,8,gold
69,30,39,163,2191007,1414918,9,1675,5,0,0,0,0,359,736992,0,17,612287,1528183,0,1126,9,11,gold
63,23,40,199,1555756,1279893,8,883,5,0,0,0,0,338,609272,0,14,382931,1104693,0,847,8,12,challenger
141,63,78,298,3067682,2440035,8,2224,9,2,0,0,0,681,1307206,0,40,976506,1978989,0,2168,8,11,challenger
109,48,61,268,2188013,2115947,8,1261,10,0,0,0,0,641,975094,0,14,549260,1537798,0,1556,8,12,challenger
85,44,41,194,2392847,1683023,6,2111,8,0,0,0,0,542,804665,0,32,691988,1621335,0,1125,6,16,challenger
78,35,43,170,1636225,1258974,8,1410,7,0,0,0,0,331,714084,0,21,472182,1105545,0,939,8,10,challenger
35,19,16,116,744866,588034,8,504,6,0,0,0,0,173,321153,0,9,232458,482610,0,410,8,10,challenger
120,49,71,335,3088667,2036347,9,2719,10,1,0,0,0,442,1139641,0,53,1032873,1994014,0,1515,9,9,challenger
173,73,100,349,3601684,2908906,9,3192,12,0,0,0,0,713,1591314,0,57,1037034,2437358,0,2235,9,10,challenger
59,24,35,148,1384397,997796,7,948,5,1,0,0,0,251,550734,0,22,386733,934570,0,820,7,10,challenger
192,97,95,410,4158332,3211723,12,3641,13,0,0,0,0,746,1729530,0,48,1157910,2807887,0,2279,12,10,master
321,150,171,726,7760261,6017913,7,7742,13,1,0,0,0,1996,3277755,0,94,1612573,5900523,0,4553,7,17,master
41,17,24,95,1156214,831650,10,810,1,0,0,0,0,183,409057,0,12,279914,844786,0,544,10,9,master
105,44,61,220,2763926,1996649,7,2258,5,0,0,0,0,470,983938,0,41,687658,2052464,0,1340,7,12,master
11,3,8,30,283505,193175,5,261,4,0,0,0,0,67,101028,0,3,65389,212276,0,125,5,10,master
134,61,73,365,3640684,2390203,7,3105,18,0,0,0,0,598,1238539,0,30,865015,2700879,0,1685,7,14,master
608,273,335,1560,21712030,10657292,10,14536,59,0,0,0,0,2284,5854295,0,224,6295106,14161410,0,8238,10,13,master
56,21,35,175,1502981,1179386,9,1052,6,1,0,0,0,296,570067,0,10,351184,1110358,0,837,9,12,master
50,27,23,141,1278900,986666,7,1056,6,1,0,0,0,323,460998,0,8,368901,854440,0,611,7,17,master
34,21,13,61,745718,476196,6,654,2,0,0,0,0,108,283499,0,3,155640,567571,0,370,6,9,master
126,57,69,229,2891771,2093267,5,2235,6,0,0,0,0,513,1184562,0,24,770097,2016677,0,1671,5,11,master
273,112,161,645,5887645,5231457,8,5374,19,1,0,0,0,1422,2512939,0,60,1623725,4093245,0,3388,8,14,master
142,51,91,320,3291460,2449665,9,2486,9,0,0,0,0,510,1334340,0,45,925544,2296536,0,2332,9,12,master
91,34,57,325,2539573,1768688,11,1782,13,0,0,0,0,518,936034,0,33,593047,1861759,0,1403,11,13,master
77,30,47,157,1693359,1404095,8,1801,8,0,0,0,0,352,703536,0,16,490473,1141598,0,1068,8,10,master
77,24,53,146,1399484,1224648,7,1066,4,0,0,0,0,379,692616,0,14,455071,903613,0,1075,7,15,master
62,31,31,136,1993109,1162870,7,1199,4,0,0,0,0,268,571162,0,23,527824,1423817,0,851,7,9,master
47,18,29,140,1113970,837619,9,712,7,0,0,0,0,202,449372,0,13,309545,772022,0,641,9,9,master
60,28,32,137,1240106,1050904,6,870,5,1,0,0,0,268,527589,0,13,341980,870467,0,784,6,12,master
80,36,44,242,2461470,1610071,8,1863,11,0,0,0,0,521,766509,0,33,665808,1742932,0,1045,8,15,master
225,97,128,485,4517506,4049946,9,3551,13,0,0,0,0,1079,2117605,0,52,1126895,3323502,0,3093,9,13,master
76,25,51,221,1644615,1209976,10,1149,7,2,0,0,0,305,709038,0,24,405344,1161634,0,1155,10,11,master
91,41,50,185,2140557,1627587,7,1552,4,0,0,0,0,361,847345,0,16,558245,1533592,0,1265,7,10,master
24,9,15,79,587304,509479,14,280,3,0,0,0,0,142,238245,0,8,138796,423129,0,408,14,13,master
61,36,25,113,1272128,1347166,5,909,1,0,0,0,0,384,549514,0,11,338502,892046,0,747,5,14,master
132,65,67,366,3708519,2622551,11,2518,13,0,0,0,0,692,1259831,0,22,1004462,2581040,0,1997,11,12,master
171,88,83,298,4071761,3165922,8,3058,9,1,0,0,0,782,1511852,0,41,921787,3062482,0,2249,8,11,master
84,42,42,187,1823699,1383944,9,1625,10,0,0,0,0,403,764326,0,25,473833,1289024,0,1024,9,11,master
38,18,20,93,1023405,766108,8,749,1,0,0,0,0,191,393838,0,5,239845,746039,0,545,8,9,master
46,21,25,144,1357709,815714,8,1101,3,0,0,0,0,211,441669,0,20,348656,968858,0,628,8,11,master
101,42,59,234,2340733,2315195,7,1689,3,0,0,0,0,666,996447,0,23,609942,1629675,0,1542,7,15,master
26,11,15,56,677916,489636,8,458,1,0,0,0,0,119,237689,0,10,186502,471593,0,393,8,10,master
300,127,173,705,7177104,5210914,9,5383,8,0,0,0,0,1147,2867421,0,105,2160161,4778680,0,4685,9,10,master
51,21,30,123,1091324,833010,6,938,2,0,0,0,0,194,454342,0,15,297057,752740,0,642,6,10,master
44,18,26,104,995580,794065,6,800,1,0,0,0,0,176,419408,0,11,253553,709412,0,595,6,11,master
100,43,57,223,2545764,1843567,7,1729,5,0,0,0,0,488,878933,0,30,807332,1643396,0,1305,7,14,master
44,17,27,102,1242359,809018,6,1328,0,0,0,0,0,235,436932,0,19,270741,922969,0,637,6,12,master
30,13,17,60,877772,584035,7,642,1,0,0,0,0,165,289237,0,5,199995,658712,0,430,7,10,master
147,46,101,444,4569072,2710609,10,4598,18,1,0,0,0,822,1346554,0,56,999166,3474736,0,1786,10,13,master
249,122,127,613,6307039,3982076,7,6055,17,0,0,0,0,1135,2334351,0,83,1626357,4469864,0,3312,7,13,master
228,97,131,530,7780040,3486217,8,5547,26,2,0,0,0,713,2224739,0,94,2030741,5579336,0,3103,8,9,master
53,15,38,212,1545463,1008204,9,1163,9,0,0,0,0,286,541761,0,24,403522,1098646,0,805,9,11,master
