totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
133,50,83,1137,18767954,2796218,25,24000,112,17,3,0,0,723,1715477,0,167,18413209,220612,0,1001,25,14,platinum
15,7,8,76,1574527,426726,14,1713,4,0,0,0,0,94,190074,0,14,1420009,28526,0,164,14,14,platinum
242,97,145,2578,31332479,5279393,30,39784,279,36,6,0,0,2055,3097078,0,248,30499871,537600,0,1652,30,18,diamond
39,16,23,251,5377531,813702,13,7452,15,4,0,0,0,226,483183,0,42,5269737,76119,0,233,13,13,diamond
18,7,11,157,2132572,359543,17,2902,17,0,0,0,0,102,212964,0,15,2068644,35051,0,110,17,10,diamond
28,6,22,411,4450909,654742,27,5045,52,9,0,0,0,171,426075,0,33,4319589,84556,0,218,27,11,gold
2,2,0,11,357447,56560,7,336,1,0,0,0,0,16,28534,0,2,346249,5250,0,13,7,9,gold
828,399,429,8110,97980294,20525480,27,118616,671,79,8,0,0,8022,10063666,0,865,94826849,2030158,0,4840,27,21,master
163,74,89,1394,20624602,3091314,23,28162,133,21,2,0,0,1024,2031061,0,246,20145341,281007,0,1018,23,17,master
180,74,106,1565,27921913,4137106,24,37391,153,21,4,0,0,821,2402496,0,152,27383068,320333,0,1385,24,15,master
117,54,63,819,13698561,2333126,19,18211,57,4,0,0,0,698,1337252,0,82,13384884,200103,0,679,19,14,master
1,0,1,25,292443,39341,25,215,6,1,0,0,0,8,22758,0,3,285551,4266,0,11,25,8,bronze
