totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
16,9,7,30,363297,373637,6,312,1,0,0,0,0,92,160539,0,6,101921,256950,0,232,6,11,platinum
38,18,20,69,914204,886071,6,1286,1,0,0,0,0,240,350330,0,17,249809,635260,0,543,6,11,platinum
15,8,7,31,432387,278765,5,635,0,0,0,0,0,61,132641,0,10,123729,297010,0,172,5,9,platinum
44,22,22,69,913456,953537,4,1724,1,0,0,0,0,253,373939,0,6,215245,687119,0,547,4,11,platinum
100,50,50,142,2106058,2191157,5,3480,3,0,0,0,0,512,877076,0,22,646634,1439500,0,1363,5,11,platinum
48,18,30,87,938197,998213,5,1171,3,0,0,0,0,263,476318,0,17,232876,683093,0,751,5,12,platinum
15,8,7,28,474208,370716,4,732,0,0,0,0,0,92,162019,0,4,132328,341248,0,248,4,12,platinum
57,32,25,127,1665571,1341222,7,2720,5,1,1,0,0,283,565640,0,29,477075,1171215,0,814,7,10,platinum
56,24,32,89,1049308,1251087,5,1888,3,0,0,0,0,335,521102,0,12,355290,669918,0,857,5,17,platinum
35,16,19,57,735690,840386,4,1562,4,0,0,0,0,211,338937,0,9,258325,469141,0,523,4,13,platinum
4,3,1,3,91827,95472,2,199,0,0,0,0,0,26,32752,0,1,28943,62666,0,47,2,11,platinum
30,9,21,49,1005337,662945,5,1584,2,0,0,0,0,133,319600,0,10,319166,677787,0,545,5,13,platinum
14,4,10,14,318897,290749,3,533,1,0,0,0,0,59,126525,0,3,90034,219510,0,203,3,8,platinum
4,2,2,5,98336,83779,4,151,0,0,0,0,0,15,39301,0,1,31121,67187,0,52,4,6,platinum
98,48,50,191,2257888,2485350,8,3046,6,0,0,0,0,664,1004125,0,16,585135,1606720,0,1611,8,12,platinum
47,25,22,112,908763,1273973,6,1623,5,0,0,0,0,411,473794,0,5,282197,606944,0,831,6,18,platinum
90,40,50,170,2345001,1955363,6,3593,3,0,0,0,0,458,842907,0,30,700005,1570897,0,1324,6,14,platinum
57,29,28,101,1539256,1400953,8,2410,4,0,0,0,0,397,544614,0,16,410984,1110195,0,736,8,13,platinum
312,136,176,621,8345202,6440894,8,9879,21,1,0,0,0,1826,2746166,0,80,2580954,5529351,0,4454,8,15,diamond
25,10,15,26,435823,523212,5,821,0,0,0,0,0,140,212727,0,6,151564,273575,0,312,5,12,diamond
