totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
36,18,18,168,4049448,1118894,15,2398,13,0,0,0,0,125,392732,0,21,588124,3079217,0,323,15,10,platinum
24,10,14,70,2960213,807830,6,895,3,0,0,0,0,72,267396,0,13,554079,2022620,0,266,6,7,platinum
83,28,55,564,12139447,2729708,15,5096,37,7,1,0,0,322,1076813,0,63,1901103,9256851,0,894,15,9,platinum
37,19,18,221,5242204,1357018,17,2005,10,1,0,0,0,145,456485,0,10,687718,4111071,0,368,17,8,platinum
105,44,61,515,13839290,4429251,12,4656,36,3,0,0,0,338,1266495,0,42,2475634,9880726,0,1304,12,9,platinum
121,62,59,662,16277086,4612246,20,6837,35,3,1,0,0,323,1481560,0,53,2302130,12690917,0,1563,20,7,platinum
106,46,60,544,12687363,4255181,14,4266,54,2,0,0,0,364,1182358,0,42,1590526,9747055,0,1271,14,9,diamond
237,106,131,1393,31303173,8682290,22,10409,119,8,2,0,0,998,2770998,0,68,3460120,25211045,0,2818,22,11,diamond
44,17,27,231,5545187,1637694,17,2431,17,2,1,0,0,154,518015,0,21,864856,4112605,0,487,17,10,diamond
25,11,14,135,2884586,863390,10,1556,7,0,0,0,0,115,285586,0,8,412905,2241386,0,303,10,10,gold
6,2,4,29,668146,212966,9,205,5,0,0,0,0,21,69075,0,2,106055,492978,0,85,9,6,gold
71,29,42,382,8365370,2475634,14,3718,20,3,0,0,0,177,789481,0,18,1087954,6506754,0,778,14,8,challenger
155,40,115,1139,25861275,6635321,19,7857,99,11,0,0,0,454,1984462,0,75,3177004,20465343,0,1705,19,10,challenger
155,65,90,1087,21588042,5858914,22,9522,96,8,0,0,0,438,1901016,0,69,3055171,16952646,0,1761,22,9,challenger
49,12,37,284,7134512,1702229,16,2360,26,4,0,0,0,101,573145,0,15,937846,5583217,0,527,16,7,master
21,10,11,110,2572822,724098,12,1284,5,0,0,0,0,132,239319,0,3,336762,1976190,0,217,12,16,master
35,18,17,247,5038916,1506960,22,1674,20,3,0,0,0,146,406442,0,10,620062,3979944,0,334,22,10,master
68,27,41,468,11799451,2733001,18,2941,42,6,0,0,0,122,883565,0,22,1461949,9361869,0,709,18,6,master
18,7,11,107,2378058,759882,16,752,8,3,0,0,0,67,216948,0,7,339139,1782253,0,215,16,9,master
75,37,38,387,8568382,2965672,16,2514,26,4,1,0,0,346,830922,0,16,1280353,6394134,0,826,16,11,master
88,41,47,470,10039106,3056158,23,3769,34,4,1,0,0,339,975826,0,23,1612864,7486751,0,1012,23,10,master
62,26,36,361,7870264,2401034,12,3618,27,4,1,0,0,286,724474,0,28,987674,6140585,0,702,12,11,master
63,27,36,420,10855570,2677698,16,3516,29,1,0,0,0,207,840262,0,25,1438987,8612381,0,755,16,8,master
44,19,25,185,5550867,1703602,11,1653,11,0,0,0,0,108,483812,0,14,832798,4216139,0,491,11,6,master
79,40,39,456,11250282,3155016,14,2966,30,1,0,0,0,274,943240,0,29,1587964,8567518,0,796,14,10,master
40,18,22,236,5998769,1958448,14,2380,17,1,0,0,0,192,503363,0,11,756232,4691601,0,515,14,11,master
13,9,4,83,1546421,560858,12,772,6,0,0,0,0,80,158755,0,1,212013,1257105,0,167,12,9,silver
11,6,5,92,1304864,271249,20,609,7,1,0,0,0,48,134997,0,3,146486,1054762,0,120,20,7,silver
12,5,7,79,1436529,452287,18,570,9,2,0,0,0,59,144832,0,7,181978,1159149,0,169,18,7,silver
54,21,33,315,8208591,2034295,14,3456,18,2,0,0,0,233,710541,0,20,1070794,6430279,0,674,14,10,silver
21,11,10,131,2474470,719039,9,841,6,1,0,0,0,78,250043,0,8,389521,1837526,0,229,9,8,silver
17,9,8,58,1496813,590414,12,615,2,0,0,0,0,91,171787,0,1,195764,1123627,0,184,12,9,silver
218,102,116,1059,24355330,9461532,14,7742,37,1,0,0,0,793,2576133,0,45,3513662,18231893,0,3239,14,11,silver
6,4,2,18,525568,127915,6,679,1,0,0,0,0,21,51887,0,2,93422,424450,0,28,6,7,bronze
24,15,9,133,2850905,803107,16,1280,6,0,0,0,0,113,263238,0,8,381949,2213913,0,196,16,11,bronze
17,13,4,110,2417983,617091,15,836,7,1,1,0,0,106,205717,0,3,305421,1876935,0,189,15,10,bronze
2,2,0,4,160538,52807,4,30,1,0,0,0,0,12,15847,0,0,26059,118338,0,13,4,9,bronze
6,4,2,12,857333,340247,5,334,1,0,0,0,0,37,72093,0,1,112127,681563,0,84,5,13,bronze
