totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
145,65,80,377,7625790,2875720,8,6178,20,1,0,0,0,743,1625920,0,37,851529,6718614,0,2125,8,13,platinum
23,10,13,50,826531,424112,6,592,2,0,0,0,0,124,263403,0,11,117191,700866,0,387,6,11,platinum
51,19,32,175,1821864,763392,9,1193,4,1,0,0,0,200,554354,0,29,389720,1400790,0,798,9,9,platinum
418,197,221,978,13970396,7828011,10,10992,32,1,0,0,0,2514,4355520,0,136,2045872,11656365,0,6137,10,13,platinum
25,13,12,49,923118,407904,5,809,2,0,0,0,0,125,256382,0,8,115002,806258,0,336,5,10,platinum
18,3,15,88,1567539,311968,10,1966,5,0,0,0,0,79,222551,0,14,264949,1285108,0,280,10,9,platinum
149,64,85,285,3421072,2638278,7,1964,12,1,0,0,0,882,1505760,0,39,649116,2733798,0,2375,7,15,platinum
74,27,47,203,2640071,1286486,8,1726,5,0,0,0,0,484,780481,0,43,431320,2202404,0,1089,8,14,platinum
24,11,13,46,697923,381718,8,534,2,0,0,0,0,99,255893,0,8,136274,554776,0,411,8,8,diamond
121,55,66,228,4145597,2281954,8,3278,11,1,0,0,0,709,1271395,0,34,953078,3140938,0,1777,8,13,diamond
17,5,12,41,367481,217380,5,295,2,0,0,0,0,57,154710,0,11,96721,268120,0,217,5,7,diamond
36,15,21,58,1252142,511638,6,1823,4,0,0,0,0,174,332620,0,12,219238,1018866,0,374,6,12,diamond
32,18,14,54,844063,467197,5,830,2,0,0,0,0,134,310901,0,21,169413,663791,0,421,5,10,diamond
74,35,39,203,2577434,1371521,12,1976,7,0,0,0,0,421,775932,0,24,388107,2148560,0,1098,12,12,diamond
34,19,15,67,1378840,689991,5,1249,1,1,0,0,0,217,363741,0,13,209146,1163893,0,437,5,14,diamond
30,9,21,80,1169922,555727,9,985,2,0,0,0,0,170,330466,0,13,235974,917932,0,532,9,11,diamond
96,42,54,243,3446368,1707783,10,3085,11,0,0,0,0,526,991983,0,42,622441,2740060,0,1320,10,12,diamond
51,14,37,112,1983282,778337,7,1821,4,0,0,0,0,214,516316,0,20,308695,1637574,0,709,7,10,diamond
105,40,65,272,4211276,2227240,9,3721,12,1,0,0,0,723,1060483,0,46,783440,3362066,0,1786,9,14,diamond
21,7,14,43,443513,326633,4,401,3,0,0,0,0,94,193369,0,6,95401,338784,0,310,4,9,diamond
273,122,151,825,9679675,4500523,11,9856,45,1,0,0,0,1386,2771285,0,122,1652699,7731306,0,3878,11,14,diamond
20,9,11,64,810486,322447,6,696,2,0,0,0,0,97,234919,0,13,161327,646401,0,328,6,9,gold
6,1,5,16,231862,81195,5,140,0,0,0,0,0,19,64876,0,1,39817,190959,0,86,5,5,gold
22,9,13,117,1424565,492987,16,1377,8,0,0,0,0,143,251818,0,11,228214,1172010,0,332,16,14,gold
7,1,6,22,277308,114527,7,268,2,0,0,0,0,33,73428,0,3,49091,225856,0,94,7,8,gold
16,12,4,53,603285,365367,7,386,5,0,0,0,0,153,183159,0,3,58525,543159,0,215,7,15,gold
62,21,41,160,1895795,857878,8,1388,8,0,0,0,0,247,612533,0,22,433054,1421602,0,846,8,9,gold
140,56,84,264,6365381,2378120,8,8030,8,0,0,0,0,731,1487480,0,78,992483,5272343,0,1759,8,13,gold
6,2,4,20,287045,78337,7,259,0,0,0,0,0,27,64681,0,2,49853,236058,0,75,7,9,gold
15,9,6,49,875361,276973,10,937,2,0,0,0,0,70,159308,0,2,157281,706989,0,164,10,11,gold
162,73,89,316,3885174,2887656,9,3106,13,0,0,0,0,826,1450862,0,28,932278,2817034,0,2240,9,14,challenger
45,15,30,89,988375,693386,6,703,4,0,0,0,0,213,423720,0,14,229742,732118,0,669,6,11,challenger
129,55,74,222,2977621,2292836,6,2545,9,1,0,0,0,673,1212611,0,50,786514,2149332,0,2001,6,13,challenger
307,122,185,1088,27636130,6445792,12,37026,63,6,0,0,0,1908,3311717,0,216,4188130,23204689,0,3561,12,18,challenger
68,38,30,205,5209678,1312020,10,8763,13,0,0,0,0,356,661671,0,27,798756,4385350,0,671,10,17,challenger
167,67,100,428,4678152,2460490,9,3569,16,0,0,0,0,672,1665980,0,66,1027570,3522731,0,2436,9,10,challenger
151,62,89,203,2694177,2248453,6,2978,5,0,0,0,0,508,1410548,0,27,667542,1988964,0,2083,6,14,master
190,80,110,766,20805979,3844855,13,33136,28,2,0,0,0,802,2187521,0,229,2963038,17716857,0,1897,13,12,master
101,44,57,213,2059235,1677088,7,1923,10,1,0,0,0,536,913572,0,15,509370,1481923,0,1335,7,17,master
184,94,90,273,4926905,2936663,7,4874,7,0,0,0,0,842,1771566,0,62,951302,3932388,0,2403,7,14,master
76,36,40,233,5347887,1611174,12,7311,19,1,0,0,0,403,805534,0,32,803789,4454070,0,921,12,12,master
15,7,8,25,297535,214226,4,219,0,0,0,0,0,81,124957,0,5,77353,210827,0,186,4,11,master
63,23,40,423,7839008,1088236,15,11785,36,4,0,0,0,195,805215,0,80,1261639,6493642,0,624,15,8,master
140,53,87,261,3850997,2368592,13,3599,16,0,0,0,0,549,1347788,0,59,948417,2829969,0,2100,13,9,master
38,17,21,140,1118725,571538,9,1036,7,0,0,0,0,207,375288,0,12,203759,888125,0,516,9,11,master
32,13,19,59,806135,489510,6,736,6,0,0,0,0,124,295872,0,14,218154,569755,0,439,6,9,master
