totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
67,16,51,703,10345656,1476121,25,3032,65,11,1,0,0,272,890644,0,98,7162486,2525986,0,498,25,11,platinum
17,8,9,128,2143318,376732,12,875,6,0,0,0,0,77,205075,0,14,1444082,494251,0,118,12,10,platinum
9,1,8,92,1388967,209854,17,363,13,2,0,0,0,36,121858,0,14,986832,332468,0,69,17,9,platinum
42,23,19,256,5843519,1014623,18,2091,20,1,0,0,0,256,491923,0,22,4076732,1264249,0,275,18,13,diamond
193,95,98,1307,32525895,4691951,24,13511,115,13,1,0,0,953,2461588,0,232,23351194,6304288,0,1234,24,14,diamond
466,202,264,2415,76151029,10264260,22,107318,132,9,0,0,0,1167,6170916,0,859,60355895,15096139,0,1961,22,10,diamond
46,19,27,492,8780284,1314206,25,2997,50,4,0,0,0,289,667787,0,62,5608888,2331617,0,332,25,15,gold
19,10,9,132,2637787,452018,15,841,10,1,0,0,0,88,225229,0,13,1181781,1136688,0,148,15,10,gold
125,53,72,1170,25700411,3143342,23,9185,103,8,2,0,0,676,1869779,0,185,18447157,5059438,0,760,23,16,gold
207,106,101,1378,30892090,4783426,19,13172,77,4,3,0,0,1129,2598353,0,234,20543085,7943904,0,1452,19,12,gold
77,37,40,889,15587386,2275280,27,6525,103,14,1,0,0,381,1131577,0,118,9538571,4967275,0,584,27,17,challenger
37,15,22,320,7621004,1017374,29,3849,28,2,0,0,0,166,528722,0,51,4939625,2171408,0,230,29,11,challenger
366,152,214,3340,59957791,9005648,25,21141,276,23,1,0,0,1795,4834858,0,506,42109348,14178333,0,2587,25,13,challenger
417,176,241,3935,72170926,10603291,23,26311,306,34,2,1,0,2223,5686643,0,568,50695424,17163604,0,2956,23,13,master
690,323,367,4981,69541733,16905543,27,83032,300,26,3,1,0,5258,8068357,0,580,25850904,40859223,0,4491,27,20,master
493,196,297,4366,80842483,12149241,27,28213,341,38,2,0,0,2495,6503097,0,643,56455192,19446793,0,3540,27,16,master
560,215,345,5624,88844977,12860679,28,33972,485,51,11,2,0,2743,7444269,0,508,64115316,18163959,0,3914,28,15,master
94,42,52,909,16684130,2527212,20,7465,72,10,1,0,0,449,1312083,0,129,11949861,3678496,0,600,20,13,master
285,133,152,1968,44528982,6124896,23,20530,134,9,0,0,0,1360,3496985,0,328,30085890,10826049,0,1592,23,13,master
65,33,32,450,8701479,1869477,17,4018,26,3,0,0,0,360,795121,0,57,4842182,3030040,0,427,17,13,silver
20,6,14,180,3732554,573239,19,1120,11,1,0,0,0,124,274824,0,30,2465412,929217,0,181,19,15,silver
12,9,3,62,1049846,259145,13,552,2,1,0,0,0,97,123575,0,8,688969,271055,0,65,13,12,bronze
