totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
31,9,22,224,4955092,483555,22,2445,19,4,1,0,0,136,408764,0,17,1229003,3366333,0,328,22,10,platinum
5,2,3,30,671621,91799,10,986,4,0,0,0,0,18,66371,0,4,130935,537742,0,50,10,6,platinum
37,14,23,211,4944772,559825,15,6674,24,3,0,0,0,131,462213,0,54,1255430,3652953,0,381,15,9,platinum
12,10,2,56,1449901,162066,11,2218,2,0,0,0,0,46,131528,0,7,354814,1091276,0,58,11,7,diamond
78,31,47,610,12931056,1551496,21,12748,67,9,2,0,0,373,1052020,0,114,3406634,9160960,0,627,21,12,gold
9,6,3,48,1506925,216356,11,1795,5,0,0,0,0,66,117559,0,8,341523,1159817,0,75,11,10,gold
29,12,17,179,3604527,396061,15,5269,19,2,0,0,0,103,335191,0,21,666408,2891801,0,210,15,8,challenger
146,46,100,829,20444679,2099051,15,26453,91,8,0,0,0,553,1752812,0,146,4173374,16077082,0,1267,15,10,master
86,37,49,413,13210944,1568679,16,17689,52,4,0,0,0,426,1048051,0,97,3454686,9709663,0,585,16,15,master
1323,596,727,7028,182356576,20873427,22,246811,678,62,4,0,0,6665,15573852,0,1201,38385415,143092501,0,9435,22,15,master
201,92,109,1073,25635802,2720630,20,38375,85,7,0,0,0,814,2340352,0,135,5810286,19696775,0,1336,20,11,master
43,14,29,280,6366127,793526,15,8696,27,2,0,0,0,232,549146,0,38,1340144,5012597,0,340,15,10,master
416,188,228,2208,59180505,6619974,19,70868,195,18,1,0,0,1740,5030745,0,364,13248734,44794317,0,3185,19,16,master
1,1,0,1,83280,18249,1,122,0,0,0,0,0,10,8928,0,0,25380,57899,0,8,1,10,silver
5,4,1,26,553679,81755,9,807,1,0,0,0,0,36,56340,0,5,117357,432397,0,38,9,10,silver
13,7,6,98,1383564,248859,14,1886,15,1,0,0,0,84,148582,0,12,326093,1045587,0,71,14,11,silver
10,6,4,69,918811,238478,16,1056,9,1,1,0,0,100,112564,0,3,281067,632007,0,76,16,17,bronze
2,2,0,10,206637,36126,7,248,1,0,0,0,0,15,19703,0,1,55403,150279,0,11,7,11,bronze
10,3,7,58,916390,154228,9,1224,4,0,0,0,0,49,104047,0,8,305233,601728,0,82,9,9,bronze
94,40,54,672,14926096,1813914,25,17460,48,13,2,0,0,506,1254109,0,146,3838356,10975468,0,676,25,13,bronze
