totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
31,11,20,74,3374587,646985,4,5621,3,0,0,0,0,95,341690,0,19,632493,2714790,0,307,4,8,master
11,6,5,27,969172,257603,5,1219,1,0,0,0,0,79,119389,0,9,236029,699395,0,142,5,13,silver
113,55,58,269,6567931,2818161,8,7143,10,0,0,0,0,482,1117982,0,28,1654932,4162260,0,1505,8,11,silver
24,12,12,44,1488655,562675,7,1709,0,0,0,0,0,111,247279,0,8,343959,1027521,0,329,7,9,silver
6,2,4,25,698718,137451,9,1112,3,0,0,0,0,28,75227,0,4,165564,529654,0,67,9,8,silver
161,84,77,451,9105810,4926065,11,8686,22,0,0,0,0,1388,1762315,0,44,2233943,5723993,0,2520,11,17,silver
12,7,5,20,665452,290533,4,712,0,0,0,0,0,72,118824,0,3,120382,480129,0,130,4,10,silver
50,26,24,123,2387075,1265527,7,2855,4,0,0,0,0,314,502343,0,11,583863,1553013,0,673,7,15,silver
6,4,2,17,369290,121872,4,381,0,0,0,0,0,31,50750,0,0,82529,274786,0,37,4,9,bronze
118,60,58,315,6940199,3321119,8,7716,6,0,0,0,0,598,1253296,0,36,2103506,4007279,0,1542,8,12,bronze
5,3,2,25,428904,104714,15,167,1,0,0,0,0,18,48308,0,1,108676,289002,0,55,15,7,bronze
10,5,5,44,555791,179264,11,728,2,1,0,0,0,46,93788,0,4,160616,373558,0,80,11,9,bronze
2,2,0,6,128246,55465,3,144,1,0,0,0,0,14,21053,0,0,25954,90757,0,29,3,7,bronze
18,15,3,41,943970,390548,5,871,0,0,0,0,0,118,167435,0,3,214816,663573,0,189,5,12,bronze
2,1,1,6,186913,51345,4,265,0,0,0,0,0,11,19550,0,1,45357,141507,0,12,4,9,bronze
39,20,19,150,3489601,976444,12,3913,9,0,0,0,0,171,426704,0,16,699203,2656808,0,506,12,11,bronze
1,1,0,4,76192,22522,4,100,0,0,0,0,0,7,9982,0,0,20805,53212,0,7,4,7,bronze
