totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
11,5,6,48,1273250,396569,10,510,1,1,0,0,0,63,134673,0,8,404238,713518,0,183,10,12,platinum
172,76,96,601,25737025,5280054,13,31808,36,4,1,0,0,798,2184954,0,324,6914855,17805997,0,1247,13,14,diamond
90,29,61,269,9042332,2419698,10,16159,14,0,0,0,0,402,1009742,0,93,2815151,6179696,0,783,10,12,master
759,317,442,3669,94082893,25510831,17,45432,156,5,1,0,0,3377,8686668,0,530,29007204,57439045,0,8901,17,13,master
119,52,67,581,14342620,3488453,17,5085,31,0,0,0,0,537,1356081,0,60,4683950,8361226,0,1335,17,13,master
59,21,38,334,7613277,1551477,14,3559,21,0,0,0,0,271,678146,0,49,3298653,3834585,0,532,14,13,master
20,6,14,115,2611679,587298,13,1492,7,0,0,0,0,75,238920,0,18,935306,1489989,0,223,13,7,master
149,61,88,822,16788308,4518152,17,5018,50,6,0,0,0,730,1625304,0,89,5374834,9975441,0,1691,17,12,master
12,2,10,67,1790632,476741,14,796,6,0,0,0,0,101,165177,0,15,515582,1134749,0,158,14,16,bronze
88,44,44,378,12334546,3070121,12,6984,26,0,0,0,0,618,1062859,0,73,4083099,7410453,0,881,12,16,bronze
