totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
66,32,34,293,11737107,2461631,14,13429,23,2,1,0,0,404,812184,0,142,9412411,2301259,0,341,14,12,platinum
4,0,4,41,1151107,170977,13,1200,4,1,0,0,0,17,73506,0,17,915001,230496,0,30,13,5,platinum
32,15,17,165,6063388,935601,14,6836,16,2,0,0,0,114,421341,0,86,4430039,1607595,0,162,14,8,platinum
111,50,61,558,16444177,3322004,15,20311,50,7,0,0,0,533,1339060,0,196,10812031,5574572,0,862,15,12,platinum
29,8,21,124,4374727,863473,10,5766,14,3,1,0,0,122,347558,0,74,3210594,1128578,0,185,10,12,diamond
24,20,4,43,2051656,698429,7,3173,3,0,0,0,0,174,200847,0,22,1679810,361645,0,82,7,13,diamond
74,38,36,311,13012848,2146078,13,15177,21,1,0,0,0,290,908149,0,165,9525049,3453663,0,365,13,8,gold
37,12,25,188,6197676,1383979,15,8822,17,1,0,0,0,149,509269,0,88,2945484,3199341,0,285,15,8,challenger
51,29,22,160,6592033,1577656,9,9924,14,2,0,0,0,257,553852,0,86,5046802,1516153,0,228,9,14,master
8,3,5,26,1173474,286267,7,1577,2,0,0,0,0,42,93858,0,16,759105,400336,0,32,7,8,master
105,42,63,500,17687818,3237978,16,22359,45,5,1,0,0,434,1334215,0,269,12567697,5034430,0,544,16,10,master
38,14,24,170,5975362,1212096,8,7518,9,0,0,0,0,156,434556,0,90,5191348,760294,0,199,8,10,master
58,26,32,282,8810698,1594009,13,10147,29,4,0,0,0,194,693020,0,125,7052073,1711139,0,353,13,14,silver
21,10,11,114,3648833,869924,13,4292,9,0,0,0,0,144,269203,0,50,3287135,346741,0,112,13,13,silver
2,1,1,20,334478,53449,13,408,3,0,0,0,0,6,26760,0,5,270321,62369,0,4,13,5,silver
13,8,5,49,1497369,329151,9,2118,8,0,0,0,0,50,131498,0,18,1044283,448484,0,62,9,6,silver
8,6,2,31,938130,233395,8,1396,1,0,0,0,0,42,87588,0,4,739132,197723,0,55,8,11,silver
4,2,2,9,511462,125700,5,742,1,0,0,0,0,13,40011,0,1,439964,67698,0,21,5,7,silver
4,3,1,11,368676,102991,5,624,1,0,0,0,0,22,36304,0,6,282345,85586,0,11,5,10,bronze
1,0,1,14,227742,41382,14,263,2,0,0,0,0,1,15284,0,3,182033,45308,0,7,14,1,bronze
22,9,13,134,2962983,691791,14,3907,8,2,1,0,0,139,275700,0,38,2483459,460481,0,139,14,15,bronze
296,131,165,1622,44961060,10280077,20,50116,111,8,0,0,0,1745,3592648,0,673,35209267,9512346,0,1667,20,17,bronze
52,33,19,231,6962363,1641026,15,7993,23,1,0,0,0,251,579879,0,58,3993978,2932167,0,333,15,13,bronze
2,2,0,3,146022,45006,2,237,0,0,0,0,0,16,15670,0,0,121272,24206,0,7,2,9,bronze
9,6,3,53,1156543,330602,11,1276,4,0,0,0,0,74,100565,0,23,786036,354301,0,36,11,11,bronze
71,36,35,400,10730597,2917239,17,8461,35,10,3,0,0,434,871913,0,119,7703302,2549306,0,513,17,16,bronze
15,6,9,98,2364808,528527,14,2639,11,1,0,0,0,59,185113,0,30,1827290,523147,0,80,14,11,bronze
