totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
33,13,20,47,1252763,1142149,5,1732,0,0,0,0,0,130,339674,0,12,804492,112638,0,459,5,8,platinum
58,30,28,202,4747043,2098821,11,7068,13,1,0,0,0,289,627617,0,50,3633537,850392,0,617,11,10,platinum
7,2,5,23,785747,221646,7,1247,0,0,0,0,0,30,78456,0,9,535817,243637,0,65,7,7,platinum
13,6,7,76,1919850,443043,16,2764,10,0,0,0,0,44,165926,0,24,1834271,59295,0,95,16,7,diamond
52,25,27,188,6165259,1786524,11,9337,16,4,0,0,0,219,597676,0,78,5664031,403971,0,406,11,9,gold
85,30,55,462,10640999,3221884,14,16061,38,6,1,0,0,373,1036727,0,122,10127547,420116,0,821,14,11,gold
23,13,10,135,2473086,801391,13,2632,7,0,0,0,0,133,263853,0,42,2228409,158016,0,209,13,12,gold
11,7,4,43,1048950,377632,10,1413,3,0,0,0,0,55,119598,0,6,930463,82251,0,108,10,9,gold
40,16,24,74,1250111,1123761,5,2555,4,0,0,0,0,126,386359,0,17,813247,97220,0,568,5,8,challenger
72,28,44,180,3016970,2239451,10,3384,11,1,1,0,0,333,695042,0,30,2036240,424856,0,882,10,10,challenger
75,38,37,240,6089001,2386973,9,10828,14,1,0,0,0,349,749570,0,61,5349707,617965,0,562,9,11,master
70,35,35,292,7998641,2225711,11,12908,19,2,0,0,0,228,773372,0,81,7655327,283719,0,546,11,7,master
36,14,22,145,3989361,1175393,11,6229,12,0,0,0,0,159,412253,0,44,3569425,319497,0,380,11,9,master
78,39,39,124,1909150,2180983,7,3745,3,0,0,0,0,361,662445,0,24,1379605,210125,0,931,7,10,master
73,29,44,137,3953568,2102171,7,6380,6,0,0,0,0,310,717254,0,45,3188170,263672,0,917,7,12,master
87,43,44,127,1778800,2334718,9,3914,4,0,0,0,0,315,776659,0,24,1200142,140231,0,1111,9,10,master
47,16,31,213,5366883,1620573,13,6979,9,1,0,0,0,185,536666,0,60,4459808,687274,0,465,13,13,master
49,23,26,186,6809292,1588969,10,10245,11,1,1,0,0,177,579592,0,71,6470628,265839,0,388,10,7,master
49,20,29,225,5631331,1631660,13,8891,16,1,0,0,0,174,561461,0,81,4780163,811760,0,384,13,8,master
53,27,26,61,1272549,1310537,7,2463,2,0,0,0,0,202,431514,0,10,874560,176053,0,605,7,8,master
23,9,14,157,2728411,975093,11,3717,15,0,0,0,0,115,299558,0,51,2511152,158928,0,236,11,11,silver
45,22,23,119,2334917,1545789,8,3234,4,0,0,0,0,208,477912,0,25,1512747,579929,0,616,8,13,silver
24,13,11,158,2916646,886057,14,1244,9,0,0,0,0,122,290778,0,31,2566058,110160,0,266,14,12,silver
23,10,13,112,3861758,801246,10,5056,8,0,0,0,0,79,315250,0,39,3043938,773400,0,186,10,6,silver
58,27,31,309,6694361,2066061,18,6518,20,4,0,0,0,292,675492,0,63,6203300,241149,0,467,18,12,silver
51,26,25,128,3715967,1979910,10,6027,9,0,0,0,0,260,555591,0,39,2675344,801527,0,647,10,12,silver
9,5,4,37,866709,233121,11,1142,2,0,0,0,0,42,84345,0,7,789098,53425,0,41,11,6,silver
29,11,18,212,4897712,1350979,17,2519,14,1,0,0,0,172,426709,0,56,4169462,347190,0,351,17,11,bronze
4,3,1,21,390106,112558,8,591,2,0,0,0,0,22,40703,0,2,375816,10960,0,28,8,9,bronze
32,10,22,192,3859231,950310,12,1335,12,1,0,0,0,133,355326,0,48,3407196,153132,0,276,12,9,bronze
