totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
36,13,23,199,4832204,795939,13,6696,16,3,0,0,0,185,437367,0,49,4707292,72209,0,198,13,10,platinum
11,5,6,35,1272526,235030,10,1235,1,0,0,0,0,42,118729,0,13,1103899,86071,0,91,10,10,platinum
20,12,8,162,3217641,527126,24,3853,17,3,1,0,0,144,268851,0,20,3136602,54110,0,114,24,13,platinum
112,55,57,772,15442403,3119114,24,19984,84,9,0,0,0,953,1396517,0,100,14983962,252829,0,758,24,17,platinum
24,18,6,117,2884499,460019,11,4308,11,2,0,0,0,143,255603,0,24,2849837,26795,0,82,11,12,platinum
70,32,38,608,11330873,1571693,27,15370,74,12,2,0,0,345,976946,0,96,11112700,117968,0,471,27,12,platinum
79,42,37,462,11018703,1748720,22,14743,39,9,1,0,0,512,938907,0,109,10735857,176998,0,308,22,16,platinum
85,41,44,446,11549550,1777110,14,14924,26,3,0,0,0,343,985697,0,75,11261154,155247,0,438,14,13,platinum
48,16,32,334,8394960,1162967,20,8957,39,5,1,0,0,307,650681,0,94,8200366,92992,0,283,20,14,platinum
18,5,13,159,2804491,384787,16,3732,16,2,0,0,0,79,244490,0,24,2744668,42030,0,128,16,8,platinum
45,24,21,348,7171430,992067,24,8657,38,4,0,0,0,307,579423,0,48,7029793,91661,0,195,24,15,platinum
17,9,8,133,2773816,429254,17,3442,13,1,0,0,0,118,229057,0,30,2718692,39648,0,73,17,13,platinum
27,11,16,213,4075519,580678,16,5623,22,4,1,0,0,124,356272,0,29,3996892,48343,0,157,16,11,platinum
11,8,3,57,1734952,220528,12,2374,8,1,0,0,0,50,135619,0,13,1692781,28441,0,50,12,7,platinum
15,8,7,86,1632838,365356,12,2315,6,0,0,0,0,101,172146,0,9,1595468,26374,0,82,12,12,platinum
333,160,173,2417,45064528,7264129,35,56343,242,41,5,1,0,1960,4085123,0,380,43728712,735984,0,1490,35,17,diamond
114,43,71,898,17217036,2561348,18,21436,102,16,1,0,0,734,1461923,0,160,16852696,213202,0,626,18,14,diamond
70,28,42,525,10958087,1611486,20,12519,70,13,3,0,0,353,922107,0,83,10529195,164485,0,435,20,10,diamond
122,69,53,620,16909057,2335202,16,24188,58,5,0,0,0,497,1435964,0,114,16593906,217818,0,589,16,13,diamond
102,53,49,835,13910137,2455923,27,16541,84,18,3,1,0,772,1297404,0,112,13477530,242528,0,644,27,16,gold
13,7,6,105,1536800,251951,19,1958,9,2,1,0,0,84,146692,0,9,1481687,29416,0,69,19,12,gold
52,18,34,414,8891656,1099897,21,10845,48,6,0,0,0,238,705324,0,68,8725488,121441,0,255,21,15,gold
60,21,39,931,12011532,1632665,29,13689,141,37,9,1,0,353,1004814,0,105,11691315,222741,0,358,29,15,gold
19,13,6,79,1803215,337589,12,2963,7,0,0,0,0,100,192400,0,4,1781464,15222,0,82,12,9,gold
7,4,3,44,783552,156972,12,1218,1,0,0,0,0,36,78471,0,7,766497,11949,0,35,12,8,gold
9,2,7,122,1613872,244358,23,1818,11,3,2,2,0,59,141077,0,24,1579639,27349,0,54,23,8,gold
29,16,13,239,3946212,741281,20,5034,25,4,2,0,0,221,373230,0,25,3865193,51700,0,204,20,11,gold
62,24,38,477,8699276,1475263,18,12562,48,12,1,0,0,338,817184,0,77,8510826,119536,0,382,18,12,gold
126,55,71,932,17877726,2722710,23,24972,95,18,1,0,0,670,1619336,0,141,17475806,286623,0,656,23,12,gold
13,4,9,78,1643172,291797,13,2111,7,0,0,0,0,88,153805,0,13,1579606,41931,0,62,13,10,gold
17,7,10,170,3689114,440976,19,4321,24,3,0,0,0,80,270230,0,25,3619965,34847,0,84,19,9,gold
251,105,146,1700,36172397,5166656,18,50207,169,21,1,0,0,1247,3106780,0,415,34805246,909367,0,938,18,12,challenger
25,13,12,156,3072095,451057,17,4359,19,5,0,0,0,110,283187,0,18,2991536,60093,0,109,17,8,challenger
364,151,213,2690,47761794,9056516,24,66824,264,45,7,1,0,2660,4552415,0,433,46693995,690114,0,2324,24,16,challenger
135,62,73,937,20168334,2584482,21,25954,103,13,2,0,0,698,1648954,0,192,19699118,294093,0,479,21,14,challenger
6,4,2,8,475515,62985,3,790,0,0,0,0,0,21,45416,0,2,471421,3965,0,19,3,8,challenger
216,87,129,1735,40281898,4390863,26,43992,188,41,5,1,0,984,3073466,0,291,39161944,334321,0,1249,26,12,challenger
179,73,106,1654,26507786,3930301,28,31864,196,33,5,0,0,1245,2284316,0,262,25962995,258786,0,899,28,19,challenger
101,39,62,630,16600203,2136662,15,22045,52,8,2,1,0,451,1319137,0,160,16315128,141155,0,506,15,10,master
92,19,73,973,12944423,2081880,25,15986,107,17,1,0,0,427,1211513,0,152,12506652,228923,0,537,25,13,master
149,46,103,1090,23584373,2845314,25,26430,128,22,0,0,0,675,1924650,0,294,22557669,408247,0,716,25,15,master
26,10,16,188,3383757,538531,16,4857,22,4,2,0,0,123,323840,0,46,3313195,45402,0,151,16,10,master
247,106,141,1864,45619783,4928601,22,50208,214,32,6,1,0,1049,3447525,0,305,44174890,498552,0,1340,22,12,master
100,41,59,896,18935564,2263666,28,23430,124,23,2,1,0,442,1461510,0,126,18604902,231697,0,595,28,12,master
64,35,29,343,8125305,1447577,13,10555,29,3,0,0,0,453,728238,0,70,7973199,84813,0,320,13,15,master
