totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
64,29,35,328,8929164,1937732,14,12640,22,6,0,0,0,257,750125,0,37,973716,7910021,0,476,14,10,diamond
40,17,23,180,5772575,1153697,13,6715,16,4,1,0,0,266,452690,0,31,584627,5155585,0,245,13,14,diamond
38,14,24,249,6343996,1036427,17,7797,25,4,0,0,0,171,463805,0,64,633650,5686952,0,212,17,10,diamond
2,2,0,6,186254,56923,4,272,0,0,0,0,0,16,19425,0,1,16310,169102,0,15,4,8,gold
17,10,7,75,2452017,602879,16,3211,5,1,0,0,0,90,203836,0,10,288303,2151402,0,143,16,12,gold
57,14,43,384,8686481,1801365,14,12221,62,7,3,0,0,178,716891,0,58,880042,7768841,0,461,14,8,challenger
68,32,36,262,10092581,1957188,11,14576,24,5,0,0,0,288,801704,0,35,919804,9145832,0,453,11,10,master
107,26,81,890,20112727,3146874,27,25131,139,32,6,1,0,457,1483020,0,80,1558616,18491867,0,689,27,10,master
3,2,1,4,253452,55155,2,385,0,0,0,0,0,10,23303,0,0,31519,221156,0,15,2,5,master
39,15,24,225,5750218,1112524,19,7999,26,2,0,0,0,162,462176,0,39,588071,5140576,0,271,19,9,master
21,10,11,109,3223262,690282,14,4314,15,0,0,0,0,104,255340,0,11,287743,2921673,0,176,14,10,master
80,29,51,493,10928371,2497835,18,15694,60,10,2,0,0,296,936939,0,60,991536,9892070,0,570,18,9,master
520,201,319,3822,80197702,15082779,26,107926,493,84,11,4,0,2784,6480984,0,448,7863190,72050497,0,3156,26,15,master
42,13,29,310,7307862,1360595,13,9335,37,5,2,0,0,229,552978,0,37,472911,6773515,0,273,13,14,master
22,8,14,139,4255083,701158,11,4873,7,0,0,0,0,99,287324,0,27,316752,3907035,0,172,11,8,master
3,2,1,9,329797,79564,5,421,0,0,0,0,0,23,32499,0,1,37090,291170,0,24,5,10,silver
50,27,23,341,6547858,1844476,19,8276,29,4,0,0,0,338,613568,0,45,822311,5694032,0,403,19,13,silver
4,1,3,30,603997,98229,12,812,5,0,0,0,0,10,52474,0,3,59400,535833,0,36,12,7,silver
24,9,15,151,4502999,764983,12,4639,13,5,2,0,0,146,317099,0,34,399215,4093898,0,172,12,12,bronze
48,28,20,255,6490540,1239312,21,6953,19,3,1,0,0,198,550387,0,36,661014,5748143,0,352,21,11,bronze
3,0,3,25,515647,95479,13,553,2,2,0,0,0,16,41953,0,7,53978,457402,0,33,13,6,bronze
