totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
94,34,60,743,13667006,1621653,18,14590,66,12,0,0,0,483,1230518,0,124,1415152,12146651,0,935,18,12,platinum
40,17,23,314,6979170,693315,16,7622,31,3,2,0,0,180,563667,0,45,643151,6314602,0,392,16,11,platinum
6,3,3,52,788536,103045,13,1043,8,1,1,0,0,28,81077,0,3,107329,678633,0,60,13,9,platinum
45,19,26,250,6151455,666751,17,7946,24,2,0,0,0,173,543097,0,61,868381,5252783,0,318,17,9,platinum
21,11,10,154,3301294,396195,14,3820,8,1,0,0,0,123,288697,0,17,424379,2860594,0,181,14,10,platinum
275,120,155,2309,39800842,5560021,24,44610,193,22,2,0,0,1642,3709122,0,333,6254255,33165375,0,2544,24,15,platinum
32,14,18,245,5438655,568274,17,6072,21,2,0,0,0,150,458678,0,32,646258,4733096,0,316,17,10,platinum
10,0,10,69,1621867,175694,12,1858,8,0,0,0,0,41,137963,0,12,201063,1412330,0,99,12,8,diamond
34,12,22,196,4729623,514044,18,6053,12,0,0,0,0,138,428484,0,40,567979,4123793,0,306,18,10,diamond
12,8,4,72,1702832,251000,16,2083,9,0,0,0,0,85,154688,0,7,344425,1351290,0,115,16,11,diamond
47,17,30,241,7044297,896132,19,9262,17,2,0,0,0,226,625240,0,67,672142,6338820,0,423,19,15,diamond
141,61,80,1009,22654194,2117306,19,27617,98,11,2,0,0,470,1909577,0,223,2608127,19886437,0,1115,19,8,diamond
77,28,49,465,11203760,1349110,14,13938,29,0,0,0,0,353,977489,0,140,1405167,9696659,0,645,14,10,diamond
79,31,48,505,11088523,1121004,16,13033,50,6,3,2,0,260,988123,0,124,1496335,9445496,0,602,16,9,diamond
21,9,12,106,2600683,425874,10,3389,7,2,0,0,0,127,243927,0,29,315450,2274994,0,187,10,12,diamond
