totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
30,12,18,183,4189832,1004276,14,6262,15,1,0,0,0,148,374684,0,35,3774871,383252,0,185,14,13,platinum
45,18,27,303,6612116,1667533,21,8480,31,3,0,0,0,310,561763,0,48,5721856,837414,0,316,21,13,diamond
84,41,43,379,10365388,2205468,13,15640,31,1,0,0,0,289,948338,0,113,9479307,818600,0,534,13,9,diamond
9,4,5,36,995016,287243,7,1516,4,0,0,0,0,51,97524,0,6,829881,158697,0,67,7,8,gold
20,7,13,175,5014605,669437,23,5541,18,5,2,0,0,61,343560,0,55,4837432,106707,0,109,23,6,gold
935,420,515,6977,137742208,28395767,22,176875,660,108,9,1,0,5771,11551127,0,1655,130472866,5618984,0,4836,22,17,challenger
89,44,45,591,14454365,3222900,17,20451,37,1,0,0,0,627,1166164,0,101,13863061,497649,0,529,17,14,master
41,17,24,200,5140121,1040041,11,7632,9,0,0,0,0,216,448560,0,48,4937760,177339,0,186,11,13,master
71,31,40,498,11663723,2484722,19,15603,43,7,2,0,0,381,937639,0,108,10723642,858101,0,466,19,12,master
187,108,79,1105,30030522,6673422,17,38519,83,10,2,0,0,1310,2387507,0,240,28535558,1093161,0,1029,17,16,master
126,59,67,638,17868397,3564627,17,25564,44,4,1,0,0,576,1483778,0,160,16267737,1505699,0,705,17,12,master
489,214,275,3010,72939957,12742696,17,98367,213,32,5,0,0,2406,6186403,0,798,69734542,2233984,0,2086,17,16,master
113,55,58,570,14264942,3279241,18,21032,38,4,1,0,0,591,1272530,0,137,13573242,584634,0,631,18,11,master
66,35,31,545,10186801,2489060,18,12459,43,4,0,0,0,502,888855,0,103,9684942,407734,0,534,18,16,silver
11,3,8,103,1507544,329512,24,1831,10,2,1,0,0,62,135912,0,21,1447168,52506,0,68,24,10,silver
7,4,3,20,900215,204912,6,1244,1,0,0,0,0,27,76523,0,7,840661,52699,0,36,6,6,silver
3,2,1,20,475312,92044,18,705,4,2,0,0,0,15,39894,0,4,419433,55606,0,8,18,6,silver
119,61,58,843,16539991,4302537,19,19654,75,9,1,0,0,1024,1530358,0,163,15139136,1188200,0,861,19,17,silver
8,4,4,34,744241,235461,8,1111,1,0,0,0,0,49,83674,0,4,642099,100887,0,59,8,10,silver
29,19,10,107,3985639,960369,9,5190,6,0,0,0,0,198,331463,0,20,3712654,263430,0,173,9,12,bronze
18,12,6,81,1926733,584763,15,2441,5,1,0,0,0,129,188661,0,15,1431669,484424,0,114,15,14,bronze
4,2,2,22,468219,130953,9,681,1,1,0,0,0,26,47045,0,3,434900,27529,0,28,9,8,bronze
9,5,4,48,1234316,296799,9,1454,3,0,0,0,0,44,104810,0,7,1180163,44193,0,52,9,9,bronze
15,6,9,102,2187813,427905,17,2840,7,0,0,0,0,71,183863,0,22,2064506,110964,0,95,17,9,bronze
20,13,7,117,2596680,651111,14,2624,10,1,1,0,0,140,233032,0,16,2351310,156288,0,102,14,15,bronze
