totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
41,18,23,320,6401534,803468,17,8208,33,6,1,0,0,205,542915,0,26,556694,5809063,0,245,17,12,diamond
78,31,47,608,10225699,1563334,21,14729,69,9,1,0,0,329,976642,0,68,876163,9284813,0,467,21,9,diamond
83,33,50,506,9940317,1659863,17,15739,50,6,0,0,0,425,1018881,0,63,1175371,8691477,0,644,17,12,diamond
1,1,0,0,1937,836,0,6,0,0,0,0,0,1,1835,0,0,777,1050,0,0,0,1,gold
14,7,7,71,1999146,279718,15,2734,8,0,0,0,0,65,171083,0,11,219462,1766309,0,75,15,10,gold
288,112,176,1978,37296959,6694359,23,49822,220,31,0,0,0,1920,3463813,0,180,3481847,33576097,0,2252,23,17,challenger
61,30,31,350,8962315,1134926,23,13909,42,7,1,1,0,296,774176,0,48,675137,8242035,0,422,23,12,challenger
87,31,56,717,11159627,1704887,20,15875,77,9,0,0,0,412,1068844,0,45,745683,10366750,0,600,20,10,challenger
119,54,65,895,17120235,2928028,19,21994,97,18,1,0,0,756,1533390,0,90,1035774,15994861,0,801,19,14,challenger
558,231,327,3773,79774253,10278967,23,106162,410,49,5,1,0,2409,6919909,0,425,6104314,73341037,0,3611,23,13,master
37,15,22,228,4192294,613390,14,6530,36,1,1,0,0,152,414910,0,32,462383,3706985,0,207,14,9,master
20,7,13,170,2723328,382756,17,4293,20,6,0,0,0,109,260054,0,15,182320,2525355,0,127,17,10,master
22,8,14,176,2860706,361652,26,4348,27,4,2,1,0,98,267273,0,21,213191,2637023,0,119,26,10,master
101,48,53,633,13611233,1698185,18,19469,69,10,2,1,0,436,1196783,0,69,1056468,12479816,0,508,18,10,master
6,4,2,31,786140,157850,9,1064,2,0,0,0,0,36,70224,0,4,81533,688707,0,44,9,10,master
73,31,42,470,9721240,1281711,16,14552,48,6,1,1,0,275,886362,0,53,869760,8815096,0,445,16,9,master
33,17,16,202,4284116,704483,14,6329,21,2,0,0,0,217,408664,0,25,293143,3971846,0,246,14,13,master
183,64,119,1402,26477285,3775294,22,36386,177,29,3,0,0,850,2333833,0,161,2224034,24017710,0,1330,22,12,master
42,16,26,273,6656546,861949,14,9000,24,2,0,0,0,241,543870,0,45,398797,6220965,0,281,14,13,master
13,11,2,65,924206,195856,11,1327,2,0,0,0,0,66,122283,0,4,196205,724144,0,69,11,11,bronze
