totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
8,2,6,143,1250404,183378,29,1333,16,5,0,0,0,58,127460,0,13,1143978,87994,0,36,29,12,platinum
20,8,12,193,2375810,387842,20,3254,25,3,0,0,0,118,248200,0,18,2161564,203210,0,130,20,12,platinum
77,32,45,624,10811831,2056013,25,4160,55,4,0,0,0,420,995122,0,74,9160958,877045,0,738,25,14,platinum
34,9,25,456,4293123,750389,28,4627,53,10,2,0,0,204,442875,0,41,3820530,387810,0,194,28,14,platinum
59,30,29,454,7495724,1411209,18,9678,34,1,0,0,0,445,722911,0,62,6574300,835036,0,408,18,15,platinum
33,14,19,160,3642140,732386,11,3190,11,0,0,0,0,167,358276,0,23,2998325,453209,0,238,11,14,diamond
9,6,3,62,674279,160738,17,808,9,0,0,0,0,56,82557,0,5,592415,64078,0,35,17,9,diamond
587,278,309,4919,60657433,12398260,24,73481,434,43,0,0,0,4195,6765973,0,438,53361235,6107327,0,3682,24,18,diamond
447,201,246,4432,53223402,11303520,26,56560,410,69,7,1,0,3300,5675080,0,586,45232554,6992682,0,3518,26,21,gold
64,17,47,655,7794039,1221890,28,10410,76,13,2,0,0,250,789671,0,72,7065779,618529,0,464,28,10,challenger
395,178,217,2741,40281289,7638076,21,57456,207,26,1,1,0,2347,4366426,0,320,35927772,3826417,0,2531,21,16,challenger
206,78,128,1635,30309879,4213735,23,38845,147,25,3,0,0,1072,2617325,0,281,27857685,2091065,0,1204,23,16,challenger
545,219,326,4876,70069064,10521205,26,84983,492,69,10,2,0,3033,6805880,0,653,63244208,5401113,0,3711,26,16,challenger
29,9,20,153,3146901,475294,14,3816,14,0,0,0,0,101,309049,0,25,2809165,264680,0,177,14,7,master
354,159,195,2737,42359474,6920855,23,48559,309,35,7,1,0,2082,4076874,0,284,37821067,3570412,0,2296,23,13,master
79,36,43,567,8621163,1361358,17,12233,50,12,1,0,0,405,902313,0,65,7679746,861030,0,471,17,12,master
108,49,59,869,11924730,2247010,21,16586,80,8,0,0,0,576,1277535,0,60,10602936,1209825,0,763,21,11,master
120,53,67,1083,13630318,2571038,23,14825,87,11,3,0,0,638,1459254,0,94,11929554,1292556,0,937,23,13,master
145,53,92,1241,18080023,2941250,23,21050,125,11,0,0,0,789,1740115,0,157,15999787,1706886,0,1041,23,14,master
27,7,20,286,3461707,564822,26,3960,33,7,1,0,0,158,338367,0,36,3105352,318040,0,160,26,16,master
44,16,28,363,5296824,1030649,18,3558,26,3,0,0,0,260,543639,0,43,4535943,476181,0,424,18,15,master
81,34,47,599,9389737,1891674,17,6159,59,4,0,0,0,433,934709,0,61,7999235,790455,0,589,17,11,master
215,78,137,2072,29666349,4145693,27,35650,247,38,1,1,0,1134,2795489,0,311,26901871,2175808,0,1469,27,17,master
92,26,66,705,11369488,1717725,19,12111,67,10,1,0,0,355,1086991,0,110,9920031,1096670,0,715,19,13,master
33,10,23,292,3540631,562207,22,4831,30,5,2,0,0,147,384104,0,20,3173091,331754,0,236,22,11,master
43,12,31,350,5148512,837908,21,6420,28,3,0,0,0,182,524121,0,62,4569257,481525,0,335,21,14,master
43,16,27,404,6550637,898479,25,7428,56,10,1,0,0,256,568078,0,64,5885878,553152,0,297,25,12,master
19,9,10,120,2149872,311776,11,3089,9,0,0,0,0,77,208886,0,18,1967019,168924,0,109,11,9,master
59,25,34,472,6439131,986870,21,9417,47,4,0,0,0,277,682643,0,63,5824966,528041,0,396,21,10,master
192,65,127,1496,23063289,3780400,20,30775,120,13,2,1,0,970,2278905,0,180,20529664,2180782,0,1314,20,13,master
40,18,22,304,4427948,928259,15,4893,31,3,0,0,0,266,479012,0,44,3966527,363496,0,304,15,12,silver
4,3,1,15,445791,97003,7,633,0,0,0,0,0,22,42244,0,5,424206,18909,0,20,7,7,silver
11,6,5,90,999674,185628,15,1498,7,0,0,0,0,56,122205,0,6,892580,93090,0,83,15,9,silver
99,34,65,1040,11195540,2208799,23,12579,108,22,3,1,0,587,1226116,0,125,10020796,1037653,0,701,23,15,silver
14,6,8,101,1428207,330431,15,1710,13,4,0,0,0,90,173607,0,16,1232649,185179,0,121,15,12,bronze
22,15,7,240,2986879,675880,21,1923,30,6,1,0,0,197,291625,0,14,2301567,530742,0,164,21,15,bronze
11,8,3,83,1011984,293904,16,757,5,0,0,0,0,119,115299,0,3,883355,77508,0,57,16,14,bronze
9,3,6,73,843773,172227,14,1124,7,1,0,0,0,45,100489,0,8,741774,97904,0,66,14,10,bronze
23,19,4,169,3049777,545241,13,2011,11,0,0,0,0,196,280208,0,22,2554550,294066,0,129,13,19,bronze
5,2,3,64,849089,132453,20,585,7,0,0,0,0,28,73035,0,9,707267,111658,0,38,20,10,bronze
