totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
44,18,26,402,6219463,884839,23,7558,62,12,4,2,0,310,572094,0,92,5959004,192483,0,383,23,19,platinum
95,39,56,649,14733457,1615915,19,19387,88,18,4,0,0,451,1236451,0,185,12924758,1631823,0,738,19,15,platinum
42,16,26,404,8671098,732859,23,9515,67,16,0,0,0,184,642556,0,89,8355522,148122,0,401,23,11,platinum
39,14,25,281,6004258,592914,17,7527,46,8,3,2,0,158,499906,0,72,5809336,56067,0,282,17,11,platinum
49,21,28,427,8520091,1140242,24,10211,64,19,2,0,0,398,689640,0,110,8064511,309574,0,405,24,13,platinum
106,45,61,1005,16002098,2279052,26,18293,168,21,3,2,0,977,1399913,0,209,15458993,234457,0,985,26,17,platinum
49,18,31,368,7461098,874030,22,10077,68,11,2,0,0,288,653521,0,103,7272499,78252,0,343,22,15,platinum
64,29,35,500,11037426,1301537,17,12826,74,18,5,1,0,414,878447,0,145,10728938,122343,0,544,17,13,platinum
211,121,90,1295,28561812,3762035,22,39490,193,38,8,1,0,1206,2574360,0,324,27353044,792733,0,1477,22,13,diamond
679,312,367,4988,110174825,13503859,25,133501,803,173,28,5,0,4761,8947330,0,1272,105242084,2633230,0,5286,25,17,diamond
119,50,69,882,23953070,2108493,22,27810,146,39,14,1,0,570,1723322,0,279,23223076,304780,0,839,22,12,diamond
34,15,19,212,4396925,505775,19,5840,29,6,1,0,0,190,395811,0,56,4264581,70568,0,231,19,13,diamond
13,3,10,138,2326351,187278,19,2662,26,8,4,0,0,32,175497,0,35,2261627,33191,0,87,19,7,gold
16,10,6,109,2973474,369670,13,3524,15,2,0,0,0,125,234097,0,30,2673967,259831,0,185,13,13,gold
105,52,53,780,14674965,1996783,22,18867,113,21,2,1,0,718,1364574,0,164,14225477,226437,0,966,22,16,gold
10,3,7,63,1324159,189515,14,1621,9,2,0,0,0,73,125246,0,20,1241763,61473,0,106,14,11,gold
15,6,9,131,2876370,332483,18,3284,19,9,3,1,0,100,217184,0,46,2788649,31269,0,120,18,10,gold
125,50,75,944,22567815,1950428,20,28870,144,33,8,0,0,524,1739394,0,263,21918040,381491,0,1033,20,10,gold
18,9,9,121,2617539,288791,16,3424,17,4,0,0,0,91,231392,0,28,2508963,73897,0,153,16,9,gold
42,19,23,256,5678661,614639,16,8147,39,7,1,0,0,161,499066,0,77,5551979,71568,0,287,16,9,gold
