totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
15,5,10,124,2114583,323609,19,486,12,1,0,0,0,59,178260,0,18,412218,1528177,0,113,19,7,master
22,8,14,144,3421147,523846,14,1008,13,2,0,0,0,77,270188,0,32,589781,2467070,0,193,14,9,master
113,40,73,983,15156349,2671375,23,4324,80,5,0,0,0,543,1412572,0,117,2834734,11329899,0,1016,23,11,master
69,30,39,461,9761250,1627493,18,3716,42,3,0,0,0,332,812760,0,87,2031374,6904724,0,547,18,13,master
222,103,119,1421,27871254,5197255,18,7472,98,6,1,0,0,1074,2509187,0,181,5749102,19622129,0,2007,18,12,master
58,32,26,274,5946201,1243633,19,2242,16,2,1,0,0,255,587423,0,25,1045283,4364909,0,448,19,9,master
123,48,75,756,15226899,3073055,16,4376,53,3,0,0,0,693,1363343,0,122,2999461,11114297,0,1100,16,15,master
47,19,28,267,5627014,1203998,13,2009,14,0,0,0,0,205,540709,0,37,1266705,3930349,0,493,13,9,master
111,54,57,770,15639903,2963947,19,4346,58,8,0,0,0,629,1352357,0,88,3471055,11278580,0,1054,19,13,master
71,26,45,506,9684087,1577933,16,2843,36,2,0,0,0,312,840294,0,58,1766504,6963806,0,605,16,13,master
62,31,31,401,8816038,1340408,16,2539,33,2,1,0,0,275,736122,0,53,1710530,6409574,0,443,16,11,master
121,49,72,937,19039849,3114178,18,7587,92,7,1,0,0,625,1544721,0,94,3405996,14430813,0,887,18,12,master
265,81,184,2282,35012167,6177773,25,10655,212,22,1,0,0,1462,3192725,0,307,6364047,25722643,0,2460,25,14,master
35,15,20,317,4985504,1196788,18,1165,27,1,0,0,0,264,448603,0,23,790948,3732897,0,363,18,14,master
57,18,39,409,8491343,1339418,17,2727,35,3,0,0,0,190,690662,0,53,1655870,6228204,0,447,17,9,master
108,49,59,652,12881216,2764771,17,4132,33,1,0,0,0,585,1201622,0,77,2608603,8992523,0,938,17,15,master
15,3,12,95,2376832,417576,15,829,5,1,0,0,0,66,193465,0,17,467902,1674314,0,162,15,10,master
92,39,53,484,12218399,2371166,13,3575,29,0,0,0,0,410,1053114,0,77,2617577,8353067,0,813,13,9,master
93,39,54,657,13690124,2340526,18,3549,50,4,0,0,0,377,1152542,0,86,2610155,9850983,0,796,18,10,master
91,37,54,535,12641742,2282780,17,3679,43,6,0,0,0,422,1092062,0,58,2148140,9076791,0,829,17,13,master
35,13,22,325,5551794,897627,18,1602,25,1,0,0,0,173,446068,0,42,942404,4129133,0,290,18,13,master
117,49,68,892,15739146,2954721,17,4087,66,3,0,0,0,525,1392729,0,122,3207924,11427834,0,970,17,10,master
112,48,64,793,15918005,2638139,23,4098,57,5,0,0,0,486,1354409,0,102,3240726,11527642,0,925,23,14,master
40,17,23,297,5349488,925876,20,1429,20,2,0,0,0,182,477829,0,37,865832,4078609,0,314,20,11,master
126,53,73,927,16061361,2946743,19,5215,51,3,0,0,0,633,1508804,0,117,2890338,11829036,0,1222,19,13,master
156,69,87,967,21515199,4042635,18,7613,88,8,1,1,0,798,1842050,0,185,4235596,15256231,0,1341,18,14,master
63,28,35,393,8261657,1586810,20,2512,23,2,1,0,0,324,720535,0,49,1503919,5899817,0,588,20,15,master
51,26,25,335,7905469,1356896,20,2307,30,3,1,0,0,230,607591,0,37,1409125,5902474,0,362,20,10,master
31,16,15,240,4077160,759691,18,1439,19,1,0,0,0,139,368483,0,18,892821,2926593,0,248,18,12,master
53,22,31,345,6735568,1403850,14,2324,24,1,0,0,0,241,622424,0,52,1290386,4947720,0,508,14,11,master
12,4,8,95,1697116,293109,16,555,8,2,0,0,0,46,145838,0,9,327436,1240224,0,119,16,8,master
38,15,23,220,4950308,822285,14,1618,13,0,0,0,0,139,434862,0,31,1013111,3553914,0,330,14,10,master
208,71,137,1677,26354598,5155974,31,7356,122,5,0,0,0,931,2482033,0,171,5047741,19022087,0,1824,31,12,master
41,15,26,311,6053943,1056129,14,1677,25,0,0,0,0,176,506816,0,34,1110427,4447916,0,341,14,13,master
33,16,17,227,4708897,764912,14,1415,11,1,0,0,0,151,381443,0,35,897940,3483191,0,264,14,9,master
129,66,63,831,16919073,3351094,17,4762,64,4,0,0,0,582,1488976,0,89,3510971,11934848,0,985,17,12,master
96,41,55,707,14028477,2312528,19,4080,54,3,0,0,0,459,1162730,0,94,2635793,10276022,0,671,19,14,master
186,84,102,1177,30690799,5112488,19,10994,89,10,0,0,0,889,2362489,0,213,5550730,22642099,0,1488,19,14,master
18,9,9,100,3087741,506252,13,699,10,1,0,0,0,75,224854,0,22,487904,2298946,0,132,13,8,master
62,20,42,367,9163339,1716359,12,2915,28,3,0,0,0,293,771207,0,81,1716485,6575734,0,551,12,11,master
80,42,38,530,10042744,1885271,23,2719,37,3,0,0,0,317,912217,0,56,1721262,7437481,0,603,23,11,master
117,52,65,827,19347451,2997160,26,5367,68,3,0,0,0,448,1519003,0,151,3531020,14189251,0,937,26,12,master
7,4,3,49,921124,159130,15,379,4,0,0,0,0,40,80938,0,3,168605,681095,0,39,15,7,silver
167,85,82,1336,23146479,4439080,21,19425,102,13,1,0,0,1137,2104652,0,133,4091611,18146508,0,1157,21,16,silver
10,5,5,71,1195947,258302,13,317,6,0,0,0,0,66,118383,0,9,264484,805540,0,86,13,12,silver
13,6,7,88,1206516,274971,12,287,8,1,0,0,0,82,144443,0,13,308712,809658,0,91,12,11,bronze
2,1,1,20,390920,65452,11,161,2,1,0,0,0,12,32492,0,3,68734,293550,0,29,11,6,bronze
2,0,2,16,173470,26349,12,30,0,0,0,0,0,4,19873,0,1,44038,109273,0,16,12,3,bronze
42,17,25,267,4650527,1139677,14,2062,23,2,1,0,0,355,502563,0,38,991635,3328171,0,426,14,17,bronze
8,4,4,96,1027257,220882,20,332,8,1,0,0,0,61,108891,0,3,178076,769222,0,75,20,10,bronze
