totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
65,27,38,384,11780471,1916225,14,4738,38,4,0,0,0,323,843672,0,114,4465564,6430520,0,410,14,12,platinum
26,11,15,184,5060045,862588,19,2024,22,6,1,0,0,128,362407,0,58,3872403,751928,0,189,19,11,platinum
11,3,8,55,1489554,253266,8,597,5,0,0,0,0,34,121203,0,10,413475,943562,0,91,8,7,platinum
41,18,23,184,6104656,1088879,12,4051,12,1,0,0,0,147,500379,0,42,1943989,3768037,0,320,12,8,platinum
202,85,117,1102,30908654,5473727,16,16871,82,9,0,0,0,794,2463589,0,223,13666546,15389513,0,1551,16,11,diamond
12,5,7,67,1803497,354750,11,749,4,1,0,0,0,49,143156,0,7,587132,1091936,0,92,11,9,diamond
14,6,8,64,1727430,426227,7,297,2,0,0,0,0,68,152280,0,17,1507640,46740,0,115,7,10,gold
164,80,84,1018,29307850,5407398,15,12530,86,6,1,0,0,585,2238957,0,218,12800807,13328321,0,1285,15,11,gold
13,5,8,75,2352776,404510,11,1179,7,0,0,0,0,55,177844,0,19,936033,1260494,0,121,11,8,gold
12,8,4,69,2442733,398853,12,1098,6,0,0,0,0,45,173556,0,14,963074,1259585,0,98,12,7,gold
157,66,91,933,25906920,4443543,18,12876,90,7,1,1,0,734,1936063,0,266,12289395,11930154,0,1122,18,12,master
251,84,167,1450,37772956,6504114,14,14202,123,10,1,0,0,806,3040316,0,208,11882485,23155720,0,2396,14,10,master
3,3,0,15,69981,41582,12,98,2,0,0,0,0,29,14950,0,0,64586,2497,0,8,12,13,master
315,138,177,1521,43739540,10347517,16,19937,108,7,0,0,0,900,3657468,0,279,20304953,20161329,0,2653,16,10,master
27,12,15,139,3887539,743585,14,1925,12,2,1,0,0,136,320263,0,35,1241932,2405864,0,184,14,10,master
135,50,85,609,24383878,4057604,14,14917,41,7,1,0,0,517,1743085,0,194,7497717,15023750,0,743,14,11,master
49,12,37,464,9570743,1685940,24,3419,56,8,1,0,0,239,701401,0,91,5220767,3606061,0,348,24,14,master
15,7,8,74,2049264,400291,9,526,8,2,0,0,0,52,156233,0,13,606341,1295568,0,126,9,8,master
70,23,47,536,14343584,2261180,18,4484,56,6,1,0,0,334,967924,0,154,8675381,4479503,0,366,18,12,master
54,17,37,298,10466895,1718417,13,5121,21,3,1,0,0,251,741873,0,101,3862262,5731976,0,456,13,11,silver
13,6,7,74,1598987,360788,10,968,4,0,0,0,0,46,146967,0,9,691632,809992,0,116,10,7,silver
16,8,8,70,2137501,482110,10,1087,5,0,0,0,0,76,176704,0,15,697223,1307511,0,136,10,8,bronze
15,6,9,46,1458313,434471,9,472,3,0,0,0,0,143,151923,0,12,1036120,253144,0,77,9,18,bronze
9,3,6,45,999970,240134,8,314,1,0,0,0,0,54,98632,0,7,428584,495424,0,88,8,10,bronze
46,22,24,313,6610208,1360091,14,2672,21,2,1,0,0,192,561139,0,59,2412012,3721199,0,368,14,10,bronze
8,7,1,42,1319011,235167,10,412,4,1,0,0,0,40,98663,0,9,518057,696252,0,56,10,7,bronze
18,7,11,103,2600070,526018,13,1401,7,1,0,0,0,105,219148,0,24,806764,1605615,0,147,13,13,bronze
11,4,7,94,1695993,398478,17,810,8,0,0,0,0,105,151307,0,20,1307437,274364,0,82,17,19,bronze
11,6,5,85,1683809,318602,13,669,12,2,0,0,0,68,138202,0,15,813422,724457,0,82,13,10,bronze
