totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
14,4,10,82,1646307,591234,11,621,3,0,0,0,0,81,159196,0,21,887473,580447,0,140,11,10,platinum
180,76,104,952,20309253,5726711,13,7458,64,4,0,0,0,793,1977196,0,154,10849619,7361099,0,1763,13,13,platinum
114,48,66,780,12870767,3401692,17,15228,64,6,1,0,0,426,1292104,0,196,7547599,4905687,0,663,17,11,diamond
68,32,36,391,7147937,1971062,13,10317,22,2,0,0,0,277,769273,0,78,3961055,2970845,0,479,13,9,master
18,8,10,114,2007711,579903,15,535,5,2,0,0,0,74,191749,0,8,1106242,731408,0,140,15,10,master
28,14,14,154,3467261,1080584,14,2982,14,1,1,0,0,146,326078,0,23,1851982,1360361,0,174,14,13,master
263,131,132,1553,33366614,9236196,17,16997,112,8,1,0,0,1034,3052504,0,230,17561580,12879509,0,2268,17,11,master
42,20,22,270,6926945,1604746,14,2345,23,2,0,0,0,165,548274,0,35,3714592,2530906,0,407,14,12,silver
16,8,8,124,2773660,629844,19,1039,13,3,1,0,0,65,229768,0,14,1532265,989432,0,180,19,8,silver
10,6,4,72,1027631,355933,17,642,6,2,0,0,0,76,110943,0,6,514827,443386,0,82,17,13,silver
18,14,4,97,1976808,602972,12,926,4,0,0,0,0,76,188121,0,10,1069527,711328,0,152,12,9,silver
8,2,6,62,888591,387590,14,681,5,1,0,0,0,60,102500,0,6,384064,451070,0,106,14,18,silver
5,3,2,22,546307,136459,8,749,2,0,0,0,0,26,60976,0,7,293641,244554,0,39,8,8,silver
25,11,14,197,3384953,1006962,15,1519,22,3,0,0,0,151,310686,0,31,1812898,1333666,0,282,15,12,silver
20,9,11,143,1938524,847188,17,2423,16,2,0,0,0,139,243223,0,29,1360394,557404,0,200,17,15,silver
42,17,25,302,5673649,1747056,17,1964,22,2,0,0,0,217,516264,0,40,3072801,2096441,0,440,17,12,silver
14,5,9,59,1608963,528190,8,1195,4,0,0,0,0,68,157766,0,8,901243,611310,0,126,8,9,silver
4,3,1,16,379916,145107,9,352,0,0,0,0,0,25,42412,0,4,216286,149222,0,29,9,9,silver
68,30,38,241,4129829,1887965,12,3276,9,2,0,0,0,283,708925,0,45,2003460,1739443,0,725,12,9,bronze
54,26,28,349,8832950,2167365,14,3459,28,2,0,0,0,160,720376,0,61,4780883,3381848,0,513,14,8,bronze
