totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
21,8,13,210,3895833,618091,16,4079,20,1,0,0,0,142,304683,0,29,472253,3042792,0,176,16,17,platinum
351,189,162,1651,42782025,10129068,19,58579,90,6,1,0,0,1650,3876570,0,294,7390768,29514584,0,2105,19,14,diamond
140,64,76,891,21065205,4663207,17,5810,50,5,0,0,0,545,1717658,0,80,3858282,13524451,0,1226,17,11,challenger
2,0,2,14,687620,86623,9,587,0,0,0,0,0,12,38469,0,4,106068,515700,0,15,9,7,master
9,4,5,41,1499196,273930,8,1780,2,0,0,0,0,34,107932,0,8,287023,1067977,0,44,8,6,master
50,22,28,314,6203678,1435003,14,3099,15,1,0,0,0,214,553091,0,27,1157328,4093540,0,335,14,9,master
65,34,31,314,10544379,1744397,16,12820,14,1,0,0,0,353,787525,0,73,1329011,8064117,0,369,16,10,master
15,7,8,106,2123900,417168,15,2758,9,4,0,0,0,60,183219,0,9,363510,1609575,0,94,15,7,silver
12,8,4,56,1932467,475119,11,2214,2,0,0,0,0,89,160331,0,10,251220,1476198,0,104,11,11,silver
48,25,23,282,7757700,1505981,14,8884,19,1,0,0,0,203,628996,0,28,1110502,5719790,0,327,14,10,silver
19,10,9,134,2974278,675742,14,3542,15,4,1,0,0,90,243523,0,15,427066,2234190,0,143,14,8,silver
10,5,5,54,1279481,299568,9,1303,2,0,0,0,0,51,123114,0,10,200717,900747,0,79,9,8,silver
100,41,59,572,11113400,2654789,22,14725,34,3,0,0,0,410,1116095,0,81,2015283,7584460,0,751,22,12,silver
7,4,3,37,898566,176181,8,1040,3,0,0,0,0,27,81609,0,11,190996,626765,0,50,8,7,bronze
13,5,8,64,2075650,510029,9,2221,3,0,0,0,0,71,162646,0,12,385624,1485533,0,92,9,12,bronze
76,43,33,344,12940150,2534894,16,14436,17,0,0,0,0,353,956498,0,87,1990999,9508668,0,380,16,10,bronze
16,8,8,145,2434907,572692,18,2446,7,0,0,0,0,120,211858,0,26,489997,1711574,0,100,18,16,bronze
