totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
81,36,45,662,10225133,1718955,25,13942,64,7,1,0,0,473,1015493,0,56,9466044,654543,0,538,25,13,platinum
28,11,17,281,3993084,597802,28,5493,30,6,1,0,0,174,376452,0,31,3693533,269435,0,137,28,12,platinum
51,23,28,396,6226648,957754,25,8947,26,1,0,0,0,237,611264,0,44,5816648,354837,0,261,25,10,platinum
67,26,41,669,10737409,1321385,25,13087,62,4,0,0,0,328,910722,0,100,10044300,579242,0,273,25,12,platinum
32,10,22,233,4395182,576101,17,6654,18,3,1,0,0,133,391544,0,27,4109928,252995,0,141,17,10,platinum
6,4,2,53,859174,133136,16,1175,1,0,0,0,0,40,77415,0,0,796404,54199,0,36,16,13,platinum
28,14,14,268,3062133,543533,20,4073,21,3,0,0,0,170,325043,0,26,2815459,206406,0,127,20,11,platinum
101,43,58,914,12581521,1986369,20,17887,87,12,1,0,0,505,1250528,0,86,11667469,783677,0,539,20,10,diamond
53,28,25,467,9317045,1164229,22,11686,51,4,1,0,0,269,751047,0,58,8657319,595019,0,277,22,11,diamond
108,59,49,1049,12677462,2229478,25,17120,99,11,3,2,0,872,1303193,0,75,11805755,744822,0,633,25,17,diamond
34,8,26,300,5174854,582528,19,7259,36,10,3,0,0,99,451380,0,32,4844709,275306,0,187,19,6,diamond
115,48,67,834,15206274,2282589,17,21841,75,6,0,0,0,544,1443904,0,132,14137978,922708,0,751,17,11,diamond
23,10,13,200,3620559,430893,20,5172,24,3,0,0,0,109,312430,0,21,3373116,223441,0,126,20,9,diamond
53,21,32,441,7009813,1027445,22,10149,42,5,0,0,0,223,672972,0,57,6539564,402353,0,288,22,9,diamond
21,9,12,175,3427839,461267,17,4373,9,0,0,0,0,76,283468,0,25,3205608,198438,0,130,17,6,diamond
161,65,96,1454,22943931,2934404,22,32695,154,23,7,1,0,775,2111542,0,178,21431974,1293631,0,879,22,11,diamond
149,87,62,1006,21172295,3046791,30,29715,85,10,0,0,0,905,1807367,0,172,19896598,1072190,0,648,30,17,diamond
185,82,103,2016,26076996,4319936,23,30134,203,29,5,1,0,1480,2528263,0,245,24057048,1695583,0,1124,23,17,gold
49,28,21,331,6026571,833442,20,8386,21,2,1,0,0,231,575471,0,40,5667412,309985,0,245,20,9,gold
25,11,14,287,3803359,632054,19,4370,29,4,0,0,0,212,360628,0,36,3492336,238337,0,145,19,17,gold
62,29,33,530,9688498,1334325,19,12875,49,14,1,0,0,328,825555,0,74,9056752,566570,0,379,19,10,gold
30,11,19,205,4219437,775639,14,5362,9,0,0,0,0,235,382101,0,35,3946504,230552,0,218,14,14,gold
16,9,7,163,2574259,396375,15,3219,14,3,0,0,0,98,233793,0,20,2336275,206869,0,97,15,10,gold
23,6,17,288,4195427,496260,22,4495,28,5,0,0,0,126,349037,0,51,3921421,234125,0,141,22,12,gold
11,4,7,91,1516387,179033,14,2111,6,0,0,0,0,44,140148,0,14,1414754,86178,0,69,14,8,gold
14,4,10,192,2753891,343953,23,3177,28,6,1,0,0,84,228380,0,22,2562702,165406,0,75,23,12,gold
68,24,44,528,11073814,1281320,19,15275,56,5,0,0,0,318,907089,0,72,10417091,578092,0,343,19,12,challenger
39,11,28,311,5577203,663924,14,7687,26,5,0,0,0,150,488057,0,50,5236274,297040,0,186,14,11,challenger
57,23,34,452,8814073,1154197,18,11985,48,8,1,0,0,306,743075,0,79,8270481,462770,0,248,18,14,challenger
9,7,2,55,1174413,232694,13,1552,5,1,0,0,0,72,110182,0,8,1084649,76318,0,71,13,11,challenger
33,10,23,328,5184706,685333,26,6529,44,5,1,0,0,187,444197,0,33,4878992,274785,0,175,26,11,challenger
125,56,69,1190,16729386,2428169,21,22840,126,23,3,0,0,693,1577794,0,115,15585378,985262,0,653,21,12,challenger
48,19,29,387,6408991,905748,20,9098,33,2,0,0,0,203,612161,0,74,5917734,404223,0,251,20,11,master
150,70,80,1037,19210481,2822622,17,27758,75,8,0,0,0,742,1788512,0,140,17899501,1145481,0,794,17,13,master
94,37,57,720,14625169,1675594,18,18992,71,6,0,0,0,428,1181420,0,155,13829513,691476,0,476,18,15,master
94,37,57,863,11592729,1863326,26,15289,75,9,2,1,0,539,1150128,0,70,10834374,649861,0,619,26,16,master
54,24,30,395,7463258,992528,19,10717,37,5,1,0,0,245,665733,0,55,7028376,376273,0,268,19,12,master
198,93,105,1614,26942475,3729379,20,38749,139,23,4,0,0,937,2485580,0,304,25150865,1522956,0,996,20,12,master
70,37,33,661,8990102,1400202,22,12393,75,5,0,0,0,419,874856,0,97,8357825,536203,0,367,22,11,master
36,10,26,320,5255060,713895,17,7060,26,7,1,0,0,153,467204,0,41,4900299,305676,0,187,17,9,master
126,52,74,872,15042199,2099673,19,22423,81,12,2,1,0,469,1419909,0,102,14045990,853689,0,675,19,9,master
101,33,68,952,13499784,1871511,26,18639,92,14,1,0,0,464,1281123,0,97,12562696,811174,0,562,26,10,master
200,80,120,1508,24948618,3680900,22,33928,110,14,4,2,0,1267,2364135,0,226,23229983,1446785,0,1035,22,14,master
40,8,32,496,5890718,766544,30,7364,54,10,2,0,0,209,558742,0,44,5476684,359381,0,213,30,12,master
65,27,38,560,9698248,1316855,24,13250,57,7,1,0,0,290,852109,0,69,9063657,544296,0,415,24,11,master
18,2,16,146,2769088,348050,14,3754,13,1,0,0,0,48,241904,0,25,2588576,149480,0,113,14,7,master
107,44,63,1065,16150397,2014414,30,22429,97,14,1,0,0,552,1429241,0,127,14913083,1070793,0,489,30,12,master
81,29,52,636,10637374,1506940,20,15154,52,9,3,1,0,361,995301,0,76,9923400,613985,0,436,20,12,master
57,21,36,518,7288246,1145287,24,9369,58,8,0,0,0,252,697869,0,51,6817505,406371,0,338,24,11,master
133,64,69,960,18339084,2568969,18,26209,80,9,1,0,0,642,1624661,0,158,17159914,1036794,0,660,18,12,master
64,26,38,641,8731732,1299661,21,12209,64,9,0,0,0,371,815301,0,53,8131594,511380,0,354,21,14,master
27,10,17,196,3550790,464642,15,5169,19,3,0,0,0,112,313407,0,31,3342878,180714,0,103,15,10,master
449,205,244,3865,72526886,9197902,24,98593,344,50,5,0,0,2544,6011664,0,632,66340773,5025110,0,2052,24,15,master
142,74,68,1369,21042188,2835575,27,30748,140,16,3,0,0,894,1905558,0,159,19687766,1215614,0,649,27,13,master
66,23,43,477,8599438,1190705,19,12072,44,7,3,1,0,337,779669,0,92,8044329,465555,0,342,19,10,master
9,6,3,80,1615983,235468,14,1874,5,0,0,0,0,65,133093,0,21,1502176,98807,0,59,14,12,silver
16,5,11,174,2191299,407073,23,2661,20,2,0,0,0,129,225430,0,16,2024650,146902,0,122,23,19,silver
31,15,16,317,4310267,766567,19,5157,32,4,1,0,0,233,418013,0,44,4027912,242764,0,207,19,14,silver
19,10,9,171,2689178,430017,21,3202,12,0,0,0,0,121,247746,0,20,2498304,160563,0,118,21,11,silver
19,7,12,150,2712823,326084,15,3530,9,1,0,0,0,74,239295,0,37,2530448,156023,0,99,15,8,silver
9,7,2,68,1394360,215958,14,1733,4,0,0,0,0,61,117845,0,7,1290846,89046,0,51,14,10,silver
6,2,4,44,728771,116968,15,973,6,1,0,0,0,38,73659,0,4,680392,41934,0,32,15,9,silver
119,63,56,1298,13080483,2959378,30,16185,134,19,0,0,0,1063,1514330,0,98,12017977,889120,0,731,30,18,bronze
19,10,9,210,2644826,437353,21,2754,25,3,0,0,0,104,254869,0,30,2429566,179728,0,136,21,12,bronze
17,10,7,98,1986677,338793,12,2631,4,0,0,0,0,137,202007,0,12,1861280,110621,0,103,12,15,bronze
32,14,18,322,3742904,750393,23,3856,27,0,0,0,0,333,395869,0,28,3458029,256519,0,218,23,17,bronze
7,6,1,28,687402,121791,13,837,1,0,0,0,0,42,62556,0,3,632977,44882,0,31,13,10,bronze
1,1,0,9,118819,23642,9,86,0,0,0,0,0,11,11440,0,1,110369,7283,0,9,9,11,bronze
