totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
52,25,27,301,7918151,1377533,15,3354,27,1,0,0,0,347,624180,0,50,7089133,179656,0,422,15,13,platinum
10,3,7,159,2017125,302248,23,933,24,8,1,0,0,53,155354,0,11,1866081,32894,0,73,23,10,platinum
82,36,46,624,14668247,2475410,20,13791,72,9,4,3,0,688,1097688,0,164,13930150,260925,0,599,20,15,platinum
27,14,13,212,4433584,675660,18,1585,19,4,1,1,0,181,330339,0,26,3940254,117742,0,175,18,14,platinum
7,1,6,66,1134112,156510,14,389,5,1,0,0,0,29,92258,0,10,1006299,30734,0,54,14,7,platinum
32,13,19,185,6413993,816407,11,2264,16,4,0,0,0,136,435149,0,49,5759689,159247,0,235,11,11,platinum
71,38,33,552,14109719,1623118,18,5484,53,7,0,0,0,351,991875,0,84,12797393,404993,0,527,18,10,platinum
36,18,18,225,6243076,871966,17,5777,17,0,0,0,0,219,460637,0,81,5944070,126320,0,175,17,11,platinum
63,19,44,419,11530091,1798105,18,13001,47,6,0,0,0,475,861168,0,111,10874073,495789,0,487,18,14,platinum
107,46,61,995,21969898,2764821,28,8046,118,23,4,0,0,583,1542366,0,136,19933137,568983,0,782,28,13,platinum
91,46,45,679,14604687,2232352,22,12065,67,10,0,0,0,538,1180311,0,131,13733002,301245,0,631,22,14,platinum
166,77,89,1113,29780678,4525818,22,20314,122,15,0,0,0,1203,2169309,0,315,27771050,519346,0,1048,22,14,diamond
58,18,40,407,10093794,1305074,21,8931,47,9,1,1,0,277,764971,0,109,9515815,150340,0,357,21,11,diamond
34,11,23,237,5745617,824299,21,5648,25,2,1,0,0,150,450206,0,45,5422286,91399,0,238,21,9,diamond
8,3,5,36,1363433,173333,7,1149,1,0,0,0,0,35,99224,0,12,1271499,27145,0,60,7,12,diamond
49,20,29,382,8192598,1285768,20,3683,42,4,1,0,0,268,629713,0,70,7487046,174035,0,390,20,13,diamond
17,6,11,122,3030290,482690,13,2328,12,0,0,0,0,98,228322,0,26,2781112,68272,0,161,13,9,diamond
114,24,90,1021,22258409,2626391,22,9207,119,23,5,0,0,491,1582104,0,165,19886837,591055,0,863,22,13,diamond
159,51,108,1565,32425314,4250661,24,14800,199,28,4,0,0,849,2300166,0,253,29645580,718127,0,1151,24,11,diamond
13,5,8,86,2516119,319754,12,990,14,1,0,0,0,60,169133,0,15,2239518,91559,0,93,12,10,diamond
67,33,34,553,14684949,2004149,22,5193,61,8,1,0,0,406,972725,0,119,13181725,369207,0,446,22,14,diamond
26,11,15,140,4290872,614814,12,3326,10,0,0,0,0,112,320349,0,35,3989683,86448,0,195,12,9,diamond
80,39,41,537,14575524,1998203,19,5937,59,8,0,0,0,381,1035070,0,83,13006881,360992,0,575,19,11,diamond
50,12,38,419,10181805,1266674,24,4348,49,12,1,0,0,257,712611,0,77,9115774,212329,0,453,24,12,diamond
79,37,42,609,14442352,2230799,16,4560,65,13,2,0,0,382,1045105,0,85,12823175,332468,0,614,16,10,diamond
9,3,6,67,1098251,155101,14,1231,5,0,0,0,0,47,100183,0,14,1044569,30239,0,44,14,14,gold
22,8,14,114,3958249,529036,12,2409,6,0,0,0,0,120,286035,0,29,3567449,148847,0,174,12,12,gold
89,47,42,443,11830454,2504879,16,14628,42,4,1,1,0,469,1033778,0,102,11034687,481413,0,616,16,13,gold
16,6,10,123,3391377,443436,17,984,14,2,0,0,0,47,226169,0,18,2951769,100939,0,115,17,7,gold
18,9,9,115,3046821,546945,12,1430,8,0,0,0,0,116,224795,0,13,2763667,66512,0,156,12,14,gold
49,16,33,279,8060656,977357,15,3554,28,2,1,0,0,189,590339,0,95,7329877,144171,0,321,15,11,gold
27,12,15,192,4248916,545303,18,3377,16,1,0,0,0,114,343647,0,32,4011316,86032,0,194,18,9,gold
67,32,35,472,13178165,1630537,21,8971,50,14,4,0,0,331,906344,0,117,12279978,216539,0,411,21,10,gold
29,19,10,222,5254619,776935,17,2837,23,3,0,0,0,238,380506,0,26,4756206,164179,0,196,17,16,gold
10,5,5,59,2096725,299397,17,922,5,0,0,0,0,48,143201,0,12,1872434,39801,0,94,17,7,gold
3,3,0,4,214524,41854,3,340,0,0,0,0,0,18,22391,0,0,211659,2862,0,3,3,7,gold
13,5,8,101,2952503,416280,14,3412,11,1,0,0,0,85,203717,0,29,2873345,43908,0,90,14,12,gold
15,4,11,177,3384269,427548,19,1524,23,6,1,0,0,107,244088,0,20,3066765,105273,0,126,19,13,gold
20,8,12,141,3733484,542719,12,3254,18,4,1,0,0,87,265053,0,29,3554777,51718,0,127,12,8,gold
133,58,75,808,24932856,3257288,16,18436,94,14,3,1,0,662,1729717,0,219,23309459,449479,0,881,16,11,challenger
33,13,20,261,5653067,870856,20,2507,22,3,1,0,0,166,431274,0,29,5058272,167791,0,250,20,14,challenger
74,31,43,669,13305574,1848661,22,5852,66,12,1,0,0,370,980781,0,99,12097521,374546,0,506,22,12,challenger
30,15,15,271,5749532,697295,19,2980,36,6,1,0,0,123,411489,0,46,5264715,121331,0,166,19,10,challenger
79,34,45,641,16858166,1697913,18,7416,71,11,3,2,0,238,1114879,0,125,15295460,474558,0,599,18,8,challenger
148,79,69,1075,24781556,3694227,24,8136,99,14,4,1,0,723,1841784,0,86,21868674,768994,0,1032,24,12,challenger
65,29,36,522,12282161,1397817,18,6133,59,7,1,0,0,344,862662,0,104,11157120,349218,0,415,18,14,challenger
31,12,19,242,6098036,713961,21,3046,26,6,1,0,0,152,418112,0,46,5572808,148437,0,218,21,10,challenger
166,81,85,1043,27870174,3731160,19,16187,101,15,2,0,0,820,2020931,0,237,25357652,600880,0,1101,19,12,challenger
23,8,15,153,3422137,468333,19,3252,14,0,0,0,0,104,269805,0,31,3222678,83192,0,150,19,10,challenger
49,15,34,421,8966248,1007949,22,2868,51,11,2,0,0,216,652949,0,64,8061602,320269,0,379,22,10,challenger
70,25,45,644,14643399,1608784,20,5180,93,11,1,0,0,256,983574,0,103,13204921,324874,0,427,20,11,challenger
52,19,33,355,8900788,1246858,16,4168,33,2,0,0,0,235,655810,0,60,8113881,207789,0,407,16,10,challenger
33,6,27,284,5585704,636454,17,2216,33,6,1,0,0,118,419408,0,64,5125502,131772,0,225,17,7,challenger
144,53,91,848,25641296,3459627,21,22336,81,6,1,1,0,783,1807865,0,264,24424301,417476,0,859,21,17,challenger
154,42,112,1468,34642884,4081806,26,13077,224,36,7,1,0,699,2218214,0,224,31366519,862257,0,1110,26,14,challenger
66,28,38,515,11759992,1373660,18,4322,58,5,0,0,0,213,861721,0,87,10729882,293630,0,447,18,8,challenger
19,6,13,131,4085167,433505,16,1496,15,1,0,0,0,102,270794,0,27,3728967,113141,0,141,16,10,challenger
59,16,43,598,11626879,1345012,28,5593,79,14,2,0,0,244,828924,0,115,10571998,273749,0,432,28,10,master
15,5,10,155,2824801,311316,17,1031,24,5,0,0,0,56,205405,0,26,2518545,86739,0,107,17,8,master
13,6,7,66,2580747,367460,13,2063,7,0,0,0,0,73,179199,0,20,2420639,39924,0,102,13,9,master
185,78,107,1322,31928565,4391303,25,18672,135,15,2,0,0,897,2339271,0,251,29092282,730016,0,1316,25,15,master
63,24,39,509,11257730,1532024,20,5178,47,7,0,0,0,277,826291,0,69,10156810,298535,0,446,20,12,master
82,42,40,607,15137459,1956993,18,5445,52,9,0,0,0,417,1085217,0,109,13774197,335279,0,526,18,12,master
54,21,33,471,10179952,1472872,19,3946,49,9,1,1,0,250,741426,0,78,9137816,274743,0,504,19,10,master
20,1,19,244,3821284,387511,19,1277,34,10,4,0,0,44,286046,0,44,3456932,87059,0,123,19,9,master
131,49,82,1024,23584600,3348997,24,8546,119,14,2,0,0,624,1694593,0,169,21489781,487940,0,931,24,15,master
85,34,51,800,18750726,2573901,24,6366,107,23,1,0,0,489,1262249,0,113,17002186,460587,0,672,24,13,master
25,12,13,155,4019176,560994,13,1999,14,2,1,0,0,123,302201,0,27,3608236,102232,0,190,13,9,master
753,339,414,5933,137982942,17784061,27,95547,698,110,15,1,0,3692,10144052,0,1223,129634100,2150805,0,4655,27,14,master
39,7,32,332,7135883,868035,19,3130,39,4,1,0,0,120,516555,0,86,6457434,157187,0,280,19,9,master
24,13,11,177,4595668,639537,16,2371,19,1,0,0,0,120,317839,0,30,4102932,141118,0,185,16,9,master
57,20,37,459,11195544,1536710,21,4374,55,7,0,0,0,301,774846,0,70,9978224,342966,0,452,21,14,master
66,30,36,387,11313014,1679339,16,4918,20,0,0,0,0,356,813959,0,65,10112833,265667,0,497,16,11,master
90,39,51,518,13480744,1879969,16,5087,47,7,1,0,0,425,1013581,0,78,12192682,378462,0,618,16,15,master
41,17,24,289,7401533,955647,14,2662,27,5,1,0,0,192,516400,0,48,6805389,131956,0,275,14,10,master
18,6,12,131,3536753,377862,13,1628,13,6,0,0,0,57,243612,0,45,3212628,69987,0,120,13,9,master
8,4,4,58,1217559,214390,22,1523,10,2,0,0,0,47,101718,0,11,1183161,7648,0,56,22,12,master
60,26,34,487,12485449,1686632,16,5275,47,4,0,0,0,295,845180,0,101,11210506,336441,0,400,16,13,master
35,15,20,225,6043507,716332,21,2831,22,7,2,1,0,120,423940,0,47,5425576,154394,0,245,21,7,master
73,32,41,542,13320944,1614187,18,4145,73,8,0,0,0,260,932105,0,101,12011215,388942,0,466,18,8,master
54,23,31,380,10618238,1363211,17,4428,33,5,0,0,0,242,733219,0,54,9504540,275493,0,437,17,13,master
68,32,36,382,10308092,1654553,17,4348,34,8,1,0,0,299,785799,0,77,9294440,231464,0,460,17,10,master
35,13,22,237,6046535,956549,20,6085,27,4,0,0,0,196,452467,0,56,5796646,100476,0,230,20,11,master
39,22,17,201,6918195,988921,23,6811,18,5,0,0,0,189,499247,0,48,6587566,110934,0,242,23,11,master
225,105,120,1554,39756315,5811967,19,16392,153,18,1,1,0,901,2897665,0,255,35395699,983789,0,1831,19,10,master
129,54,75,853,24173688,3282316,22,8958,81,9,1,0,0,610,1683104,0,178,21891044,607597,0,948,22,10,master
38,17,21,354,7076604,901223,19,3318,39,12,3,1,0,206,515773,0,64,6459527,171645,0,293,19,11,master
59,10,49,640,12970443,1389420,22,5063,99,18,2,1,0,187,894264,0,111,11757724,264257,0,452,22,9,master
290,132,158,2192,56276614,7279361,20,24264,244,30,2,0,0,1340,3869378,0,414,51115263,1386583,0,1786,20,15,master
37,11,26,295,7346999,1001453,17,3871,38,7,1,0,0,185,508748,0,52,6623906,167691,0,304,17,10,master
70,26,44,458,11928093,1731498,14,12589,44,8,0,0,0,282,908412,0,96,11423826,159294,0,468,14,12,master
294,119,175,2598,57345146,6889194,21,27481,337,58,6,1,0,1524,3958383,0,572,52314627,1563502,0,1645,21,13,master
