totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
50,20,30,459,6523761,947991,25,8246,65,15,3,0,0,314,641258,0,76,5996120,45057,0,338,25,15,platinum
210,89,121,1726,30549397,4175481,26,38495,270,59,13,2,0,1270,2729398,0,381,28223951,197063,0,1227,26,14,diamond
42,17,25,399,6310071,882576,23,8086,63,14,3,1,0,253,583557,0,92,5823872,11470,0,228,23,15,gold
99,40,59,892,18114270,1757400,26,18544,146,40,12,4,0,329,1469394,0,192,16501390,94945,0,567,26,8,gold
16,9,7,155,2552242,342525,18,1764,20,5,0,0,0,132,211965,0,18,2230788,24438,0,106,18,19,challenger
101,49,52,899,14994801,2206015,25,16002,139,27,6,1,0,690,1326348,0,140,13362028,241308,0,566,25,13,master
118,48,70,1187,15311674,2115842,27,18445,176,43,12,2,0,691,1526387,0,132,13950146,82065,0,829,27,13,master
68,18,50,641,9117193,1101597,28,12076,99,20,3,1,0,288,883522,0,162,8114408,179386,0,426,28,11,master
175,61,114,1456,19961733,2792649,28,27610,230,45,5,0,0,807,2039332,0,324,18269925,117145,0,1044,28,11,master
187,87,100,1516,21996748,3048032,27,30981,241,35,3,1,0,936,2238926,0,331,19956468,102041,0,1026,27,12,master
58,26,32,404,6707219,977588,15,9472,55,8,1,0,0,310,676821,0,93,6085284,33882,0,355,15,15,master
33,9,24,307,4486649,607717,20,5781,54,12,3,1,0,172,430502,0,81,4087925,7557,0,229,20,10,master
143,61,82,1211,17858179,2201315,25,25434,190,42,7,3,0,620,1759442,0,228,16475297,57294,0,784,25,12,master
114,59,55,964,13716575,2114257,24,18716,130,26,4,1,0,669,1406682,0,168,12352663,158282,0,722,24,18,master
37,9,28,383,4116611,570943,24,6158,59,10,0,0,0,182,447937,0,65,3821224,4761,0,235,24,15,master
65,30,35,407,7836764,1116591,18,10722,69,8,1,0,0,324,757373,0,119,7112192,23086,0,459,18,15,master
18,8,10,125,2370372,308753,17,3525,19,5,0,0,0,88,222655,0,26,2153726,55139,0,88,17,8,master
5,3,2,58,1057198,132152,19,1147,12,3,0,0,0,37,81132,0,5,915164,65390,0,39,19,10,silver
60,30,30,478,8485534,1082391,19,9798,64,7,2,1,0,309,782634,0,80,7214206,798275,0,450,19,14,silver
36,21,15,286,3682327,775873,22,4571,34,4,2,1,0,298,412178,0,48,3345427,62866,0,227,22,14,silver
152,68,84,1773,17975153,3327138,32,20723,230,45,6,1,0,1326,2015520,0,244,16459433,82365,0,1192,32,25,silver
79,43,36,614,9384415,1336848,16,13074,59,12,1,0,0,442,992460,0,124,8593652,237159,0,559,16,12,silver
10,5,5,89,1074402,164401,19,1475,14,1,0,0,0,54,122921,0,15,987340,9172,0,72,19,10,silver
4,3,1,25,234532,44522,12,340,3,1,0,0,0,15,39441,0,1,215370,941,0,23,12,5,bronze
16,10,6,102,1695841,261808,14,1800,9,1,0,0,0,80,160321,0,15,1533329,2223,0,76,14,15,bronze
14,6,8,166,1844419,295142,21,2160,32,2,0,0,0,117,192849,0,25,1684497,62747,0,128,21,14,bronze
9,4,5,75,1266860,173784,16,1626,8,1,0,0,0,52,117889,0,11,1181720,3026,0,71,16,12,bronze
2,2,0,3,57645,25421,2,71,0,0,0,0,0,15,11415,0,0,45162,0,0,5,2,9,bronze
