totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
54,23,31,423,7584220,1056131,20,10124,42,4,0,0,0,319,711091,0,80,7077015,429978,0,467,20,13,platinum
37,12,25,347,4548852,711388,19,1899,30,1,0,0,0,212,443810,0,38,3961375,268699,0,343,19,16,platinum
52,18,34,476,6789726,984162,20,8992,41,6,2,1,0,282,668233,0,74,6406920,306313,0,422,20,14,platinum
71,30,41,590,10374022,1493297,19,14898,58,10,1,0,0,420,945176,0,113,9972752,274409,0,510,19,13,diamond
48,20,28,386,5749468,1018642,22,7478,31,6,2,1,0,320,575260,0,58,5453820,214270,0,394,22,15,diamond
12,4,8,62,1222161,184588,15,1890,4,0,0,0,0,50,133553,0,15,1179138,31958,0,91,15,9,diamond
130,49,81,1184,16756139,2626210,22,23330,124,15,3,1,0,905,1635340,0,149,16124996,416200,0,848,22,16,diamond
8,5,3,44,1046423,152561,13,1370,4,0,0,0,0,44,94592,0,13,942544,77137,0,37,13,12,gold
32,12,20,285,5130602,591488,21,6113,30,8,0,0,0,118,428317,0,41,4876573,164657,0,218,21,9,challenger
33,12,21,283,4453918,697436,22,6047,28,5,0,0,0,185,417910,0,56,4299748,104436,0,236,22,18,challenger
22,12,10,160,2776514,478621,24,3927,9,1,0,0,0,139,258014,0,32,2685428,72114,0,144,24,12,challenger
20,9,11,144,2735128,402778,15,3860,16,4,0,0,0,106,255474,0,26,2631001,86396,0,131,15,10,challenger
64,24,40,656,8237130,1375008,22,10331,62,9,0,0,0,405,829651,0,63,7424123,693842,0,469,22,16,master
104,40,64,909,14627830,1838517,19,11926,81,12,1,0,0,430,1271520,0,135,13603099,309454,0,704,19,11,master
29,13,16,217,3594083,602218,18,5030,21,3,1,1,0,208,342659,0,28,3423722,116903,0,172,18,15,master
140,62,78,768,18296276,2537676,16,25288,64,9,1,0,0,724,1601367,0,151,17222870,798268,0,854,16,11,master
88,37,51,565,12234032,1910699,18,16827,51,7,0,0,0,563,1089876,0,118,11277324,807316,0,680,18,15,master
65,23,42,509,7590884,1267389,19,8312,31,5,1,0,0,449,767736,0,65,7200640,181004,0,417,19,12,master
147,79,68,1009,21198983,2880033,20,26434,80,7,1,0,0,826,1845201,0,225,20001995,619827,0,872,20,15,master
15,5,10,105,2523388,350669,22,3045,8,2,0,0,0,117,208851,0,29,2365377,124398,0,110,22,15,silver
7,2,5,38,912026,137944,11,724,4,0,0,0,0,42,80047,0,10,793634,65117,0,34,11,8,silver
4,2,2,27,494510,84030,10,523,2,0,0,0,0,28,48329,0,7,436896,43651,0,15,10,12,silver
15,8,7,143,3117391,399375,18,3088,20,2,0,0,0,103,233055,0,24,3039341,31307,0,136,18,10,silver
68,28,40,690,9020073,1544822,28,8880,56,5,1,0,0,516,892525,0,76,8572391,340966,0,679,28,20,silver
17,7,10,148,2784194,431752,15,1926,10,2,0,0,0,139,227282,0,19,2289705,319405,0,129,15,14,bronze
6,3,3,54,954941,158130,19,1106,6,0,0,0,0,48,91023,0,11,922496,26299,0,62,19,13,bronze
