totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
35,15,20,239,5009190,816126,17,6075,15,4,0,0,0,159,441835,0,29,450400,4518053,0,244,17,9,platinum
32,9,23,325,3331876,757678,28,3511,22,3,0,0,0,209,388324,0,29,484107,2797841,0,303,28,13,platinum
97,39,58,749,15772355,2405501,22,18373,63,12,1,0,0,406,1300366,0,109,1277965,14396033,0,764,22,10,platinum
435,202,233,3003,62455349,9747720,21,78983,241,27,1,0,0,1672,5464669,0,353,4974264,57118596,0,3143,21,15,diamond
68,20,48,382,5551148,1225110,15,8515,20,2,0,0,0,198,606566,0,77,593881,4930387,0,418,15,12,diamond
3,2,1,6,107494,35049,4,94,0,0,0,0,0,12,22329,0,0,13545,92835,0,11,4,6,gold
14,7,7,75,2763504,341861,12,3247,4,0,0,0,0,41,194953,0,18,233558,2512666,0,92,12,7,gold
10,2,8,62,1770952,255852,10,2117,4,0,0,0,0,38,141896,0,20,104737,1642886,0,98,10,8,gold
329,123,206,1649,43597940,7006113,16,59151,114,5,0,0,0,1164,3929849,0,326,3961846,39460890,0,2824,16,14,challenger
141,52,89,1044,22408523,3090432,22,30167,78,13,1,1,0,444,1836639,0,136,1526415,20803576,0,1026,22,9,challenger
954,435,519,5930,143789666,24633778,23,171158,423,50,6,1,0,5478,11842600,0,899,9780954,132945976,0,7548,23,15,master
12,6,6,47,1596421,305870,8,2149,5,0,0,0,0,68,140286,0,8,151887,1437217,0,82,8,8,master
83,37,46,481,12301891,1789886,15,16347,38,3,0,0,0,288,1013537,0,66,816442,11433452,0,515,15,16,master
264,92,172,1473,35708651,5860082,16,50589,109,11,0,0,0,979,3218223,0,327,3093715,32428647,0,2208,16,12,master
73,40,33,338,8470626,1815349,13,12208,21,2,0,0,0,365,794334,0,30,824282,7618657,0,491,13,11,master
231,93,138,1429,34622089,5245078,17,45851,110,12,2,1,0,837,2924464,0,233,2988259,31439176,0,1853,17,11,master
49,15,34,326,7011343,1100295,16,8672,29,4,1,0,0,178,594632,0,50,572906,6405047,0,342,16,11,master
52,22,30,323,7667858,1158520,16,9299,26,1,0,0,0,208,623576,0,44,635266,6982426,0,402,16,14,master
116,47,69,895,16422084,3363042,20,20169,64,8,1,0,0,694,1484111,0,121,1539481,14762778,0,1043,20,15,master
47,21,26,221,5875604,811325,17,8452,16,0,0,0,0,151,518776,0,43,574692,5274481,0,300,17,8,master
140,57,83,961,19940522,3723617,20,26301,76,3,0,0,0,617,1752160,0,147,1873903,17985081,0,1159,20,11,master
153,68,85,1010,21043935,3086168,18,28499,68,17,1,0,0,498,1858493,0,131,2193448,18692575,0,981,18,9,master
31,11,20,220,3899697,785148,12,5141,17,3,0,0,0,127,381247,0,29,405732,3465497,0,261,12,10,master
403,162,241,3041,55004999,9023744,27,78003,239,23,1,0,0,1845,5079794,0,417,4120236,50610898,0,2914,27,12,master
142,40,102,1097,14266182,2648281,20,19978,79,5,0,0,0,520,1470348,0,153,1884179,12293136,0,976,20,9,master
25,12,13,194,2915228,674977,18,3233,12,2,0,0,0,128,285293,0,17,407277,2480210,0,169,18,12,silver
2,2,0,4,143802,50641,3,169,0,0,0,0,0,22,16529,0,0,22236,121175,0,9,3,12,silver
14,6,8,70,2020076,314523,10,2503,9,1,0,0,0,48,174521,0,13,189789,1827561,0,128,10,13,silver
60,29,31,388,7719244,1618032,18,8405,27,3,1,0,0,373,720346,0,62,649014,7035154,0,481,18,14,silver
8,5,3,41,977991,225349,8,1134,2,0,0,0,0,47,89234,0,4,88308,883678,0,51,8,9,bronze
63,24,39,631,9403452,2202047,25,9763,52,7,0,0,0,636,870049,0,70,1355295,7962891,0,597,25,24,bronze
