totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
82,30,52,182,2524596,2151530,9,3771,3,0,0,0,0,326,805080,0,28,661583,1471331,0,1287,9,11,challenger
95,45,50,166,1777142,2094335,6,2591,2,0,0,0,0,425,783480,0,12,499612,980531,0,1369,6,11,challenger
109,59,50,194,2340607,2852842,7,3117,3,0,0,0,0,619,919745,0,19,632244,1299135,0,1577,7,12,challenger
177,78,99,320,3849005,4025900,7,7258,10,0,0,0,0,616,1566438,0,11,1023613,1845374,0,2516,7,11,challenger
2,2,0,2,66782,85379,1,105,0,0,0,0,0,20,25938,0,1,23947,28690,0,35,1,10,challenger
66,29,37,57,1322178,1401158,4,2111,1,0,0,0,0,267,516917,0,15,371890,699813,0,797,4,10,challenger
104,45,59,115,1791162,2128350,5,2772,3,0,0,0,0,378,851409,0,16,510762,995462,0,1422,5,12,challenger
50,20,30,92,1281175,1190687,9,1818,4,1,0,0,0,182,454419,0,14,351106,740114,0,710,9,10,master
49,24,25,70,1631284,1112505,5,2705,0,0,0,0,0,152,456799,0,10,389095,920371,0,705,5,9,master
40,22,18,41,1127552,858187,6,1900,0,0,0,0,0,133,348203,0,17,314344,569671,0,483,6,9,master
256,119,137,348,5337080,5111227,7,9100,3,0,0,0,0,897,2159147,0,51,1618799,2509084,0,3312,7,13,master
205,95,110,265,4151977,4854353,6,7074,2,0,0,0,0,955,1730182,0,47,1410521,1916730,0,2679,6,12,master
47,13,34,106,1294446,1146159,6,1763,0,0,0,0,0,150,452512,0,15,339844,714182,0,828,6,9,master
148,75,73,166,3238259,3865631,6,5506,1,0,0,0,0,747,1245770,0,36,932743,1635715,0,1938,6,10,master
43,19,24,53,1073464,1039178,5,1709,1,0,0,0,0,194,362160,0,6,279637,573197,0,578,5,11,master
35,18,17,45,783839,799173,4,1149,1,0,0,0,0,190,280567,0,2,183980,468327,0,421,4,10,master
75,33,42,136,2246835,2027347,7,3320,1,0,0,0,0,342,706755,0,23,613320,1226598,0,1099,7,9,master
77,37,40,63,1501779,1995897,4,2886,3,0,0,0,0,313,631971,0,13,448680,713471,0,967,4,13,master
90,26,64,111,1734841,2094907,5,2663,0,0,0,0,0,408,788845,0,25,534067,924396,0,1333,5,9,master
35,16,19,30,833101,728065,3,1458,2,0,0,0,0,109,274884,0,13,262425,372187,0,372,3,7,master
31,17,14,53,808992,667073,4,1181,2,0,0,0,0,152,266784,0,13,215160,513854,0,380,4,10,master
60,23,37,59,1411645,1591024,4,2219,1,0,0,0,0,284,501489,0,11,425746,697167,0,858,4,10,master
41,16,25,92,1278728,1160680,6,2089,4,0,0,0,0,217,402801,0,9,333095,678320,0,641,6,12,master
108,44,64,158,2889166,2745984,7,5099,2,0,0,0,0,498,979021,0,9,704277,1409379,0,1612,7,12,master
127,65,62,152,3113908,3057964,5,4891,2,0,0,0,0,594,1082659,0,11,813411,1732721,0,1662,5,12,master
129,60,69,224,3163463,2993521,9,4892,4,0,0,0,0,469,1154908,0,36,873901,1660878,0,1897,9,9,master
85,41,44,92,1853188,2153165,8,3343,1,0,0,0,0,426,741332,0,12,496934,966950,0,1111,8,12,master
32,17,15,65,865818,812762,10,1177,3,0,0,0,0,150,292210,0,6,215799,497529,0,396,10,11,master
72,35,37,110,1693700,1757896,5,2299,2,0,0,0,0,364,607582,0,17,463481,966026,0,966,5,14,master
77,24,53,120,1709406,1746948,7,2729,2,0,0,0,0,300,685269,0,30,544540,772568,0,1108,7,12,master
191,85,106,289,4370228,4293316,6,6597,3,0,0,0,0,818,1670944,0,41,1125715,2560319,0,2613,6,12,master
114,52,62,197,2622550,2421885,7,3737,7,0,0,0,0,434,980612,0,36,777365,1506668,0,1489,7,11,master
35,14,21,43,1084509,910158,5,1802,1,1,0,0,0,133,335291,0,4,332889,502891,0,516,5,9,master
77,38,39,100,1687787,1694906,6,2538,3,0,0,0,0,286,628950,0,15,462687,1039131,0,981,6,10,master
39,27,12,65,972897,884669,6,1432,1,0,0,0,0,183,328912,0,8,232754,586528,0,434,6,9,master
27,9,18,41,772350,666777,5,1168,0,0,0,0,0,118,242301,0,8,209920,400420,0,378,5,11,master
26,12,14,57,750208,610575,8,1070,1,0,0,0,0,106,240051,0,8,204364,436694,0,359,8,8,master
29,14,15,37,800830,817109,4,1292,0,0,0,0,0,126,278822,0,7,243128,397368,0,401,4,8,master
49,21,28,49,1072280,1322129,5,1576,0,0,0,0,0,288,423195,0,8,297500,606907,0,652,5,14,master
213,91,122,372,5721896,5378586,7,8497,4,0,0,0,0,1027,1881977,0,40,1420624,3095761,0,2954,7,13,master
29,12,17,30,691547,658155,4,1129,1,0,0,0,0,117,256078,0,8,151898,404164,0,458,4,9,master
67,30,37,108,1589206,1573150,5,2518,4,0,0,0,0,257,593272,0,25,472579,856059,0,893,5,8,master
91,42,49,192,1350498,1916575,8,1675,4,0,0,0,0,347,777705,0,14,256115,1024050,0,1284,8,12,master
68,37,31,72,1542159,1462742,5,2327,2,0,0,0,0,244,550157,0,15,388013,941706,0,776,5,9,master
79,40,39,84,1885547,2017534,5,3242,3,0,0,0,0,329,691159,0,13,565142,945776,0,1047,5,11,master
207,100,107,174,5245350,5097826,4,7909,1,0,0,0,0,951,1745202,0,54,1353177,2885212,0,2716,4,12,master
11,5,6,33,307321,299679,6,276,1,0,0,0,0,65,109876,0,3,68245,212709,0,174,6,9,silver
4,2,2,6,157313,135209,3,160,0,0,0,0,0,29,44541,0,2,39148,109614,0,60,3,10,silver
23,15,8,22,559187,601744,3,1011,0,0,0,0,0,117,204655,0,8,160102,317842,0,267,3,12,silver
22,10,12,31,801251,631430,4,1176,2,0,0,0,0,120,208031,0,10,269507,421195,0,309,4,12,silver
12,5,7,14,394672,317008,4,597,0,0,0,0,0,42,113510,0,3,128166,177165,0,173,4,10,silver
16,7,9,30,526195,488048,8,712,2,0,0,0,0,88,163754,0,6,135488,332447,0,256,8,9,silver
9,5,4,8,225987,232372,3,340,0,0,0,0,0,50,82766,0,0,70197,118735,0,128,3,11,silver
7,5,2,15,338408,222229,6,521,0,0,0,0,0,31,75961,0,3,83550,192357,0,81,6,6,silver
29,12,17,36,984987,968130,3,1356,1,0,0,0,0,138,273938,0,10,295938,499592,0,473,3,11,silver
2,2,0,4,45264,79993,3,71,1,0,0,0,0,15,20834,0,0,12776,27157,0,31,3,8,silver
54,27,27,72,1522092,1386396,5,1982,1,0,0,0,0,202,514202,0,11,466000,778545,0,753,5,8,bronze
9,3,6,16,252624,249597,5,358,0,0,0,0,0,41,83709,0,3,87448,132117,0,112,5,9,bronze
1,1,0,1,18429,18730,1,35,0,0,0,0,0,4,5558,0,0,5629,9457,0,2,1,4,bronze
2,1,1,2,50348,46847,2,62,0,0,0,0,0,15,15345,0,0,10219,38092,0,24,2,11,bronze
21,8,13,41,813306,671053,9,979,0,0,0,0,0,147,203102,0,7,351597,349284,0,243,9,14,bronze
9,2,7,14,272564,209297,4,368,0,0,0,0,0,24,86018,0,5,69687,155132,0,146,4,7,bronze
