totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
282,156,126,1850,44936596,7013318,18,56057,194,21,2,0,0,2045,3656085,0,269,5004992,39731982,0,2028,18,15,platinum
129,54,75,1013,17875476,2954854,20,18011,101,13,2,0,0,791,1605666,0,97,1970662,15455804,0,1148,20,15,diamond
41,22,19,248,5901786,882354,16,7617,19,3,1,1,0,198,506775,0,26,521023,5306133,0,330,16,10,diamond
130,54,76,802,20298765,2784830,18,26942,82,9,1,0,0,693,1642497,0,97,1728574,18361814,0,978,18,15,challenger
37,15,22,246,6135886,860215,14,8438,22,2,0,0,0,201,497276,0,39,477927,5640862,0,323,14,13,challenger
174,80,94,894,24245930,3720511,14,34074,71,5,0,0,0,911,2103516,0,121,2139616,21930340,0,1432,14,12,challenger
20,9,11,114,2813502,389405,11,3659,11,0,0,0,0,86,231980,0,11,217207,2567222,0,142,11,10,challenger
62,27,35,460,8757850,1253505,22,8576,42,3,0,0,0,298,766455,0,43,768338,7690394,0,532,22,10,challenger
42,15,27,237,6299476,835281,11,8326,24,2,0,0,0,173,518999,0,37,528723,5723652,0,360,11,9,challenger
17,6,11,98,2241022,352940,12,3203,7,0,0,0,0,87,192762,0,12,219859,2019868,0,134,12,11,challenger
133,54,79,848,19059626,2968302,20,13214,67,5,0,0,0,610,1629314,0,71,2359170,15593764,0,1227,20,11,challenger
57,26,31,370,8409925,1369329,13,11389,28,4,0,0,0,380,717282,0,50,746210,7620884,0,456,13,13,challenger
152,64,88,892,21977587,3007968,18,30470,97,12,0,0,0,813,1875969,0,129,1936606,19943115,0,1111,18,12,challenger
61,24,37,380,8576396,1220678,20,11329,35,4,2,1,0,293,730465,0,49,816444,7666727,0,439,20,12,challenger
26,6,20,153,3333647,460028,13,4960,15,3,0,0,0,91,299573,0,36,342892,2968503,0,206,13,12,challenger
34,12,22,213,5131651,783481,21,6516,20,2,0,0,0,206,426649,0,37,394765,4700472,0,307,21,12,challenger
53,21,32,356,8639073,1172494,19,11739,44,2,0,0,0,230,709430,0,38,739313,7843837,0,457,19,13,challenger
51,22,29,275,7018079,1010839,14,9986,24,3,0,0,0,201,602929,0,41,629405,6360550,0,377,14,11,challenger
43,19,24,377,7781885,1146899,27,8769,51,11,0,0,0,297,613981,0,38,549410,7160582,0,384,27,15,challenger
72,27,45,528,11821373,1706554,20,14959,56,6,0,0,0,419,952379,0,64,870676,10851787,0,608,20,13,challenger
32,15,17,251,5016910,795947,21,6529,32,5,0,0,0,227,425232,0,23,394608,4604029,0,308,21,15,master
19,9,10,113,2667652,446001,15,3186,5,1,1,0,0,112,226943,0,15,259325,2335829,0,156,15,10,master
98,32,66,761,15089419,2013618,19,20246,74,7,0,0,0,482,1300463,0,92,1053085,13962549,0,868,19,11,master
34,13,21,274,5445914,791366,19,4987,27,1,0,0,0,196,444798,0,29,396373,4868541,0,302,19,18,master
302,131,171,2247,46363844,6220385,20,45607,252,36,6,1,0,1259,3892304,0,236,4806961,40323097,0,2258,20,12,master
30,16,14,163,4859914,648220,21,5976,19,2,1,1,0,150,379554,0,20,440348,4354164,0,173,21,10,master
32,14,18,247,4942971,772714,16,2394,25,2,1,0,0,205,406394,0,19,578381,4077625,0,334,16,12,master
52,17,35,382,7852643,1170041,23,7464,50,4,0,0,0,274,655790,0,45,765196,6814039,0,452,23,11,master
42,22,20,309,6314169,1228991,18,4301,28,2,0,0,0,289,542637,0,33,732812,5224462,0,410,18,16,master
61,22,39,411,8638672,1168948,18,11802,41,4,0,0,0,259,760049,0,73,756005,7815211,0,526,18,13,master
126,55,71,763,17941265,2347536,18,21720,74,12,0,0,0,563,1537136,0,148,1764741,15811958,0,1109,18,14,master
60,29,31,398,8416230,1468098,18,11884,40,2,1,0,0,348,752043,0,37,690763,7670810,0,513,18,14,master
151,57,94,1203,22958898,3330455,20,27918,109,21,3,0,0,803,1954549,0,141,2015335,20629747,0,1149,20,13,master
40,19,21,245,5373311,965144,14,6318,29,2,0,0,0,266,491645,0,31,677992,4612840,0,346,14,12,silver
2,0,2,25,265055,45451,16,303,7,0,0,0,0,11,26905,0,1,22647,240528,0,15,16,8,bronze
18,8,10,125,2551675,378126,15,2479,11,1,0,0,0,57,226979,0,16,390843,2097374,0,184,15,6,bronze
