totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
11,2,9,143,2002578,229694,22,2512,24,1,0,0,0,59,183679,0,39,1949300,25970,0,59,22,10,platinum
41,20,21,230,6401525,827211,16,8201,32,6,0,0,0,253,545886,0,67,6285882,70436,0,224,16,12,platinum
412,185,227,3408,60601781,8691235,31,74012,452,64,9,4,0,2445,5773804,0,731,59729816,278524,0,2707,31,19,platinum
7,2,5,63,1322987,150592,14,1343,8,2,0,0,0,42,107551,0,17,1287092,19602,0,51,14,12,platinum
73,24,49,585,10992882,1222668,27,13908,92,16,4,1,0,340,1029110,0,137,10817568,73764,0,527,27,11,platinum
40,16,24,426,6434081,977606,32,7351,74,16,3,1,0,281,597898,0,77,6203179,101888,0,261,32,15,diamond
75,35,40,646,11380198,1738085,20,14180,92,15,2,0,0,523,1071640,0,92,11161343,64501,0,585,20,13,diamond
36,14,22,249,4856697,705580,18,6899,34,4,1,1,0,212,473893,0,61,4781624,8859,0,201,18,13,diamond
8,3,5,76,1694444,216424,18,1715,13,2,0,0,0,61,134535,0,15,1666724,14778,0,64,18,17,gold
326,117,209,2494,49709246,6567716,23,59579,334,41,4,0,0,1997,4367923,0,724,48235132,940774,0,1950,23,17,challenger
97,39,58,674,15120255,1585069,18,19089,89,14,1,0,0,474,1324885,0,198,14815080,184108,0,569,18,13,master
485,202,283,3953,75907741,9499093,27,97578,633,120,27,4,0,2604,6861559,0,1145,74609982,242400,0,2486,27,15,master
74,34,40,546,10841523,1506627,18,13052,88,16,5,1,0,412,992660,0,121,10638961,77639,0,423,18,13,master
136,56,80,1050,20731038,2866025,22,25891,154,17,1,0,0,893,1851396,0,294,20226167,272314,0,782,22,19,master
90,34,56,554,11850795,1734166,20,17201,66,4,0,0,0,494,1155345,0,153,11643816,145706,0,534,20,11,master
243,109,134,1760,33584040,5253372,26,41578,238,28,8,1,0,1554,3207356,0,447,33028183,137814,0,1509,26,19,master
249,102,147,1922,32880842,5184326,23,40893,301,51,11,1,0,1707,3215279,0,458,32140205,313930,0,1486,23,16,master
43,10,33,478,6265973,745099,21,7762,83,12,4,0,0,198,614283,0,95,6103490,105345,0,256,21,11,master
410,189,221,2785,59020365,8005939,27,75728,374,57,13,3,0,2457,5330345,0,761,57585160,754680,0,2261,27,17,master
84,42,42,513,10665165,1549187,20,14938,65,9,5,1,0,432,1046852,0,122,10512844,30680,0,503,20,11,master
618,253,365,5137,95997616,12824662,32,106851,803,131,20,5,0,3832,8456270,0,1230,94073881,854235,0,3878,32,16,master
33,16,17,228,5617714,579744,15,6651,41,4,0,0,0,158,468715,0,61,5438352,143585,0,209,15,11,master
4,3,1,22,290416,66045,15,493,3,1,1,0,0,30,40572,0,3,286141,3780,0,19,15,13,silver
20,14,6,127,2128878,389847,16,2660,13,5,0,0,0,147,237335,0,15,2100520,8214,0,104,16,16,bronze
2,2,0,5,167908,35111,4,293,1,0,0,0,0,12,23951,0,2,166692,1216,0,15,4,7,bronze
145,77,68,1610,19742859,4198151,32,23050,252,40,5,1,0,1597,2095198,0,285,19584030,30803,0,936,32,23,bronze
