totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
11,5,6,96,1649271,155410,16,2097,8,0,0,0,0,53,149806,0,7,247195,1393344,0,104,16,10,platinum
76,27,49,500,8663706,1274872,17,10752,35,1,0,0,0,417,896334,0,47,1228899,7383279,0,858,17,12,platinum
22,6,16,150,3042569,304903,19,3807,12,1,0,0,0,69,273996,0,20,469550,2556516,0,207,19,9,platinum
86,36,50,545,5709658,1253293,19,4518,38,3,0,0,0,542,994128,0,41,642076,5027485,0,1153,19,14,platinum
75,29,46,686,12237178,1222500,20,13932,55,8,0,0,0,307,1037781,0,51,1495646,10690478,0,857,20,8,platinum
165,82,83,1137,20172917,2506545,18,24471,86,11,0,0,0,806,1976890,0,97,2422139,17646880,0,1517,18,11,platinum
110,49,61,776,15021395,1438672,17,19636,63,7,1,0,0,554,1344289,0,72,1673679,13280566,0,1041,17,13,platinum
41,15,26,306,4900006,501952,17,5972,22,2,1,0,0,158,504807,0,21,809974,4067620,0,477,17,9,platinum
168,71,97,1163,22085085,2095627,20,25475,92,10,1,1,0,594,2132054,0,121,3072458,18871809,0,1878,20,11,platinum
76,41,35,413,8524367,1158995,16,10979,25,2,0,0,0,466,860878,0,36,1191312,7256896,0,745,16,12,platinum
18,9,9,118,2244204,238166,16,3161,10,1,0,0,0,83,208566,0,11,315067,1922176,0,141,16,9,platinum
563,267,296,3810,92284824,8392383,21,110648,290,28,2,0,0,3088,7260047,0,412,9020021,82932660,0,4863,21,15,diamond
56,17,39,380,8054685,684948,20,9879,34,0,0,0,0,193,724203,0,54,1104220,6907263,0,607,20,8,diamond
147,63,84,1042,21677231,2375882,18,26769,81,13,2,1,0,781,2007872,0,155,2798776,18758819,0,1465,18,12,diamond
97,51,46,354,11811863,1503815,10,11744,15,0,0,0,0,633,1169931,0,32,1070531,10657379,0,1136,10,15,diamond
120,58,62,760,15605345,1435768,18,20113,56,2,0,0,0,460,1443228,0,99,2135643,13411738,0,1042,18,9,diamond
172,78,94,967,23703469,2238304,19,31635,82,10,0,0,0,699,2053900,0,162,3580907,19998713,0,1627,19,11,diamond
17,11,6,108,1560567,215230,14,1141,8,0,0,0,0,89,231312,0,7,132508,1414522,0,222,14,11,diamond
27,17,10,196,2913446,384453,19,3608,13,0,0,0,0,121,288629,0,20,471792,2437117,0,225,19,9,gold
1,1,0,2,40613,14140,2,42,0,0,0,0,0,11,7279,0,0,6461,34123,0,3,2,11,gold
2,1,1,5,186235,17877,3,288,0,0,0,0,0,7,17375,0,3,31390,154300,0,7,3,6,gold
7,3,4,47,962857,94612,14,1213,3,1,0,0,0,38,84766,0,3,119455,838704,0,46,14,10,gold
18,8,10,138,2630704,341070,15,2809,12,2,0,0,0,136,235790,0,5,285828,2316612,0,221,15,13,gold
54,18,36,329,8670524,670218,18,10171,25,1,0,0,0,199,689271,0,63,1034880,7604501,0,610,18,10,gold
15,6,9,136,2068103,240056,19,2514,5,0,0,0,0,71,196648,0,16,288180,1775187,0,164,19,8,gold
51,18,33,184,2713872,758807,9,2049,6,0,0,0,0,314,557519,0,32,437226,2258315,0,650,9,12,gold
13,4,9,67,1783130,182757,12,2356,7,0,0,0,0,44,151466,0,8,280817,1500484,0,131,12,7,gold
45,17,28,244,6412743,613894,16,7538,15,2,0,0,0,197,546142,0,33,820481,5577745,0,444,16,10,gold
8,2,6,98,1774917,105966,19,1931,8,1,0,0,0,24,131863,0,11,218932,1544457,0,100,19,6,gold
18,9,9,167,3256823,285458,20,3555,12,2,0,0,0,71,259698,0,13,289638,2951713,0,184,20,9,gold
65,34,31,334,8047308,968836,18,11263,26,2,0,0,0,394,741702,0,43,1114862,6892162,0,557,18,12,master
148,82,66,961,19280722,2348117,20,23289,63,6,1,0,0,1012,1786406,0,92,2057142,17102134,0,1399,20,14,master
221,104,117,1261,25340297,4087290,16,34642,82,5,1,0,0,1622,2533227,0,128,3746248,21486457,0,2132,16,16,master
87,36,51,543,10462047,1214483,15,14091,45,1,0,0,0,414,1001709,0,71,1568699,8855912,0,837,15,13,master
86,42,44,522,11809734,1056328,17,15835,42,0,0,0,0,361,1013119,0,74,1221737,10550624,0,718,17,11,master
76,31,45,629,9386356,1193624,21,10717,53,8,1,0,0,381,939270,0,53,1610516,7739716,0,842,21,13,silver
51,23,28,442,6306096,777403,17,7560,34,6,1,0,0,266,632077,0,42,1072723,5185886,0,524,17,14,silver
1,1,0,6,109005,23816,6,138,0,0,0,0,0,13,11317,0,0,13852,93821,0,8,6,13,silver
2,2,0,1,80944,45542,1,56,0,0,0,0,0,23,18460,0,0,8152,71677,0,20,1,17,silver
464,226,238,2441,42041064,6829349,19,40534,174,14,0,0,0,2615,5349757,0,328,5817202,35950892,0,5786,19,16,silver
27,15,12,136,3234671,349777,13,3879,8,1,0,0,0,112,304314,0,16,548868,2680809,0,277,13,9,silver
16,10,6,106,1824072,232827,14,2414,11,0,0,0,0,76,182927,0,6,267732,1542428,0,136,14,7,silver
86,45,41,636,9615901,865370,19,10747,47,2,1,0,0,228,1014423,0,62,1272256,8279897,0,896,19,8,silver
59,21,38,503,8095806,1038384,25,8727,36,1,1,0,0,415,777137,0,48,846653,7178972,0,748,25,13,silver
74,36,38,512,8529865,1258678,19,9924,37,0,0,0,0,537,895142,0,45,910436,7549987,0,826,19,16,silver
45,24,21,396,5216259,688435,20,5978,37,3,1,0,0,289,561816,0,24,746687,4406476,0,367,20,15,silver
30,13,17,455,4745363,554296,34,4671,45,8,2,0,0,201,464130,0,30,498272,4215724,0,362,34,12,silver
96,43,53,736,11713187,1106834,20,12982,50,3,0,0,0,321,1148853,0,59,1695764,9968975,0,1001,20,12,silver
6,4,2,31,646970,74374,9,826,1,0,0,0,0,28,62375,0,3,135385,508929,0,41,9,7,silver
31,16,15,242,4202049,553530,18,3936,10,2,0,0,0,194,403816,0,11,564011,3597666,0,413,18,13,silver
8,6,2,23,608544,124282,7,418,0,0,0,0,0,65,79922,0,2,63948,544248,0,67,7,14,silver
19,12,7,89,1488690,274902,10,1571,3,0,0,0,0,97,228060,0,12,198258,1284782,0,263,10,10,silver
8,3,5,41,784597,93075,13,839,3,0,0,0,0,41,83995,0,7,125404,655925,0,87,13,7,bronze
2,2,0,3,60959,17401,2,48,0,0,0,0,0,9,12363,0,0,9853,51105,0,8,2,5,bronze
3,1,2,10,237468,37034,6,247,1,0,0,0,0,15,30825,0,0,38164,199109,0,24,6,6,bronze
6,5,1,37,607663,92396,11,643,1,0,0,0,0,39,60781,0,3,97864,503526,0,53,11,9,bronze
148,64,84,920,12695326,2232629,20,8462,56,1,0,0,0,1047,1649528,0,95,1583859,11067565,0,2078,20,15,bronze
7,5,2,26,746437,78190,5,858,0,0,0,0,0,21,69226,0,3,91020,654219,0,54,5,8,bronze
2,2,0,11,188096,37423,6,143,1,0,0,0,0,16,20809,0,0,28136,159031,0,24,6,9,bronze
52,25,27,176,3529445,843028,11,2318,8,0,0,0,0,307,570830,0,22,623318,2883598,0,703,11,11,bronze
22,13,9,67,1708677,359075,9,1399,1,0,0,0,0,128,223627,0,12,604245,1087459,0,207,9,10,bronze
25,14,11,167,2583581,390571,20,2271,13,4,0,0,0,151,290432,0,24,322780,2245471,0,301,20,15,bronze
28,12,16,175,3139702,458469,14,3233,11,2,0,0,0,176,344469,0,23,574445,2535064,0,394,14,17,bronze
53,28,25,369,6601143,739175,21,6660,30,3,0,0,0,249,640519,0,45,1093942,5452142,0,582,21,11,bronze
4,3,1,13,390389,59239,7,590,0,0,0,0,0,32,36932,0,3,58876,331513,0,15,7,13,bronze
16,7,9,153,1637671,226705,24,1098,21,5,1,0,0,73,220364,0,8,153598,1477122,0,247,24,8,bronze
67,39,28,242,8157389,1132745,13,7503,11,0,0,0,0,387,802047,0,41,860888,7267590,0,810,13,13,bronze
30,17,13,111,3336466,430035,12,2428,7,0,0,0,0,197,351021,0,19,323624,3003680,0,308,12,13,bronze
