totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
25,8,17,174,4305784,994528,16,1480,17,1,0,0,0,96,330298,0,27,2856366,630857,0,221,16,9,platinum
60,32,28,475,9505861,2028392,18,10935,32,4,0,0,0,428,779483,0,134,8305005,241298,0,338,18,13,platinum
82,38,44,609,13166830,2925845,17,15481,43,3,1,1,0,555,1101044,0,130,11451404,278954,0,542,17,15,platinum
35,14,21,170,4277070,1358064,9,1407,8,2,0,0,0,186,394369,0,15,2913366,794178,0,368,9,10,diamond
90,34,56,689,12285234,2677833,17,10078,64,3,0,0,0,494,1064510,0,121,10456415,184849,0,623,17,11,diamond
11,5,6,75,1260601,267272,16,1588,6,0,0,0,0,56,125454,0,21,1014320,34608,0,56,16,9,gold
37,16,21,259,6574859,1374472,18,8819,27,5,0,0,0,202,531441,0,70,5703485,176864,0,207,18,10,gold
25,8,17,224,4972741,794122,16,5824,24,6,1,0,0,96,383032,0,54,4355456,48283,0,186,16,9,gold
258,109,149,1934,37938564,8214137,23,41942,165,21,1,0,0,1515,3237775,0,493,32268067,1544995,0,1819,23,15,challenger
20,7,13,99,2629214,468686,12,3478,9,1,1,0,0,103,218763,0,28,2350288,12674,0,119,12,10,challenger
17,7,10,114,2978937,676599,17,1174,15,1,0,0,0,90,218061,0,14,1993793,452208,0,135,17,11,challenger
11,4,7,75,1870093,444193,15,527,6,0,0,0,0,58,140893,0,9,1200149,306384,0,89,15,10,challenger
23,9,14,112,3176195,601254,14,4780,12,3,2,0,0,91,266962,0,32,2732265,42341,0,116,14,8,challenger
31,6,25,304,4430276,1122079,16,1301,22,5,0,0,0,131,392952,0,29,3048233,624221,0,292,16,9,challenger
89,38,51,659,16160471,3502675,21,5372,70,2,0,0,0,403,1149309,0,60,10322934,2826083,0,797,21,12,challenger
66,30,36,511,10104232,2349319,17,3429,68,6,0,0,0,233,804662,0,54,6687152,1440086,0,565,17,7,challenger
25,5,20,217,3626103,740881,17,3248,26,2,0,0,0,146,311760,0,46,2971615,226321,0,203,17,13,master
38,17,21,257,5804612,1219000,12,6433,23,1,0,0,0,221,465670,0,62,4891395,162825,0,221,12,11,master
76,36,40,547,9633196,2100956,20,12035,56,7,1,1,0,407,898414,0,97,8300053,211652,0,454,20,13,master
75,27,48,588,11169403,2587015,23,4978,65,5,1,0,0,330,929177,0,115,7724490,1546406,0,580,23,11,master
71,22,49,493,11229649,1814368,20,14173,53,8,0,0,0,303,873211,0,155,10077901,190966,0,358,20,12,master
13,3,10,95,1752654,387386,16,630,10,1,0,0,0,35,152382,0,16,1260165,237417,0,124,16,7,master
106,46,60,810,17281714,4243868,19,6603,56,7,0,0,0,566,1355758,0,81,12140975,2069457,0,909,19,14,master
27,8,19,230,4299821,869206,16,1616,29,4,0,0,0,99,345352,0,35,2980649,564473,0,224,16,9,master
30,9,21,239,4755397,995936,16,1350,22,4,1,0,0,86,382303,0,26,3102615,705778,0,236,16,10,master
86,30,56,604,12155204,2336881,14,15566,55,7,2,1,0,414,1051391,0,148,10260798,267178,0,547,14,11,master
92,38,54,538,11342456,3082641,16,5781,48,1,0,0,0,367,1035383,0,94,6937660,2165946,0,715,16,10,master
209,86,123,1444,30995150,7420575,17,17005,122,9,1,0,0,1154,2550530,0,263,22915531,3272742,0,1603,17,18,master
249,116,133,1844,41404821,7477771,21,51213,196,19,3,0,0,1819,3257739,0,523,36234042,918456,0,1109,21,15,master
104,39,65,705,11990711,2837265,16,15457,66,10,1,0,0,621,1175087,0,138,10569640,422323,0,749,16,12,master
155,58,97,1358,26358621,6162985,21,11472,150,12,0,0,0,786,2104772,0,134,19882514,2518977,0,1364,21,13,master
24,10,14,154,3488807,927819,14,1306,11,0,0,0,0,108,299419,0,24,2322802,499186,0,241,14,11,master
41,21,20,248,5564650,1442450,13,2311,18,1,0,0,0,205,458644,0,28,3724584,840137,0,307,13,11,master
18,6,12,119,2382535,396839,11,3024,7,0,0,0,0,58,210504,0,38,2205425,26368,0,101,11,8,silver
40,19,21,251,5321041,1446373,13,2694,17,1,0,0,0,206,486079,0,38,3550292,826964,0,373,13,11,silver
2,2,0,5,185183,64573,3,76,0,0,0,0,0,12,18064,0,0,117166,39416,0,13,3,8,silver
14,4,10,126,1800246,338389,19,1795,19,3,0,0,0,82,177327,0,16,1586047,25564,0,112,19,12,silver
3,0,3,11,493060,84290,4,556,1,0,0,0,0,16,39782,0,7,408919,821,0,20,4,7,silver
49,23,26,501,6157266,1736548,23,7094,46,5,0,0,0,334,680652,0,65,4904472,504168,0,456,23,12,bronze
