totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
25,13,12,116,3873880,977159,10,883,6,0,0,0,0,82,312552,0,15,2406832,1014979,0,312,10,7,platinum
40,21,19,184,5076269,1418731,12,1231,9,1,0,0,0,176,448025,0,15,3315877,1138321,0,404,12,10,platinum
27,13,14,137,3779146,1012422,12,1059,8,0,0,0,0,129,322018,0,20,2563164,773231,0,268,12,9,platinum
34,14,20,180,4623279,1256616,14,1192,10,1,0,0,0,153,414353,0,36,3290024,842918,0,327,14,10,platinum
63,29,34,330,7971299,2256202,14,2604,23,2,0,0,0,336,698557,0,43,5396066,1865723,0,556,14,13,diamond
59,30,29,419,9093223,2452567,22,2280,38,4,0,0,0,387,735802,0,38,6702384,1485770,0,492,22,12,diamond
23,12,11,153,3606979,816013,16,1150,18,0,0,0,0,90,281112,0,20,2590596,698192,0,205,16,11,diamond
147,59,88,637,18598736,4923202,14,5743,41,0,0,0,0,437,1617718,0,138,11397091,4951078,0,1377,14,9,diamond
72,30,42,466,10162960,2688580,17,4140,23,2,0,0,0,303,873808,0,53,6510639,2555159,0,693,17,9,diamond
54,17,37,219,6647806,1899948,14,2635,14,1,0,0,0,230,604553,0,51,4472211,1461384,0,561,14,11,diamond
48,24,24,240,6888622,1860646,12,2628,10,2,0,0,0,201,568378,0,24,4513090,1681698,0,491,12,11,diamond
410,173,237,2431,67615413,15850424,18,23667,130,14,1,0,0,1359,5105152,0,466,48473633,12168903,0,3716,18,11,diamond
95,40,55,518,15614700,3648971,15,5113,29,2,0,0,0,343,1197213,0,80,10150244,3729195,0,978,15,10,diamond
74,33,41,371,11297104,2738304,14,3880,21,0,0,0,0,322,894915,0,47,8074954,2030802,0,737,14,14,diamond
134,54,80,814,19697190,4900895,15,6149,55,7,0,0,0,623,1599396,0,113,13150536,4299481,0,1296,15,12,diamond
88,43,45,461,11810719,2853646,13,2838,29,2,0,0,0,311,997298,0,54,7884095,2660302,0,783,13,9,diamond
50,21,29,256,7004982,1619309,13,2561,16,0,0,0,0,199,579675,0,66,5147422,1189834,0,448,13,10,diamond
33,16,17,115,4486365,1169857,9,1418,4,0,0,0,0,141,372021,0,8,3254892,723967,0,313,9,10,gold
64,43,21,226,6028695,1730924,14,2236,13,0,0,0,0,216,619557,0,43,4111907,1276210,0,524,14,7,gold
33,13,20,144,4511213,1470109,10,1190,13,1,0,0,0,161,391211,0,18,2927042,1129576,0,351,10,13,gold
11,5,6,38,1079721,289076,7,354,2,0,0,0,0,40,103352,0,6,644970,317015,0,95,7,8,gold
243,97,146,1319,41216271,9756972,17,15078,86,5,1,0,0,762,3064098,0,218,26533737,10533798,0,2171,17,11,challenger
73,36,37,421,10101980,2775083,17,2827,30,3,0,0,0,306,840997,0,38,6789622,2374498,0,686,17,11,challenger
142,56,86,911,20627920,5472451,15,6627,62,4,0,0,0,613,1710980,0,176,14226881,4282268,0,1441,15,11,challenger
49,20,29,282,8669605,1892251,13,2687,19,3,1,0,0,190,631489,0,45,5589709,2179882,0,507,13,8,challenger
70,30,40,397,13179876,2481538,11,5373,33,2,0,0,0,219,928760,0,88,9624875,2153500,0,595,11,7,challenger
172,66,106,1031,27796382,7152550,17,7456,44,7,1,0,0,563,2180219,0,88,17183336,7662270,0,1842,17,13,challenger
210,92,118,1168,31043134,7280202,15,12666,74,5,0,0,0,732,2527793,0,204,21083936,6632074,0,2054,15,12,challenger
71,31,40,373,9699622,2551917,13,2414,28,3,0,0,0,223,796029,0,55,6320645,2412150,0,695,13,10,challenger
175,66,109,985,25425622,5337015,15,10741,78,5,1,1,0,487,2034102,0,124,18364322,4587841,0,1641,15,11,challenger
185,65,120,924,26699530,5936811,13,8263,65,7,0,0,0,486,2053079,0,139,17283818,6753798,0,1544,13,10,challenger
85,23,62,614,12516565,3316314,21,4667,37,3,0,0,0,379,1067961,0,85,8355569,2915134,0,882,21,11,challenger
155,62,93,826,23455587,5637279,14,7367,47,4,0,0,0,661,1802715,0,106,16208356,4898374,0,1285,14,12,challenger
152,70,82,810,22943131,5468077,18,6208,66,3,0,0,0,617,1793724,0,88,15135841,5176948,0,1490,18,9,challenger
44,18,26,342,8613872,1717596,16,2967,26,1,0,0,0,160,613191,0,47,6219572,1529364,0,421,16,8,challenger
43,13,30,265,6016051,1372888,20,1574,21,1,1,0,0,107,513612,0,35,3983710,1443550,0,450,20,6,challenger
28,13,15,147,4482049,988514,10,1585,12,0,0,0,0,120,345169,0,29,3239107,809426,0,252,10,10,challenger
