totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
36,20,16,22,687244,489211,2,463,0,0,0,0,0,116,324941,0,13,237067,444531,0,490,2,9,platinum
20,6,14,27,267710,271003,5,210,0,0,0,0,0,56,192539,0,3,100950,150210,0,348,5,8,platinum
250,106,144,212,4135549,3952847,5,3485,2,0,0,0,0,910,2391894,0,66,1205265,2827884,0,3936,5,11,platinum
112,38,74,86,1539827,1913737,5,960,1,0,0,0,0,420,1048969,0,52,661429,874564,0,1709,5,9,platinum
25,16,9,31,346216,334197,4,297,1,0,0,0,0,95,214874,0,5,144579,201167,0,336,4,9,platinum
16,10,6,20,191023,246547,4,198,0,0,0,0,0,74,145020,0,3,65641,122883,0,202,4,10,platinum
73,31,42,60,894923,1150931,5,1219,0,0,0,0,0,254,696976,0,27,441886,442517,0,1141,5,8,platinum
289,126,163,345,5717126,4782007,5,7806,7,0,0,0,0,1086,3088081,0,158,2580365,3054320,0,4329,5,11,platinum
54,21,33,51,748549,828966,4,868,0,0,0,0,0,173,493481,0,16,293934,441622,0,824,4,7,platinum
126,68,58,96,1435441,1540289,3,1398,3,0,0,0,0,388,1139632,0,39,630167,800460,0,1797,3,10,platinum
33,13,20,22,591824,600358,2,432,0,0,0,0,0,155,342632,0,10,201122,383693,0,593,2,9,platinum
17,8,9,6,267435,214627,2,235,1,0,0,0,0,45,145135,0,6,105034,157328,0,206,2,5,platinum
20,11,9,24,330914,305066,5,310,1,0,0,0,0,96,182069,0,7,95467,230866,0,278,5,14,platinum
17,7,10,15,329142,237139,3,262,0,0,0,0,0,66,170281,0,5,92302,232998,0,274,3,8,platinum
23,6,17,21,297281,341084,3,272,0,0,0,0,0,70,221907,0,10,132953,156491,0,367,3,7,platinum
70,32,38,52,1122431,1064316,4,1433,1,0,0,0,0,279,676686,0,23,378866,735608,0,994,4,10,platinum
5,3,2,1,37980,61264,1,39,0,0,0,0,0,17,37623,0,0,17953,19917,0,66,1,5,diamond
