totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
20,9,11,162,2956357,451773,16,2721,26,0,0,0,0,120,251784,0,22,524670,2364619,0,136,16,11,platinum
190,83,107,1430,29780668,3972102,24,15146,118,11,0,0,0,1078,2349053,0,231,4518705,23104480,0,1546,24,16,platinum
43,18,25,346,7145792,923926,28,2497,31,1,0,0,0,256,539429,0,57,1610073,5045722,0,287,28,12,platinum
53,25,28,394,8675155,1060050,22,4744,33,5,0,0,0,343,667559,0,58,1472010,6732037,0,386,22,13,platinum
101,53,48,824,18077398,2495692,22,9855,83,7,1,0,0,778,1359217,0,116,2966349,14226056,0,841,22,16,platinum
312,159,153,2584,52213630,6926260,28,24124,242,26,3,0,0,2041,3988603,0,248,8595799,41271128,0,2125,28,14,diamond
14,6,8,67,1901443,312482,10,2225,3,0,0,0,0,107,165253,0,17,292390,1597165,0,73,10,10,gold
21,9,12,181,3455377,376235,16,1671,18,3,0,0,0,87,274984,0,22,643835,2640872,0,135,16,9,gold
96,35,61,684,17784370,2002883,18,21216,63,3,0,0,0,429,1268409,0,224,2199226,15509776,0,430,18,10,challenger
220,86,134,1497,38533171,4266100,22,47428,119,13,1,0,0,985,2843810,0,471,5176823,33177746,0,1150,22,12,challenger
26,15,11,218,4279631,533772,23,3918,22,4,1,0,0,162,335081,0,33,689160,3505396,0,141,23,14,master
65,24,41,465,12048174,1289014,24,14028,44,7,0,0,0,270,853671,0,150,1501542,10468588,0,293,24,12,master
30,15,15,237,5347281,491259,18,6086,29,6,0,0,0,129,400375,0,59,859873,4467940,0,155,18,8,master
60,27,33,487,10539980,1237874,27,10223,46,11,2,0,0,362,803197,0,84,1563143,8834900,0,442,27,14,master
164,60,104,1187,28494204,3161182,25,34287,117,17,4,0,0,718,2124371,0,335,3803594,24550859,0,765,25,12,master
33,11,22,203,5597134,561805,17,6186,22,5,0,0,0,170,408549,0,39,698322,4801098,0,154,17,11,master
200,94,106,1365,39395171,5290155,18,18262,134,16,2,0,0,896,2712010,0,277,6266777,30603697,0,1540,18,12,master
638,296,342,3696,93813405,11718619,22,105533,247,27,3,0,0,3210,7308321,0,631,11018543,82175334,0,4379,22,18,master
44,23,21,324,6523253,879323,20,1530,40,3,0,0,0,285,517720,0,20,1076838,4976866,0,295,20,14,master
384,173,211,3263,61339414,6238751,23,67411,314,49,7,1,0,1630,5010809,0,672,10745245,49962817,0,2186,23,15,silver
43,22,21,296,6256430,1010912,18,5785,25,1,0,0,0,360,531312,0,62,932769,5231464,0,261,18,14,silver
65,30,35,611,11409758,1438665,24,10623,60,3,0,0,0,374,936451,0,111,1742970,9517184,0,553,24,13,silver
24,11,13,110,3452379,612370,13,1125,8,0,0,0,0,176,298284,0,19,636976,2528274,0,225,13,15,silver
23,20,3,156,3866331,713115,19,1853,8,0,0,0,0,264,296560,0,10,582598,3005459,0,214,19,18,bronze
23,11,12,167,3246087,498365,15,1052,14,2,0,0,0,157,287262,0,13,560016,2496206,0,169,15,13,bronze
34,23,11,182,4667953,640990,15,2641,13,0,0,0,0,204,396319,0,43,773259,3546506,0,223,15,11,bronze
5,4,1,26,743338,112830,11,261,4,0,0,0,0,31,54030,0,1,153188,530079,0,27,11,9,bronze
