totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
12,3,9,105,1286003,188278,13,1890,11,1,0,0,0,45,148480,0,10,158704,1119549,0,110,13,7,platinum
33,7,26,282,3015601,573128,20,4058,27,3,0,0,0,180,409192,0,31,346861,2625808,0,327,20,17,platinum
10,5,5,66,917982,144344,11,1243,6,0,0,0,0,60,111835,0,3,113330,791605,0,92,11,10,platinum
38,18,20,327,3487536,814886,19,4472,36,2,0,0,0,357,433954,0,27,361855,3079688,0,342,19,19,platinum
22,8,14,168,2094253,293286,19,2909,18,2,0,0,0,101,252749,0,13,270048,1792019,0,173,19,13,platinum
22,10,12,125,1870368,395006,13,2833,8,0,0,0,0,133,252803,0,14,214044,1637724,0,196,13,13,platinum
60,19,41,420,5536509,900173,16,8181,42,8,1,0,0,233,700043,0,39,689034,4762954,0,577,16,10,diamond
8,2,6,47,866551,115189,15,1306,3,1,0,0,0,44,92770,0,3,106211,756126,0,58,15,9,diamond
21,9,12,166,2208405,335774,17,3291,16,2,0,0,0,113,242988,0,19,253728,1927168,0,148,17,9,diamond
11,8,3,63,1055244,193341,15,1422,7,1,0,0,0,82,112246,0,6,103020,944432,0,57,15,11,diamond
85,38,47,618,10271006,1422666,19,11807,62,5,0,0,0,525,1025762,0,52,1019690,9128456,0,795,19,13,diamond
29,10,19,194,3261675,535932,12,4903,15,0,0,0,0,183,356210,0,30,309842,2917889,0,200,12,11,diamond
77,40,37,588,9474875,1786151,23,12604,49,11,0,0,0,581,967588,0,43,961511,8393034,0,650,23,18,gold
161,59,102,1073,17267669,2438155,18,25532,101,13,1,0,0,737,1815720,0,130,2156209,14942734,0,1231,18,12,master
37,9,28,275,4706186,649415,15,6399,31,5,0,0,0,173,450509,0,49,526580,4148395,0,309,15,14,master
374,162,212,2495,47234300,5613551,19,74714,237,34,2,0,0,1756,4606475,0,273,3578580,43418085,0,2588,19,13,master
56,28,28,338,6002917,1051863,19,8898,23,2,1,0,0,350,636713,0,43,614807,5326025,0,393,19,18,master
42,17,25,318,4913496,639017,21,7332,31,9,3,0,0,219,487113,0,36,517736,4350300,0,251,21,11,master
20,8,12,144,1996833,344856,12,2919,15,2,2,0,0,159,224939,0,17,224449,1758554,0,149,12,13,master
41,7,34,297,4832487,545220,15,6970,33,8,1,0,0,131,475016,0,49,552038,4258386,0,287,15,8,master
736,340,396,4410,81885329,11933775,22,122552,403,39,5,1,0,3544,8514782,0,454,7490557,73753005,0,5531,22,13,master
40,20,20,180,4180638,745433,12,6449,17,0,0,0,0,213,453177,0,21,515127,3632986,0,351,12,14,master
52,5,47,441,6725208,747279,17,9124,51,12,4,0,0,165,650511,0,75,758054,5949280,0,428,17,8,master
35,6,29,257,4270940,522079,18,5926,23,6,2,0,0,150,429785,0,44,485582,3754080,0,292,18,9,master
104,43,61,691,12517231,1323349,25,17240,54,2,2,1,0,378,1249908,0,51,955707,11433474,0,779,25,12,master
139,44,95,1007,14544167,2009704,18,20938,92,9,3,1,0,551,1612159,0,129,1621189,12756804,0,1091,18,11,master
11,5,6,36,1248721,177084,8,1924,4,0,0,0,0,51,119135,0,9,185520,1060262,0,71,8,10,master
45,18,27,353,5942238,927567,20,8291,40,1,1,0,0,230,587339,0,36,507283,5402300,0,411,20,11,master
3,2,1,18,239436,47646,9,383,1,0,0,0,0,14,33475,0,2,44029,193048,0,26,9,6,silver
9,5,4,69,938609,143396,15,1293,6,1,0,0,0,62,104784,0,6,102031,825415,0,59,15,11,silver
44,19,25,417,6135598,1024758,22,8196,34,0,0,0,0,340,609905,0,39,486852,5572836,0,417,22,17,silver
16,8,8,171,1983864,306183,17,2551,23,2,0,0,0,92,210831,0,8,233300,1735053,0,120,17,10,bronze
32,12,20,242,3478501,522296,16,4126,27,5,0,0,0,195,369134,0,22,477178,2972199,0,251,16,13,bronze
16,7,9,129,1340368,326000,21,1404,12,2,1,0,0,122,178415,0,11,234893,1081035,0,174,21,14,bronze
20,14,6,86,1605070,296456,11,2000,5,0,0,0,0,116,203122,0,9,159861,1422954,0,142,11,12,bronze
3,2,1,37,401129,75338,17,422,5,0,0,0,0,24,44489,0,3,64922,327972,0,37,17,10,bronze
11,2,9,74,963001,245962,12,830,7,1,1,0,0,86,142979,0,12,94396,864808,0,140,12,14,bronze
24,6,18,232,2699397,368060,24,3548,26,3,0,0,0,114,297117,0,24,433676,2240892,0,159,24,8,bronze
16,5,11,140,1425358,322109,18,1744,13,2,0,0,0,101,181997,0,9,228241,1178134,0,146,18,13,bronze
