totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
73,33,40,709,12027819,2713416,24,4213,71,9,0,0,0,511,978276,0,74,8932197,2207074,0,639,24,14,platinum
30,14,16,304,5359628,1050673,29,1954,37,7,1,0,0,163,413600,0,17,4267906,743692,0,203,29,13,platinum
49,20,29,399,7727077,2003100,21,2685,40,6,0,0,0,273,652604,0,51,6005761,1071176,0,450,21,15,platinum
61,21,40,511,9708860,2275890,20,3341,47,7,1,0,0,259,788351,0,54,7064359,1800135,0,517,20,9,platinum
54,24,30,369,7126912,1936783,16,8484,30,2,0,0,0,346,652341,0,59,5018990,1934590,0,372,16,15,diamond
70,35,35,438,9188814,2525793,17,3138,52,4,1,0,0,277,812325,0,78,6450658,1851377,0,619,17,10,diamond
54,19,35,415,8378312,2363915,20,2687,41,1,0,0,0,262,722338,0,36,5899477,1650543,0,518,20,10,diamond
99,44,55,701,13293131,3374205,17,18418,71,11,2,0,0,517,1243268,0,81,9093911,3987452,0,872,17,9,gold
2,2,0,14,280774,97646,7,177,1,0,0,0,0,20,24054,0,1,208477,55227,0,14,7,12,gold
109,36,73,802,16122507,4078132,19,4752,75,7,0,0,0,401,1317751,0,79,11724863,3027834,0,1023,19,10,challenger
33,13,20,266,4634900,1188656,20,1316,29,2,0,0,0,172,402886,0,24,3386675,842957,0,307,20,11,challenger
64,28,36,454,8875317,2101470,18,3716,29,1,0,0,0,241,762093,0,64,6676438,1428654,0,527,18,10,challenger
36,14,22,284,5814127,1414792,17,2306,31,2,0,0,0,184,462600,0,36,4342573,1039862,0,327,17,12,challenger
175,69,106,1225,24628621,6909389,22,9717,106,14,0,0,0,1010,2122851,0,167,18319301,4175218,0,1840,22,16,challenger
77,26,51,682,11931039,2837967,24,3897,90,13,0,0,0,320,983958,0,76,9017633,1889379,0,706,24,10,challenger
50,19,31,407,7630666,1833809,20,2006,41,5,0,0,0,203,606546,0,44,5794039,1173392,0,401,20,10,challenger
87,37,50,771,13723691,2991147,23,5672,71,16,2,0,0,313,1108718,0,113,10884819,1778509,0,642,23,11,challenger
121,55,66,673,16300525,3703356,13,16293,44,4,0,0,0,553,1403082,0,122,13009851,2635167,0,828,13,13,master
110,43,67,900,15989142,3831600,20,6996,92,10,1,0,0,521,1380144,0,108,11815201,3126049,0,876,20,14,master
66,35,31,536,9088236,2327547,19,3481,42,1,0,0,0,367,805222,0,52,6731561,1599610,0,583,19,13,master
16,7,9,166,3075644,652370,22,1084,22,3,1,0,0,79,230500,0,17,2364213,475718,0,137,22,10,master
96,50,46,773,14221165,3091904,24,9557,76,11,1,0,0,497,1212105,0,100,11633446,1896743,0,698,24,12,master
