totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
38,8,30,171,2542405,551603,11,1185,5,1,0,0,0,132,457216,0,21,293600,2204799,0,540,11,11,platinum
20,10,10,79,1396158,369983,7,1269,5,0,0,0,0,163,223386,0,8,203076,1145111,0,232,7,13,platinum
160,75,85,645,12106681,2062083,13,8411,35,4,0,0,0,840,1862151,0,116,1183983,10722589,0,1746,13,15,diamond
65,34,31,169,3194314,1190335,7,2314,6,1,0,0,0,414,692341,0,20,339222,2815126,0,801,7,16,diamond
28,11,17,132,1714975,388227,14,1450,10,0,0,0,0,169,291393,0,10,215852,1449130,0,292,14,15,diamond
1,1,0,1,44573,13384,1,25,0,0,0,0,0,6,8912,0,0,3482,41091,0,8,1,6,gold
2,0,2,11,130647,26205,6,68,0,0,0,0,0,6,22864,0,1,18897,111275,0,25,6,3,gold
25,8,17,144,2687938,392559,16,2701,10,0,0,0,0,126,304908,0,21,333006,2294287,0,236,16,11,gold
40,17,23,155,2422197,669567,9,1365,14,2,0,0,0,249,430758,0,16,271440,2104098,0,500,9,12,challenger
38,17,21,126,1840920,565725,10,1097,9,0,0,0,0,227,369004,0,20,269496,1523076,0,384,10,14,challenger
124,52,72,430,6277861,1990681,9,3725,15,0,0,0,0,754,1255352,0,75,717930,5390555,0,1281,9,15,challenger
112,45,67,323,5142740,1717241,11,3384,9,0,0,0,0,661,1093523,0,60,725577,4312867,0,1177,11,15,challenger
66,35,31,240,3554886,1157113,11,2258,13,0,0,0,0,486,685424,0,44,384375,3086562,0,659,11,14,master
231,89,142,531,10695473,3940017,8,7334,21,0,0,0,0,1357,2371960,0,108,1233658,9308728,0,2797,8,17,master
1346,628,718,6196,181107107,21085028,20,227191,438,42,3,0,0,6370,16132378,0,1227,19177623,160147550,0,10927,20,14,master
38,15,23,156,2614434,750118,11,1654,8,0,0,0,0,282,438247,0,18,307877,2260330,0,429,11,15,master
48,21,27,232,3925642,751353,12,3398,19,1,0,0,0,247,549241,0,32,488880,3341363,0,499,12,10,master
35,13,22,91,1445416,439737,8,933,4,1,0,0,0,121,324921,0,39,234528,1181727,0,348,8,8,master
36,11,25,96,1399539,533661,7,920,5,0,0,0,0,151,351238,0,12,221012,1146702,0,382,7,10,master
18,9,9,50,1169134,265985,7,713,4,0,0,0,0,84,200550,0,10,120413,1014279,0,194,7,9,master
25,11,14,162,3064291,405998,16,4185,15,1,0,0,0,138,296420,0,16,411743,2600570,0,208,16,11,master
592,272,320,2819,64329731,8950776,18,64368,193,21,2,0,0,2810,7038843,0,401,7025128,55515212,0,5497,18,13,master
12,6,6,63,1232791,202220,12,1090,6,0,0,0,0,81,131894,0,9,154317,1063379,0,135,12,11,silver
3,1,2,25,206650,69804,14,114,1,0,0,0,0,24,42183,0,3,23875,179622,0,44,14,10,silver
77,33,44,285,4572258,1500227,12,3041,15,1,0,0,0,497,901972,0,47,650309,3877070,0,1040,12,17,silver
22,10,12,75,1354409,374494,7,896,4,0,0,0,0,126,240150,0,13,159378,1181575,0,264,7,13,silver
103,45,58,345,7748051,1552037,11,5962,19,2,0,0,0,605,1175109,0,59,891061,6726720,0,1172,11,17,silver
3,1,2,14,171274,40931,9,140,2,0,0,0,0,16,33157,0,0,25637,142537,0,35,9,9,bronze
4,3,1,24,257496,80617,8,192,3,0,0,0,0,31,48897,0,0,20635,228569,0,49,8,10,bronze
6,3,3,23,296078,113022,8,182,1,0,0,0,0,41,65969,0,2,31368,261573,0,79,8,12,bronze
