totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
60,30,30,111,1687475,1442131,6,2772,2,2,0,0,0,355,520826,0,10,615047,636980,0,759,6,12,challenger
45,21,24,88,1335270,1010850,8,1991,1,0,0,0,0,229,382529,0,27,485741,553628,0,508,8,12,master
44,5,39,132,1462119,667507,9,1832,5,1,0,0,0,128,325280,0,19,601509,591563,0,498,9,9,master
51,25,26,96,1596590,1487819,6,2064,3,0,0,0,0,329,522379,0,13,565803,694648,0,773,6,16,silver
19,11,8,39,902581,517133,6,1072,1,0,0,0,0,122,198704,0,6,236267,532406,0,252,6,14,silver
2,2,0,1,20445,20212,1,34,0,0,0,0,0,9,8768,0,0,5946,12252,0,3,1,5,silver
135,50,85,285,5190795,3267446,10,6641,9,0,0,0,0,848,1315293,0,53,1580356,2582789,0,2123,10,17,silver
123,60,63,363,7686327,3106687,8,10477,7,1,0,0,0,619,1471714,0,93,1646455,5655347,0,1584,8,11,silver
7,2,5,13,343128,184412,4,400,0,0,0,0,0,47,75222,0,7,122102,159333,0,126,4,10,silver
39,21,18,83,1575255,940975,7,2009,3,1,0,0,0,202,370672,0,11,425925,906991,0,481,7,13,silver
120,58,62,143,3870826,2887639,6,5939,4,0,0,0,0,594,1191054,0,41,1186436,1913301,0,1639,6,16,silver
17,6,11,29,554114,382987,5,709,0,0,0,0,0,80,157587,0,2,202138,259078,0,215,5,9,silver
23,12,11,43,1132039,544454,5,1458,2,0,0,0,0,98,240184,0,9,269144,762373,0,315,5,10,silver
3,2,1,11,89495,88646,6,124,0,0,0,0,0,27,30086,0,1,27763,41708,0,50,6,10,silver
75,25,50,185,3104316,2156085,10,3693,12,0,0,0,0,482,790533,0,26,1103928,1425453,0,1261,10,13,silver
123,51,72,303,4388896,3152868,8,5789,10,0,0,0,0,727,1254673,0,33,1270487,2422702,0,1796,8,12,silver
61,35,26,137,2351449,1407225,6,3418,4,0,0,0,0,271,596802,0,24,599809,1409924,0,848,6,11,silver
2,2,0,3,37806,37280,3,58,0,0,0,0,0,11,14517,0,0,12268,15351,0,11,3,7,silver
8,2,6,15,243897,187934,6,227,0,0,0,0,0,44,73510,0,2,46056,182146,0,110,6,11,silver
6,2,4,19,208847,138146,8,175,1,0,0,0,0,33,56912,0,2,88042,86960,0,102,8,8,bronze
7,4,3,8,331771,235140,4,447,0,0,0,0,0,58,83253,0,1,84718,199437,0,121,4,12,bronze
31,13,18,54,999469,757849,5,1266,3,0,0,0,0,170,275525,0,16,376269,433643,0,378,5,14,bronze
27,13,14,41,790085,695058,4,908,0,0,0,0,0,168,250120,0,6,270351,382295,0,368,4,13,bronze
4,2,2,6,156280,116661,3,163,0,0,0,0,0,25,39362,0,0,46334,95042,0,56,3,13,bronze
27,16,11,84,1882571,820360,11,1941,4,0,0,0,0,217,297654,0,10,437024,1285603,0,343,11,16,bronze
92,46,46,112,2592785,2226661,5,4234,2,0,0,0,0,471,904362,0,24,885165,912456,0,1283,5,12,bronze
4,1,3,5,135836,73347,2,145,0,0,0,0,0,20,30420,0,3,48032,73857,0,33,2,8,bronze
33,18,15,56,1529080,970883,7,1515,2,0,0,0,0,209,344529,0,6,415119,928858,0,416,7,14,bronze
5,3,2,9,176908,149329,4,162,0,0,0,0,0,42,49017,0,1,51097,107589,0,67,4,15,bronze
74,33,41,208,2997704,2172137,10,3063,4,0,0,0,0,551,768940,0,30,703015,1863551,0,1072,10,16,bronze
