totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
147,72,75,736,26039140,4284310,17,29811,63,5,0,0,0,631,1874695,0,307,19974663,5590568,0,784,17,12,platinum
15,2,13,64,3243018,451665,12,3614,5,2,0,0,0,68,209565,0,58,2633056,571819,0,60,12,13,platinum
41,13,28,297,8659037,1564369,19,9348,33,2,0,0,0,203,594716,0,111,7212784,1327193,0,173,19,13,platinum
140,68,72,656,32191899,4907176,13,32415,60,10,1,0,0,683,1934292,0,402,25102878,6565534,0,438,13,13,diamond
3,1,2,30,622894,123456,20,642,3,1,0,0,0,24,46745,0,9,503755,108213,0,28,20,9,diamond
686,317,369,3751,116633200,19531313,19,143423,349,43,4,1,0,2915,8461312,0,1554,95731116,19348391,0,2591,19,14,challenger
306,132,174,2067,60426180,9506562,18,69837,220,29,0,0,0,1278,4133652,0,774,47912754,11634312,0,1287,18,15,master
809,382,427,4093,129393038,22570566,26,162704,341,43,6,1,0,3115,9861433,0,1732,109743080,18115478,0,3554,26,14,master
116,30,86,856,24377875,3532683,25,25129,84,14,2,0,0,477,1627757,0,368,19408432,4458493,0,485,25,11,master
581,255,326,3214,105360177,18336973,20,114608,264,38,5,1,0,3100,7320463,0,1564,85807387,17683311,0,2298,20,17,master
362,156,206,2086,62767722,11727172,22,71404,144,14,0,0,0,1644,4632460,0,845,55299457,6138730,0,1965,22,13,master
46,17,29,401,8164867,1572417,23,8976,39,8,5,0,0,186,627233,0,101,8043588,18495,0,198,23,10,silver
16,10,6,96,3302142,647659,11,2616,10,0,0,0,0,101,220026,0,38,2564872,657063,0,79,11,11,silver
9,1,8,68,1910462,394913,16,1516,5,1,0,0,0,62,125570,0,27,1756948,88575,0,55,16,11,bronze
17,9,8,160,3460778,746303,18,1488,17,3,1,0,0,174,244141,0,27,2690561,526698,0,105,18,16,bronze
11,3,8,92,2451475,477563,22,2142,8,1,0,0,0,70,166101,0,30,1937531,498998,0,71,22,12,bronze
23,7,16,256,4578905,841871,21,4324,32,6,1,0,0,184,350572,0,53,3669267,844045,0,137,21,15,bronze
18,13,5,62,2344553,506995,7,2937,3,0,0,0,0,120,191500,0,26,1847926,481541,0,79,7,17,bronze
