totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
16,9,7,66,1681766,381630,13,2994,3,0,0,0,0,71,184962,0,10,602151,1063808,0,142,13,10,platinum
70,24,46,363,7542349,2319934,18,7136,20,2,1,0,0,384,837210,0,41,3101457,4006423,0,900,18,12,platinum
56,26,30,276,6795696,1931919,15,7581,15,2,0,0,0,283,697125,0,49,2272607,4268766,0,679,15,11,platinum
17,10,7,52,1457318,370512,8,2172,3,0,0,0,0,60,171485,0,5,609592,811835,0,154,8,9,diamond
68,36,32,226,7580605,1963151,12,12110,7,0,0,0,0,346,766496,0,40,2974454,4555872,0,722,12,10,diamond
45,20,25,157,5057237,1135025,11,9220,4,2,0,0,0,103,537719,0,26,1736008,3289201,0,448,11,8,diamond
146,67,79,585,16692089,4154160,15,28341,50,6,0,0,0,582,1688324,0,120,5351100,11228403,0,1432,15,11,diamond
55,25,30,197,6438237,1558928,10,11824,5,0,0,0,0,215,687981,0,41,2119416,4277639,0,644,10,10,diamond
204,100,104,550,-2147483648,4724705,11,41178,23,3,0,0,0,624,2463451,0,200,6837791,13583780,0,2033,11,8,diamond
206,95,111,915,22415148,5628242,20,35101,61,4,2,0,0,934,2300843,0,94,7073167,15183027,0,2153,20,13,diamond
118,43,75,287,11390135,2321323,8,19857,11,0,0,0,0,357,1281556,0,78,5027394,6317234,0,1091,8,9,gold
65,33,32,188,7091168,1626572,9,12561,2,0,0,0,0,251,796119,0,62,2333405,4709511,0,742,9,9,gold
15,5,10,76,1861111,398778,8,2588,4,0,0,0,0,59,181578,0,16,958547,885335,0,170,8,10,gold
22,10,12,66,2251356,555912,11,4114,2,1,0,0,0,102,257858,0,27,749247,1479142,0,241,11,11,master
76,32,44,239,5500178,1690838,10,10450,9,1,0,0,0,298,737381,0,39,2168171,3267499,0,675,10,11,master
4,4,0,13,199828,65592,7,400,1,0,0,0,0,14,26419,0,0,85595,113054,0,13,7,8,master
450,186,264,1842,44481214,11687880,15,80397,117,10,0,0,0,1749,5098743,0,280,15665093,28494995,0,5365,15,13,master
45,20,25,195,5824020,1129735,9,9502,8,2,0,0,0,146,549018,0,18,2073385,3735993,0,463,9,8,master
12,4,8,40,1288867,289273,8,2474,2,0,0,0,0,37,142769,0,11,494218,790180,0,144,8,10,master
72,27,45,224,6750017,1664442,9,12530,17,0,0,0,0,208,788049,0,42,2438699,4265276,0,795,9,8,master
179,73,106,700,17232620,4232066,10,29741,37,1,0,0,0,752,1953781,0,95,6248331,10880606,0,1969,10,11,master
4,3,1,15,286316,94846,9,473,1,0,0,0,0,22,40935,0,0,127663,154295,0,48,9,8,silver
16,5,11,78,2258746,480440,14,3172,5,0,0,0,0,78,218943,0,10,1028847,1215709,0,267,14,10,silver
22,11,11,84,2657962,575794,17,3334,6,1,0,0,0,96,263309,0,26,1373157,1246560,0,246,17,8,silver
9,6,3,29,729769,251932,8,780,0,0,0,0,0,63,90974,0,1,381660,317798,0,80,8,10,silver
3,2,1,11,405548,85532,8,624,1,0,0,0,0,11,39199,0,1,108916,294112,0,35,8,6,bronze
37,19,18,89,1607492,1145379,7,2389,5,0,0,0,0,228,384877,0,16,852055,483268,0,482,7,12,bronze
53,23,30,221,5429883,1528401,13,6200,11,0,0,0,0,227,633057,0,36,2771214,2524535,0,727,13,13,bronze
18,11,7,61,1821103,554371,9,1791,4,0,0,0,0,106,200981,0,8,923242,837360,0,147,9,10,bronze
