totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
24,4,20,125,3751963,363551,15,5018,10,1,0,0,0,99,302602,0,42,3606441,104131,0,212,15,10,platinum
59,30,29,301,11500992,1154664,13,13998,40,6,1,0,0,367,794195,0,79,10791108,625454,0,479,13,15,platinum
11,1,10,114,2733198,206070,20,3239,15,3,0,0,0,45,190228,0,36,2441305,267135,0,122,20,8,platinum
28,10,18,198,5211993,501015,17,6357,29,3,0,0,0,148,387703,0,46,5159848,1951,0,286,17,10,platinum
64,25,39,356,12402616,1233867,16,14443,48,2,0,0,0,336,888689,0,115,11737094,550958,0,680,16,11,platinum
14,3,11,82,3095462,308408,16,3478,7,2,1,0,0,78,215261,0,34,3049116,2294,0,143,16,10,diamond
74,31,43,462,13895058,1254891,19,16900,60,14,1,0,0,291,1004537,0,172,13273950,456609,0,666,19,11,diamond
25,12,13,112,3848230,402859,11,4987,13,1,0,0,0,111,291294,0,41,3795117,28318,0,171,11,10,diamond
81,30,51,534,16651240,1537907,22,20514,73,17,3,3,0,385,1146968,0,148,16225041,279780,0,690,22,10,diamond
31,12,19,185,5534391,602166,16,6775,27,0,0,0,0,156,420785,0,46,5312475,173371,0,324,16,12,diamond
29,12,17,176,4606468,459812,15,5966,21,2,0,0,0,128,372532,0,41,4215760,347750,0,294,15,9,gold
19,8,11,133,3513630,342341,14,4205,19,3,0,0,0,87,259853,0,34,3331246,155622,0,178,14,10,gold
12,7,5,88,2497788,235891,13,3085,13,0,0,0,0,72,178140,0,7,2388500,95488,0,119,13,9,gold
7,1,6,66,1691291,155221,17,1884,8,1,0,0,0,44,114944,0,19,1660430,5267,0,86,17,11,gold
39,14,25,335,8797881,756298,23,9578,45,9,0,0,0,176,597768,0,71,8604266,76399,0,399,23,10,gold
54,25,29,423,11191163,1134988,23,11911,59,14,2,0,0,367,773745,0,116,11056410,36115,0,459,23,19,gold
45,21,24,297,8206957,751551,21,10123,35,4,0,0,0,188,611088,0,60,8004629,157931,0,404,21,10,gold
19,4,15,177,3689284,328745,25,4163,30,8,2,0,0,82,271181,0,42,3253676,416012,0,196,25,11,gold
2,1,1,5,324690,35875,3,476,0,0,0,0,0,8,24651,0,1,298771,23785,0,14,3,6,gold
21,8,13,116,4089351,381376,14,5077,16,1,0,0,0,119,287717,0,46,3978474,68946,0,179,14,13,challenger
25,9,16,108,4167852,407190,12,5121,9,1,0,0,0,130,305445,0,49,3850458,297368,0,212,12,10,master
54,15,39,295,8800465,960551,16,10989,32,5,0,0,0,323,697524,0,112,8051739,679170,0,469,16,12,master
74,32,42,397,13729012,1198547,18,17495,53,12,3,0,0,345,991988,0,137,13089110,531008,0,558,18,11,master
24,11,13,185,5296072,497799,22,6354,21,7,2,0,0,129,365131,0,36,5228740,9396,0,178,22,10,master
59,18,41,425,11922325,1071849,24,13812,67,12,4,0,0,290,829446,0,118,11205326,564701,0,573,24,12,master
255,113,142,1394,50993422,4650024,20,62206,173,28,3,0,0,1270,3513929,0,511,48458367,2071998,0,2163,20,14,master
12,6,6,109,2781062,241953,19,2964,19,4,1,1,0,63,181348,0,26,2718365,46115,0,121,19,9,silver
25,8,17,141,4335008,380880,14,5018,18,2,1,0,0,105,325733,0,25,3981120,330766,0,231,14,10,silver
3,1,2,21,774404,70979,11,878,2,0,0,0,0,12,47196,0,6,736735,33114,0,22,11,7,bronze
26,17,9,118,5381639,584085,11,5851,9,2,1,0,0,215,367283,0,58,5320677,34481,0,207,11,15,bronze
12,7,5,43,1587727,181592,9,2077,7,0,0,0,0,63,137899,0,19,1480501,106338,0,108,9,9,bronze
