totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
15,5,10,122,1768098,385538,15,412,9,0,0,0,0,42,169688,0,4,362664,1239667,0,161,15,8,platinum
14,7,7,34,1732845,428420,8,601,1,0,0,0,0,48,157815,0,7,352829,1176304,0,151,8,9,platinum
50,21,29,234,7453791,1665426,11,2188,13,2,1,0,0,182,619913,0,39,1301320,5348874,0,541,11,11,platinum
59,20,39,228,6829396,1604244,13,2219,12,3,0,0,0,254,641830,0,17,1507094,4478047,0,594,13,9,platinum
55,21,34,216,5829030,1496562,10,2034,11,1,0,0,0,239,571730,0,40,1186631,4019426,0,649,10,9,diamond
70,35,35,273,9353504,2048560,10,3880,10,1,0,0,0,286,783429,0,37,1798334,6443264,0,679,10,10,diamond
21,12,9,106,2881126,500890,9,986,3,3,0,0,0,48,221515,0,9,548408,2083136,0,129,9,7,diamond
154,59,95,959,24080337,4898493,16,6907,79,5,0,0,0,650,1924945,0,93,4318111,17802380,0,1663,16,10,diamond
42,16,26,153,4704466,1298781,8,6170,8,0,0,0,0,173,471763,0,32,858345,3700296,0,378,8,10,diamond
36,19,17,196,5117158,1064343,11,1422,17,2,0,0,0,161,414870,0,15,1127577,3671613,0,358,11,10,diamond
58,31,27,266,7710375,1657774,14,2336,11,3,0,0,0,203,634558,0,19,1567623,5359263,0,527,14,9,diamond
33,14,19,103,3919399,961513,9,1304,5,0,0,0,0,138,353363,0,26,869183,2649988,0,327,9,10,diamond
23,14,9,94,3011808,819712,11,1573,5,0,0,0,0,116,267259,0,14,647644,2147101,0,257,11,12,diamond
80,31,49,403,11225412,2424608,26,3476,36,2,0,0,0,362,906982,0,44,2351616,7836814,0,850,26,15,diamond
20,8,12,123,2669692,524692,10,847,15,1,0,0,0,57,232519,0,8,706815,1731558,0,192,10,8,diamond
42,20,22,200,5237716,1277106,15,2579,13,0,0,0,0,148,474447,0,31,1084663,3668908,0,413,15,10,diamond
24,13,11,114,3343119,727784,15,1418,6,0,0,0,0,90,290123,0,7,732119,2316854,0,270,15,7,gold
63,32,31,511,11246370,1538086,19,7154,40,5,0,0,0,318,854911,0,28,1928160,8762994,0,454,19,16,gold
18,8,10,56,1359955,578947,10,1386,0,0,0,0,0,107,189606,0,4,320522,965656,0,227,10,10,gold
3,0,3,24,325274,59896,9,213,4,0,0,0,0,7,34467,0,3,82545,221368,0,35,9,3,gold
9,3,6,39,1115938,241262,9,513,1,0,0,0,0,34,97384,0,4,207674,809950,0,89,9,7,gold
34,17,17,199,4911448,1439725,12,1493,18,0,0,0,0,193,441207,0,18,1162165,3379158,0,415,12,12,gold
65,24,41,304,10180673,2080574,13,2634,16,1,0,0,0,241,776861,0,43,1794017,7472685,0,788,13,9,challenger
70,33,37,368,10580900,2101632,14,4513,26,5,0,0,0,218,833572,0,40,2111356,7518615,0,643,14,9,challenger
51,22,29,364,9418703,1870417,17,2726,32,2,0,0,0,218,660645,0,26,1558120,7167343,0,539,17,11,challenger
93,21,72,459,13672890,2460995,12,4481,36,1,0,0,0,230,1041016,0,64,2765497,9832438,0,844,12,8,master
47,19,28,276,6562352,1334795,15,1798,19,2,0,0,0,175,551689,0,21,1248010,4673242,0,530,15,9,master
69,30,39,278,8253375,2245429,13,3197,19,1,0,0,0,324,740450,0,19,1601273,5909236,0,744,13,11,master
9,3,6,26,988783,194606,7,255,2,0,0,0,0,22,86227,0,6,213085,679400,0,69,7,4,master
25,9,16,222,4719563,758718,20,1597,20,1,0,0,0,117,359834,0,9,758289,3610591,0,274,20,10,master
77,38,39,454,11650260,2440355,14,3911,22,1,0,0,0,343,949386,0,30,2231301,8481022,0,846,14,11,master
133,55,78,715,22347884,4210496,16,10706,48,7,0,0,0,480,1670744,0,76,3956403,16996487,0,1275,16,8,master
78,30,48,420,10844934,2447353,14,3252,21,0,0,0,0,309,896090,0,37,2080418,7898934,0,840,14,13,master
102,35,67,616,14659984,3241623,17,4249,55,4,0,0,0,358,1236712,0,56,2625725,11005253,0,1273,17,10,master
49,22,27,320,4852250,1359174,18,2348,15,3,1,0,0,278,558900,0,23,804164,3751370,0,499,18,12,master
52,22,30,298,9011576,1695587,18,2317,27,1,0,0,0,222,649513,0,28,1700472,6607525,0,506,18,9,master
28,14,14,122,4233660,950397,9,1483,12,0,0,0,0,100,336769,0,16,868302,2912232,0,310,9,8,master
241,102,139,1907,33049444,5354454,19,35114,147,22,2,0,0,1108,2942888,0,137,4198752,28262231,0,1586,19,13,master
32,12,20,185,3778302,842592,14,2891,12,2,1,1,0,128,361514,0,16,764149,2791994,0,341,14,10,master
109,47,62,448,16769633,3701944,12,5016,35,3,0,0,0,428,1282390,0,57,3416113,11513762,0,1139,12,11,master
79,35,44,274,8882062,2283571,9,3248,14,1,0,0,0,289,808024,0,29,1875171,6125661,0,743,9,9,master
220,89,131,1810,31104834,4875896,21,33393,142,21,0,0,0,1009,2751766,0,160,3764144,26854801,0,1356,21,14,master
55,21,34,261,7743510,1585599,11,2169,12,0,0,0,0,185,623640,0,13,1623465,5463785,0,514,11,9,master
91,40,51,533,12310236,2604593,18,4134,35,2,0,0,0,286,1042597,0,40,2325005,8875779,0,885,18,10,master
28,11,17,165,4171870,869429,13,1289,12,0,0,0,0,90,345510,0,8,809670,2937855,0,320,13,8,master
84,29,55,433,11102276,2375526,12,3935,37,4,0,0,0,328,960227,0,47,2273714,7640527,0,925,12,12,master
241,103,138,1541,40525682,8226651,17,12428,119,15,1,0,0,1076,3075769,0,155,8393956,28708090,0,2314,17,12,master
41,13,28,254,6870751,1420400,16,2412,24,1,0,0,0,166,525348,0,19,1281336,5037402,0,507,16,9,master
100,46,54,535,13462260,3180812,14,4745,28,2,0,0,0,394,1178118,0,32,2661940,9452441,0,1008,14,9,master
96,42,54,358,12262832,3033954,12,6272,20,1,0,0,0,431,1026924,0,41,2526266,8728988,0,995,12,10,master
54,24,30,240,6203249,1780570,11,2069,12,1,0,0,0,210,589511,0,25,1371748,4189803,0,617,11,12,master
73,31,42,292,8838979,2259942,14,3472,10,0,0,0,0,342,798054,0,30,1584873,6378139,0,710,14,10,master
45,16,29,165,4429807,1479741,9,1355,9,0,0,0,0,153,462695,0,28,978965,3059414,0,480,9,10,master
37,11,26,170,5105048,993795,14,1450,9,1,0,0,0,121,410899,0,19,1031782,3477693,0,376,14,9,master
