totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
76,32,44,395,12852174,2325288,15,4131,31,4,1,0,0,430,972445,0,74,5408363,6349791,0,648,15,15,platinum
44,18,26,250,7927083,1541888,13,3225,21,1,0,0,0,216,562235,0,51,3248930,4196279,0,332,13,12,diamond
158,66,92,837,26497621,4771460,15,10884,66,13,2,0,0,387,1931174,0,178,11502594,13288361,0,1083,15,9,diamond
23,9,14,132,3982606,708541,14,1819,13,2,0,0,0,85,286953,0,31,1882774,1807007,0,157,14,9,gold
3,2,1,17,532466,109742,7,153,1,0,0,0,0,16,37980,0,1,161680,328469,0,16,7,7,gold
10,3,7,104,2243705,336161,19,960,14,4,0,0,0,40,157234,0,19,1287883,807179,0,59,19,8,gold
39,16,23,311,8232963,1363413,23,3064,33,3,1,0,0,219,561090,0,48,3464297,4318044,0,252,23,11,master
43,21,22,347,9186137,1462818,16,3418,51,11,2,0,0,247,618295,0,49,4419360,4203936,0,252,16,13,master
69,21,48,531,14002007,1908525,16,4579,69,10,2,0,0,178,939651,0,119,5540328,7575132,0,397,16,7,master
4,0,4,31,895849,119881,10,289,4,1,0,0,0,10,62282,0,2,346957,490027,0,26,10,3,master
59,20,39,611,12561791,2144899,21,3928,84,10,0,0,0,246,883568,0,58,5514008,6381192,0,469,21,10,master
113,68,45,666,21339572,3220252,17,7129,61,12,1,0,0,449,1428089,0,113,9311664,10842465,0,514,17,10,master
35,14,21,224,7358686,1224138,13,2165,27,2,0,0,0,118,488132,0,30,3656895,3125357,0,283,13,9,master
281,117,164,1679,49845980,9383061,19,31928,175,25,3,1,0,1152,3638309,0,283,16173133,30249656,0,1693,19,11,master
19,9,10,113,3185345,462718,14,1162,15,2,0,0,0,71,225533,0,14,1251921,1728114,0,91,14,10,master
8,3,5,55,1589103,252560,13,605,5,1,0,0,0,34,107407,0,10,754208,711741,0,40,13,7,master
46,27,19,199,6780681,1424489,12,6960,14,2,1,0,0,202,553609,0,49,2893632,3644083,0,269,12,9,silver
12,4,8,60,2011637,385114,12,567,6,1,0,0,0,52,140956,0,18,941457,932921,0,71,12,7,silver
19,8,11,147,3280608,498179,14,823,23,6,0,0,0,55,245441,0,29,1393733,1636562,0,94,14,6,silver
8,3,5,59,1058107,259324,15,473,4,0,0,0,0,48,96332,0,7,492350,468706,0,83,15,10,bronze
44,22,22,417,7970333,1677602,20,2294,59,10,0,0,0,274,622129,0,33,3319830,4123695,0,337,20,16,bronze
2,2,0,20,448092,88522,12,170,2,1,0,0,0,13,32783,0,0,183969,236973,0,21,12,8,bronze
10,7,3,54,2002718,346903,10,835,9,0,0,0,0,39,136136,0,10,874589,1001232,0,52,10,8,bronze
