totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
51,21,30,289,6994573,1789920,15,8729,33,4,1,0,0,319,649838,0,60,813241,6117689,0,515,15,14,gold
17,5,12,169,2174867,562359,21,2361,22,6,1,0,0,97,217526,0,21,306781,1847217,0,169,21,11,gold
59,28,31,373,5882730,1679534,16,8458,27,4,0,0,0,363,656991,0,45,1287266,4517830,0,381,16,12,gold
56,19,37,544,8173884,1997060,27,9691,67,12,4,0,0,367,764814,0,72,988018,7124861,0,485,27,17,gold
59,14,45,421,8579161,1567385,16,12223,52,10,2,0,0,200,753995,0,87,1193177,7338600,0,456,16,9,challenger
41,11,30,289,6193471,1089915,18,8585,38,7,0,0,0,140,539167,0,57,794598,5364396,0,351,18,9,challenger
222,120,102,852,25423193,5870449,14,41867,47,2,0,0,0,1015,2491936,0,201,4386166,20906327,0,1296,14,13,master
288,158,130,1071,38322626,9044578,13,54701,76,8,0,0,0,1697,3228708,0,243,4012112,34095739,0,1939,13,14,master
99,41,58,585,13347833,2702100,19,19615,55,8,1,1,0,465,1204295,0,111,1674930,11597577,0,778,19,14,master
66,30,36,389,6823172,1703586,16,10659,30,1,0,0,0,338,738515,0,36,973539,5793650,0,459,16,12,master
36,15,21,164,4060254,1093060,17,6172,9,1,0,0,0,148,405424,0,20,561385,3478530,0,287,17,8,master
93,50,43,567,13089924,3282940,16,16562,40,5,0,0,0,527,1221021,0,61,1347744,11583741,0,937,16,15,bronze
