totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
9,3,6,71,1432868,185324,14,1567,9,2,0,0,0,39,121981,0,11,400955,1020871,0,80,14,8,platinum
17,5,12,137,2449555,328706,19,3408,16,3,1,0,0,75,224112,0,21,662082,1772636,0,139,19,10,platinum
6,1,5,36,989657,90699,9,1203,6,1,0,0,0,18,72411,0,12,313190,669655,0,36,9,5,diamond
69,30,39,543,11343314,1367978,20,13733,74,13,2,0,0,335,928646,0,114,2850897,8356873,0,567,20,13,diamond
43,14,29,384,6007632,747044,21,7540,55,10,2,0,0,208,535413,0,75,1565060,4375936,0,274,21,11,diamond
84,43,41,469,11159817,1480216,18,16457,49,4,3,0,0,337,981242,0,90,2915411,8191736,0,581,18,10,diamond
107,50,57,679,14653683,2018971,26,19995,71,14,1,0,0,633,1287209,0,168,3918758,10621005,0,799,26,14,diamond
10,7,3,92,1319901,239988,23,1702,9,1,0,0,0,89,129190,0,8,340205,973484,0,78,23,17,gold
8,5,3,68,1396392,158157,17,1683,10,2,1,0,0,38,108493,0,3,344124,1043229,0,57,17,10,gold
3,1,2,13,301286,38701,8,535,1,0,0,0,0,8,29971,0,2,94916,202948,0,8,8,4,gold
14,5,9,89,1965785,256451,19,2696,8,1,0,0,0,53,177463,0,12,519053,1437411,0,120,19,7,gold
15,2,13,152,2501700,327212,17,3100,24,5,2,0,0,82,213010,0,36,684145,1790434,0,134,17,10,gold
22,10,12,99,2574468,343373,11,3493,7,1,0,0,0,79,233427,0,34,734880,1830239,0,144,11,9,gold
119,43,76,857,17810992,2166495,19,24876,101,22,4,0,0,504,1539797,0,173,4694649,12968013,0,850,19,10,challenger
23,11,12,202,3543285,514705,17,4223,21,5,0,0,0,123,302880,0,44,775724,2740318,0,166,17,10,master
95,38,57,650,13521309,1571981,18,19417,92,18,3,0,0,344,1176360,0,118,3291914,10166614,0,600,18,10,master
43,22,21,284,6667476,791812,18,8375,35,6,0,0,0,197,544422,0,59,1627315,4992149,0,309,18,10,master
59,24,35,406,9309201,814678,19,11921,56,12,1,0,0,134,748782,0,104,2528021,6705782,0,372,19,8,master
41,11,30,368,6475076,776893,18,8496,51,8,1,0,0,200,548966,0,81,1856871,4575782,0,277,18,13,master
6,2,4,75,1210336,149946,20,1200,14,2,1,0,0,31,100560,0,10,338916,858009,0,50,20,8,silver
19,6,13,213,2805699,419211,22,3224,26,7,2,0,0,101,263252,0,28,843897,1937653,0,142,22,11,silver
11,5,6,62,1422888,182452,10,2057,8,1,0,0,0,57,126469,0,8,381830,1038703,0,66,10,8,silver
3,1,2,26,431173,63679,9,528,0,0,0,0,0,16,39750,0,6,120749,309290,0,19,9,11,silver
6,2,4,32,1113478,133508,10,1182,5,0,0,0,0,36,81878,0,5,275394,831072,0,46,10,10,silver
4,3,1,22,613196,91203,10,875,6,0,0,0,0,32,51672,0,4,148005,464261,0,37,10,12,silver
6,2,4,58,948909,106361,20,1163,12,1,0,0,0,24,81416,0,8,251629,695201,0,31,20,8,bronze
101,56,45,905,10700254,2183650,22,13607,90,11,2,0,0,716,1221339,0,123,3154768,7502051,0,798,22,14,bronze
1,1,0,0,66875,8745,0,143,0,0,0,0,0,3,6861,0,0,16475,45662,0,1,0,3,bronze
8,3,5,101,1955104,213235,17,1942,14,3,0,0,0,59,143872,0,7,527752,1419244,0,59,17,10,bronze
