totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
51,16,35,472,6717068,1675542,21,8923,56,8,2,1,0,326,690271,0,89,6335000,120574,0,359,21,13,gold
26,8,18,131,3104252,723233,12,4582,18,2,0,0,0,118,283319,0,38,2899934,66570,0,145,12,11,challenger
37,18,19,281,4432604,1285219,17,6650,24,4,2,0,0,289,481246,0,35,4132348,106294,0,258,17,15,challenger
160,58,102,1161,23989790,4615714,19,34469,130,31,5,0,0,742,2049376,0,311,22552869,417091,0,655,19,12,challenger
183,77,106,1088,26162309,5606767,20,34219,107,21,4,0,0,1135,2180537,0,337,24560703,507925,0,850,20,14,challenger
108,36,72,666,14316543,3126584,18,21121,72,12,3,0,0,505,1312931,0,206,13470469,234029,0,518,18,12,challenger
41,24,17,245,5426753,1079859,16,7854,27,2,1,0,0,205,491724,0,65,5179763,67225,0,199,16,11,master
58,28,30,322,6685679,1662398,15,10574,31,5,0,0,0,301,672977,0,61,6271019,135440,0,325,15,12,master
42,25,17,291,5482864,1228332,16,8434,35,5,2,0,0,251,510077,0,67,5150270,90725,0,197,16,13,master
23,9,14,157,3141112,587969,16,4655,18,3,3,0,0,94,277027,0,32,2944009,66224,0,98,16,8,master
26,9,17,192,3522712,706751,21,4752,25,4,0,0,0,115,317568,0,44,3294924,63987,0,170,21,10,master
27,9,18,197,3385184,789716,19,4899,22,5,0,0,0,168,324687,0,50,3167880,63486,0,135,19,12,master
59,25,34,396,6948754,1685310,13,10584,34,5,0,0,0,306,687611,0,93,6467453,128062,0,262,13,11,master
207,80,127,1560,28331638,5566599,19,39335,198,30,5,1,0,963,2500266,0,392,26574175,444402,0,849,19,12,master
385,173,212,2556,58592701,11217033,22,81295,283,43,6,0,0,2166,4817647,0,755,54618316,1438151,0,1470,22,14,master
59,25,34,496,10832180,1977025,19,13105,61,6,0,0,0,364,840048,0,132,10102215,210459,0,293,19,15,master
81,34,47,528,11746198,2442887,20,16661,58,12,3,0,0,379,1046255,0,135,10821277,410539,0,478,20,12,master
38,17,21,247,5805996,1155622,19,8156,23,4,0,0,0,185,495149,0,58,5546345,92602,0,197,19,12,master
71,32,39,356,8574663,2172686,14,13646,27,4,0,0,0,345,820228,0,74,8068048,145437,0,466,14,11,master
164,81,83,1009,22072818,4990341,20,32215,99,16,1,0,0,1197,1941479,0,284,20896954,308831,0,649,20,15,master
45,19,26,244,6117435,1270646,12,8861,23,2,1,0,0,168,546933,0,83,5784267,111730,0,277,12,10,master
95,32,63,941,13469714,3061760,22,17908,119,22,2,1,0,646,1275654,0,162,12550222,252005,0,576,22,14,master
47,15,32,280,6522793,1258829,11,9952,29,6,0,0,0,202,592824,0,99,6132006,116813,0,227,11,12,master
25,11,14,196,4556953,855393,16,6255,18,3,1,0,0,119,379161,0,43,4329250,78203,0,181,16,10,master
43,22,21,248,5000499,1285309,14,7995,26,2,1,0,0,248,503139,0,57,4663589,124034,0,241,14,11,master
87,35,52,516,12038130,2292202,16,18104,54,7,0,0,0,338,1082844,0,179,11395509,189605,0,415,16,10,master
19,10,9,90,2420477,568722,18,3446,7,0,0,0,0,117,223303,0,26,2260472,74113,0,99,18,14,master
93,39,54,631,14055885,3054316,17,19004,75,15,0,0,0,506,1186644,0,200,13305456,271472,0,494,17,12,master
49,18,31,437,7064634,1497984,19,10032,35,6,2,1,0,235,657742,0,123,6673331,92689,0,272,19,11,master
152,78,74,1004,19305290,4524512,17,29466,103,20,2,1,0,734,1828652,0,249,18045675,366110,0,694,17,12,master
44,18,26,271,5971222,1243101,18,8870,30,5,1,0,0,196,526908,0,75,5610794,89899,0,194,18,9,master
43,14,29,308,5719786,1399286,19,8281,29,5,0,0,0,235,543336,0,53,5342564,144522,0,291,19,13,master
93,44,49,640,13231388,3024103,21,18865,67,11,0,0,0,601,1182823,0,139,12234650,406303,0,580,21,14,master
48,17,31,341,6519696,1475035,14,9619,41,7,0,0,0,222,614972,0,88,6129623,116050,0,372,14,10,master
50,23,27,291,6180472,1474486,16,9447,23,4,0,0,0,320,592582,0,56,5791637,157145,0,240,16,14,master
77,28,49,681,10788662,2763715,23,13273,77,6,1,0,0,554,1004171,0,168,10102990,196448,0,487,23,19,silver
43,23,20,311,5747133,1083540,17,7556,38,6,2,0,0,203,520004,0,68,5463017,87574,0,203,17,12,silver
9,6,3,56,1316616,289626,15,1901,5,1,1,0,0,54,119919,0,13,1240066,33166,0,44,15,9,silver
