totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
419,201,218,2340,67741857,12924015,18,25489,215,21,2,0,0,2375,5267562,0,290,4721156,57449539,0,3744,18,14,platinum
23,8,15,133,4605278,826193,10,1183,15,3,0,0,0,105,318207,0,12,251920,4048631,0,249,10,11,platinum
12,5,7,113,2003931,420918,17,697,13,3,1,0,0,78,156885,0,7,130219,1768059,0,96,17,14,gold
34,18,16,172,4738416,1016118,14,1254,20,2,0,0,0,172,400190,0,11,475286,3799052,0,286,14,10,gold
75,30,45,428,8315813,1766524,13,2981,35,4,2,0,0,414,817400,0,28,525591,7238260,0,743,13,14,challenger
21,14,7,105,3427551,597416,15,980,13,1,0,0,0,113,249860,0,8,183129,2975576,0,165,15,10,master
35,13,22,231,4535679,800422,18,1443,22,3,1,0,0,181,398104,0,16,282130,3960614,0,310,18,13,master
131,48,83,796,18984402,3916522,18,5550,79,13,0,0,0,561,1503044,0,92,1125551,16507534,0,1114,18,11,master
27,8,19,152,3417445,715768,14,954,8,1,0,0,0,110,305889,0,17,313650,2833605,0,290,14,9,master
2,1,1,15,295176,71150,12,234,2,0,0,0,0,13,24044,0,1,25073,268762,0,15,12,9,silver
16,6,10,125,3327796,484684,15,886,23,3,1,0,0,71,244847,0,4,174901,2888438,0,136,15,10,bronze
11,2,9,53,1105341,300882,8,446,6,0,0,0,0,83,122797,0,5,142141,896763,0,138,8,12,bronze
