totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
23,8,15,163,3754918,578581,14,958,21,3,0,0,0,74,288821,0,28,2526611,912429,0,155,14,8,platinum
68,38,30,331,10544163,2303147,14,3911,17,2,0,0,0,467,819233,0,44,6081028,3502256,0,594,14,14,platinum
48,19,29,289,6442268,1311086,15,2160,16,1,0,0,0,236,570201,0,46,4248713,1627476,0,458,15,11,diamond
12,6,6,57,1696210,386296,13,489,3,1,0,0,0,60,147426,0,6,1066762,488484,0,116,13,9,gold
33,12,21,188,4394836,933118,14,1422,9,0,0,0,0,167,394685,0,24,3038486,980156,0,351,14,12,master
70,29,41,441,9767991,1719113,16,3503,33,1,0,0,0,373,834339,0,50,6854346,2096993,0,625,16,12,master
270,101,169,1545,38065300,7384255,19,11535,130,6,1,1,0,1166,3290991,0,203,25788734,8455543,0,2910,19,12,master
250,91,159,1926,39992970,6691960,26,14897,190,19,5,0,0,1402,3267991,0,211,27655224,8964691,0,2331,26,15,master
18,6,12,99,2244989,385466,13,926,10,2,0,0,0,60,206607,0,24,1600849,430251,0,154,13,7,silver
3,1,2,20,452535,123749,12,194,1,1,0,0,0,22,44448,0,0,272451,150849,0,52,12,11,bronze
