totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
41,18,23,300,8414190,1524135,14,9787,40,6,0,0,0,279,577276,0,64,8222518,108037,0,246,14,13,platinum
20,8,12,91,3442883,568717,10,4244,7,1,0,0,0,112,247408,0,39,3415388,19194,0,123,10,11,platinum
13,7,6,86,2118536,265545,11,2640,15,0,0,0,0,50,161210,0,14,2104274,4412,0,40,11,8,gold
52,23,29,346,9983782,1518116,16,11549,37,7,0,0,0,288,699156,0,80,9776899,120552,0,296,16,13,gold
49,18,31,254,9606986,1551236,13,11866,29,1,0,0,0,232,652145,0,100,9472792,97614,0,305,13,10,challenger
27,8,19,146,4647362,860361,11,5835,17,4,1,0,0,129,334015,0,40,4554239,60530,0,160,11,16,challenger
43,17,26,275,8306449,1683744,17,9735,34,4,0,0,0,318,574870,0,78,8154290,104991,0,253,17,15,challenger
9,5,4,29,1613155,264637,8,2012,3,1,0,0,0,59,110236,0,13,1599007,6889,0,40,8,11,master
27,17,10,119,4561712,910375,12,6061,15,1,0,0,0,172,334546,0,33,4503961,29562,0,87,12,12,master
56,22,34,281,10313367,1436362,13,13199,36,6,0,0,0,242,695319,0,104,10182435,76793,0,219,13,9,master
1,0,1,2,124401,23684,2,178,1,0,0,0,0,6,10812,0,0,124401,0,0,5,2,6,master
99,51,48,459,16005392,2852795,13,20035,47,5,0,0,0,655,1197827,0,123,15720169,201441,0,425,13,16,master
318,137,181,1913,57628286,10132668,21,72173,224,34,6,2,0,1700,4087961,0,485,56464861,812425,0,1741,21,16,master
23,15,8,108,3667251,646233,11,4755,16,2,0,0,0,151,270434,0,15,3623587,32899,0,102,11,11,master
339,144,195,2067,64031388,8205231,22,76622,267,37,4,0,0,1763,4442385,0,627,62749137,1043118,0,1591,22,13,master
132,68,64,649,21495584,3746066,14,27754,85,13,0,0,0,789,1569581,0,153,21252009,170179,0,760,14,14,master
26,10,16,138,3675411,1034442,10,4110,14,0,0,0,0,168,338298,0,25,3538359,100536,0,264,10,11,silver
2,1,1,4,48880,24508,4,49,0,0,0,0,0,7,10818,0,1,45318,0,0,5,4,4,silver
4,2,2,9,329290,93456,5,357,1,0,0,0,0,30,37529,0,4,318035,90,0,16,5,10,silver
115,61,54,758,23101288,4837961,22,23123,77,8,0,0,0,1031,1567176,0,205,22785815,211484,0,677,22,16,bronze
6,3,3,12,475706,174196,6,423,1,0,0,0,0,33,53998,0,5,456447,9662,0,51,6,10,bronze
9,5,4,78,1078825,321085,17,1160,7,1,0,0,0,87,108641,0,15,1062070,2013,0,58,17,18,bronze
