totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
6,2,4,50,1000683,142275,17,1230,6,1,0,0,0,27,80510,0,11,60459,936155,0,46,17,7,platinum
136,52,84,1031,18277063,2982284,21,22187,114,14,1,0,0,714,1620531,0,101,895335,17296132,0,1383,21,11,diamond
50,19,31,431,8710027,1314866,21,9921,49,8,1,0,0,301,699177,0,55,569537,8103135,0,557,21,14,gold
53,16,37,375,8759205,1193916,17,11317,47,9,1,0,0,245,685257,0,52,436242,8291021,0,482,17,13,challenger
48,14,34,352,7862121,1016827,16,9901,37,4,1,0,0,174,612587,0,45,424503,7400722,0,403,16,9,challenger
153,45,108,1578,26556693,3148112,30,31559,194,38,9,3,0,448,2108724,0,132,1099984,25323581,0,1426,30,9,challenger
32,12,20,156,4382229,640410,13,6100,12,0,0,0,0,112,354967,0,15,256338,4119742,0,264,13,8,challenger
84,35,49,582,13266312,1717650,17,16759,61,13,0,0,0,340,1060556,0,74,921873,12253539,0,697,17,9,challenger
107,43,64,747,16242518,2217703,18,21338,76,11,2,0,0,345,1317428,0,68,992614,15180454,0,939,18,9,challenger
210,105,105,1416,31359989,4586466,20,39153,118,17,1,0,0,990,2537621,0,109,1508947,29727171,0,1890,20,11,master
59,24,35,509,9683534,1240811,19,11751,66,15,1,1,0,181,764947,0,41,497105,9131357,0,534,19,9,master
184,75,109,1041,26362835,4145593,17,33753,99,9,1,0,0,839,2134660,0,156,1843910,24376502,0,1610,17,14,master
19,9,10,106,2388672,426460,13,3138,8,2,0,0,0,110,212738,0,18,121211,2252213,0,160,13,11,master
63,20,43,485,8605392,1367375,26,10928,50,8,0,0,0,292,758383,0,72,502286,8050073,0,593,26,11,master
36,19,17,241,4733667,745803,18,6671,26,2,1,0,0,166,430753,0,32,341561,4363968,0,272,18,10,master
97,35,62,639,14447924,1865489,17,17740,69,10,0,0,0,321,1160448,0,96,1085414,13273603,0,793,17,10,master
15,3,12,116,2233626,327468,18,2686,11,2,0,0,0,53,192119,0,10,194991,2024934,0,159,18,10,master
70,27,43,508,11640049,1763360,24,13332,69,11,1,1,0,376,893341,0,90,779099,10757807,0,571,24,13,master
