totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
30,17,13,161,6786920,639032,19,6678,14,2,1,0,0,136,404192,0,32,6271840,385726,0,214,19,12,platinum
27,11,16,194,6373090,520856,18,5841,20,4,0,0,0,91,399604,0,35,5701911,491596,0,266,18,9,platinum
127,58,69,1042,36532121,3118930,24,31661,103,16,1,1,0,659,2060094,0,206,33400361,2266978,0,1133,24,11,platinum
44,15,29,263,11148863,916601,12,10089,29,6,1,0,0,160,659018,0,70,10189419,661204,0,432,12,8,platinum
70,26,44,600,16635182,1548700,19,15578,55,5,1,0,0,273,1073028,0,91,15134955,986448,0,665,19,9,platinum
35,9,26,402,8594276,795245,24,7361,48,6,4,2,0,133,570986,0,64,7863897,457462,0,323,24,10,platinum
59,24,35,357,11796072,1468015,13,11634,33,2,0,0,0,335,824809,0,74,10598778,848846,0,482,13,11,platinum
64,26,38,498,15471357,1528012,19,14216,53,4,0,0,0,291,992725,0,123,13964810,1005554,0,585,19,11,platinum
102,41,61,769,22067872,2766592,17,21253,62,7,1,1,0,599,1489551,0,164,20054103,1271199,0,937,17,14,platinum
66,33,33,502,13941933,1559422,19,12857,59,8,1,0,0,382,919693,0,82,12647771,855417,0,568,19,13,platinum
22,9,13,191,4769636,579695,15,3621,24,2,1,0,0,150,296051,0,22,4275626,295018,0,190,15,12,platinum
6,3,3,43,1051712,161393,11,1087,9,2,0,0,0,28,80449,0,8,939550,68475,0,54,11,8,platinum
48,21,27,334,10439283,1004251,15,10281,34,4,0,0,0,196,687027,0,58,9485525,614166,0,423,15,11,platinum
21,7,14,158,5352646,557803,14,4704,14,2,1,0,0,116,321020,0,35,4850915,306806,0,168,14,13,diamond
131,51,80,945,34951172,3146086,25,31859,88,18,1,0,0,678,1964965,0,252,31328410,2395107,0,896,25,12,diamond
40,16,24,319,9427312,993397,21,8342,45,4,1,0,0,214,594821,0,55,8670515,471736,0,342,21,16,diamond
566,273,293,3400,123669438,15463935,23,119422,297,54,3,0,0,3072,7915654,0,669,109894184,8490366,0,4800,23,14,diamond
41,19,22,226,8791632,977729,16,8714,24,4,1,0,0,175,548800,0,33,8086883,429364,0,326,16,14,diamond
81,41,40,500,18380773,1959568,17,18028,54,7,2,0,0,361,1147134,0,122,16674058,1187345,0,595,17,12,diamond
143,60,83,1090,40203244,3106878,23,34764,118,16,1,0,0,509,2200474,0,192,36255936,2774644,0,1216,23,11,diamond
22,12,10,146,4876191,508777,16,5150,13,2,1,0,0,103,316055,0,20,4388317,308319,0,167,16,12,diamond
63,19,44,486,13173339,1405264,25,11942,51,6,1,0,0,215,886113,0,69,11917282,731015,0,592,25,9,diamond
20,10,10,145,4260116,572701,19,3897,19,2,0,0,0,157,284272,0,20,3835660,270576,0,182,19,12,diamond
108,54,54,694,20585893,2572921,18,18370,57,9,1,0,0,603,1410943,0,118,18504019,1385311,0,924,18,12,diamond
250,106,144,1599,56524911,5381319,19,53865,147,20,4,0,0,908,3406330,0,384,51806536,3110947,0,1792,19,12,diamond
242,101,141,1229,55563598,4886652,18,56738,128,19,2,0,0,1073,3362824,0,327,50576326,3544193,0,1956,18,12,diamond
61,31,30,293,12791182,1127564,13,12976,33,4,2,1,0,270,783573,0,69,11692334,738351,0,414,13,10,diamond
45,24,21,282,9961622,1167799,19,10349,25,2,0,0,0,242,648914,0,58,9086640,572156,0,357,19,16,diamond
135,58,77,747,33559914,3134985,16,32437,90,17,4,1,0,570,1985847,0,201,30645526,1862502,0,1132,16,10,diamond
175,73,102,969,39115705,3639517,17,38481,75,11,1,0,0,572,2422753,0,214,35552199,2325839,0,1440,17,10,diamond
17,6,11,107,4324602,382439,15,3919,8,0,0,0,0,80,243407,0,22,3994027,237302,0,144,15,8,diamond
2,1,1,5,176032,30750,3,251,0,0,0,0,0,14,17064,0,1,153544,14759,0,8,3,8,gold
85,46,39,498,17782911,2117353,18,15532,48,7,0,0,0,494,1150178,0,69,16262689,919510,0,725,18,15,gold
