totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
231,115,116,1852,27078988,4219857,24,37530,125,8,2,1,0,1325,2924708,0,205,4748203,21994552,0,1437,24,16,platinum
28,12,16,329,3323098,520671,26,4387,27,3,0,0,0,159,373612,0,21,521789,2768994,0,170,26,14,platinum
57,36,21,419,5688179,1031141,15,8129,27,2,0,0,0,277,643497,0,30,981152,4642327,0,370,15,9,platinum
12,5,7,141,1540259,252531,20,1879,10,2,0,0,0,45,161575,0,12,212254,1312648,0,119,20,7,platinum
47,26,21,382,6119440,862544,22,8467,27,2,0,0,0,214,574848,0,21,895169,5183426,0,234,22,16,platinum
189,84,105,1654,21525094,3356759,25,31189,123,16,1,0,0,981,2332600,0,87,3037646,18333420,0,1251,25,12,platinum
136,61,75,1079,16805202,2627290,22,21670,70,3,0,0,0,860,1737359,0,80,2487540,14164688,0,951,22,13,platinum
8,4,4,56,1091712,147031,12,1416,0,0,0,0,0,34,102287,0,9,131887,948484,0,43,12,6,platinum
159,81,78,1196,20316857,2761401,24,31212,92,8,0,0,0,592,2018450,0,154,3234935,16879230,0,928,24,9,diamond
21,6,15,192,2478003,378129,23,3502,15,1,0,0,0,96,278232,0,24,413524,2035896,0,147,23,10,diamond
71,30,41,596,8525462,1289873,21,11605,46,5,1,0,0,295,860297,0,47,1319335,7127472,0,462,21,9,diamond
56,24,32,429,6385238,890880,19,9646,22,3,1,0,0,214,659380,0,49,1052255,5280428,0,309,19,9,diamond
158,85,73,1177,16801889,2853523,19,25511,66,6,0,0,0,883,1893232,0,116,3060584,13577463,0,980,19,14,diamond
33,10,23,406,4014731,558435,35,5137,31,3,0,0,0,143,446326,0,30,618272,3365001,0,300,35,12,diamond
428,206,222,3389,51427072,8072134,23,75073,228,25,4,0,0,1801,5195877,0,341,6879908,44085829,0,2415,23,14,diamond
97,47,50,692,11733236,1724783,26,17611,63,8,0,0,0,429,1186859,0,68,1750590,9873398,0,658,26,11,diamond
105,54,51,896,9937303,1746252,21,15733,71,6,0,0,0,526,1202328,0,63,1782805,8056504,0,566,21,10,diamond
12,6,6,59,834428,138137,14,1173,5,2,0,0,0,44,109594,0,5,139404,691334,0,52,14,10,gold
2,2,0,19,234154,35203,11,276,2,0,0,0,0,14,25718,0,1,29377,202293,0,9,11,9,gold
19,7,12,149,2310892,321386,17,3087,13,1,0,0,0,84,233918,0,18,369492,1919970,0,106,17,9,gold
39,18,21,396,4850642,775011,27,6104,32,4,0,0,0,280,503811,0,35,770045,4035195,0,213,27,14,gold
63,25,38,517,6672665,954842,16,9147,42,1,0,0,0,236,761159,0,57,1193709,5400526,0,410,16,10,gold
15,6,9,157,1515633,200943,19,2189,17,2,0,0,0,61,171481,0,13,337677,1164995,0,69,19,8,gold
18,7,11,168,1831481,336319,17,2337,9,2,0,0,0,92,219523,0,14,353079,1458539,0,141,17,10,gold
2,2,0,3,162048,27384,2,263,0,0,0,0,0,11,17538,0,2,30943,131103,0,7,2,6,gold
11,7,4,85,1159593,175039,14,1661,6,0,0,0,0,42,126658,0,11,182718,966071,0,70,14,8,gold
9,3,6,78,1002504,171619,16,1485,6,0,0,0,0,46,115390,0,14,150219,835276,0,63,16,10,gold
48,16,32,398,5996078,753941,19,8914,32,1,1,1,0,182,584040,0,41,759045,5182167,0,284,19,9,challenger
37,20,17,317,4509402,677248,18,6074,26,3,0,0,0,169,443540,0,15,580933,3896095,0,257,18,13,challenger
32,14,18,299,3702978,574550,18,5574,25,1,0,0,0,118,397645,0,21,599606,3063538,0,206,18,13,challenger
43,13,30,394,5311261,741544,22,7606,33,1,0,0,0,170,536805,0,47,738314,4528616,0,273,22,12,challenger
62,25,37,535,8019717,1206423,21,10633,55,2,1,1,0,358,796198,0,59,903726,7056817,0,429,21,13,challenger
95,45,50,755,12017130,1703851,21,18588,47,8,0,0,0,335,1210901,0,90,1832593,10102503,0,647,21,9,challenger
58,20,38,454,6147835,916315,18,9215,41,3,0,0,0,228,655559,0,40,922841,5178435,0,338,18,11,challenger
111,41,70,803,14293702,1846714,22,21575,71,9,0,0,0,422,1382595,0,89,2410863,11771757,0,692,22,10,challenger
110,46,64,941,14113262,1989866,26,20405,76,10,2,0,0,455,1380671,0,65,1634332,12358811,0,761,26,12,challenger
26,11,15,233,3413383,438749,21,4951,22,3,0,0,0,112,322803,0,23,410153,2966214,0,135,21,11,challenger
10,6,4,64,937082,168995,12,1328,7,1,0,0,0,55,108330,0,5,128048,793054,0,68,12,7,challenger
19,7,12,159,2142353,362266,23,2922,7,1,0,0,0,84,235781,0,10,254031,1870049,0,138,23,8,master
19,12,7,113,2102345,394573,13,2925,3,0,0,0,0,121,227618,0,12,309172,1765726,0,108,13,10,master
54,22,32,376,6335787,820369,22,9615,21,4,0,0,0,186,657430,0,27,903469,5366295,0,337,22,8,master
64,28,36,470,6823069,1133353,18,9829,33,5,0,0,0,301,719990,0,40,1011408,5756602,0,368,18,10,master
51,21,30,423,5799433,856886,18,8670,42,5,1,0,0,206,621549,0,57,901931,4842850,0,350,18,9,master
107,50,57,800,13339400,2035219,18,19060,44,2,0,0,0,438,1324610,0,109,1950544,11267091,0,596,18,11,master
85,43,42,542,9560757,1507406,17,14330,38,5,0,0,0,416,980663,0,34,1455768,8003322,0,491,17,14,master
45,15,30,496,6582881,899308,21,9054,49,13,2,0,0,223,622477,0,45,757485,5778301,0,249,21,11,master
121,50,71,1085,16424305,2254625,26,23182,81,12,1,0,0,583,1554772,0,114,2465587,13801947,0,694,26,13,master
113,55,58,953,15193047,2047480,26,22553,74,4,0,0,0,473,1438487,0,95,2237264,12802213,0,589,26,13,master
59,29,30,481,6398246,1216146,20,8694,31,2,0,0,0,354,697232,0,44,986538,5335902,0,450,20,11,master
55,25,30,429,6161271,970507,23,8582,30,2,0,0,0,237,653634,0,44,1012432,5091240,0,368,23,11,master
227,89,138,2144,30490278,3704274,25,39643,159,11,2,1,0,934,2984767,0,172,4153487,26030722,0,1535,25,13,master
120,53,67,1060,13049901,2137583,18,18236,74,9,0,0,0,597,1409879,0,106,2019326,10898848,0,699,18,12,master
31,13,18,261,3600234,537872,24,5379,21,3,0,0,0,121,368092,0,20,507728,3060676,0,135,24,9,master
45,17,28,348,5058471,678250,21,7423,32,3,0,0,0,135,524300,0,41,710207,4297714,0,266,21,9,master
196,96,100,1482,22314415,3604041,29,33459,89,6,0,0,0,815,2308602,0,133,3627022,18496891,0,1105,29,12,master
23,9,14,168,2291868,354197,16,3707,14,3,0,0,0,90,260645,0,26,390415,1875803,0,121,16,9,master
99,44,55,796,10680208,1764648,21,14729,68,9,1,1,0,463,1143112,0,53,1758154,8842971,0,606,21,11,master
228,101,127,1754,29160026,3679607,23,43494,145,23,0,0,0,741,2807801,0,180,4753903,24151178,0,1438,23,12,master
36,14,22,354,4410790,488698,21,6571,26,1,0,0,0,124,441769,0,37,600773,3774235,0,209,21,10,master
39,16,23,300,5786857,784696,20,7480,24,3,0,0,0,181,534427,0,20,640823,5108692,0,280,20,10,master
32,20,12,210,3144206,498228,17,5101,14,5,0,0,0,119,365085,0,11,565059,2561116,0,182,17,10,master
195,102,93,1367,20314154,3422526,19,29489,88,5,1,0,0,932,2208234,0,99,3408003,16657972,0,1240,19,12,master
18,9,9,128,1193006,323825,13,1988,6,0,0,0,0,110,187661,0,8,274214,908100,0,86,13,12,silver
7,3,4,73,757421,126133,17,1060,11,0,0,0,0,39,89989,0,7,143959,605224,0,51,17,8,silver
23,17,6,99,1889425,431525,10,2501,10,1,0,0,0,148,245675,0,10,534546,1347624,0,132,10,12,silver
23,12,11,239,2212717,446380,20,2920,22,4,2,1,0,114,288688,0,17,411035,1778544,0,183,20,11,silver
3,2,1,29,274502,64180,12,365,4,1,0,0,0,25,36800,0,0,42531,227858,0,23,12,13,silver
15,10,5,108,1197370,270760,17,1969,9,2,1,0,0,86,168690,0,5,305137,878504,0,100,17,13,silver
14,8,6,78,1167182,238660,15,1771,7,0,0,0,0,87,152573,0,5,231092,923031,0,89,15,10,silver
18,11,7,130,1768087,297931,13,2571,12,1,1,0,0,88,200984,0,7,332816,1416621,0,117,13,10,silver
11,7,4,71,827743,202611,12,1167,5,0,0,0,0,63,116934,0,5,203026,608824,0,69,12,12,silver
7,6,1,49,777326,158941,13,992,3,0,0,0,0,63,80809,0,5,137819,632805,0,38,13,12,bronze
11,5,6,116,723564,244400,23,957,8,3,0,0,0,85,122722,0,6,187718,529184,0,79,23,12,bronze
25,21,4,220,1714714,441700,19,2481,17,2,0,0,0,164,272102,0,10,664130,1028994,0,92,19,12,bronze
