totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
9,2,7,67,683537,220305,15,298,7,1,0,0,0,70,120857,0,5,61941,607701,0,161,15,13,platinum
72,35,37,493,8625048,1518627,21,10411,57,5,0,0,0,405,916123,0,43,843923,7673926,0,704,21,14,platinum
14,3,11,119,1248528,176651,16,1554,8,1,0,0,0,42,134677,0,11,139421,1094105,0,85,16,6,platinum
52,23,29,353,6429224,1049965,18,6923,28,5,1,0,0,396,637205,0,33,679121,5699412,0,460,18,13,platinum
23,10,13,138,1944899,454373,14,1951,7,3,0,0,0,167,264965,0,4,237528,1674317,0,248,14,14,diamond
69,28,41,629,8853146,1415690,18,10856,59,5,1,0,0,383,906603,0,75,1071136,7715286,0,640,18,14,diamond
174,78,96,1277,23149238,3515539,19,29213,124,14,4,1,0,1110,2170018,0,123,2515901,20355846,0,1300,19,15,diamond
128,62,66,906,11380628,2557823,24,12565,77,7,0,0,0,940,1560430,0,100,1442112,9808819,0,1141,24,17,gold
25,7,18,198,4399698,600575,15,1967,21,4,0,0,0,95,329291,0,13,483600,3632655,0,227,15,11,gold
74,35,39,495,9654326,1481695,15,12379,44,2,1,0,0,384,910693,0,60,1360025,8200423,0,585,15,12,gold
308,144,164,1199,17216767,5246915,14,12893,87,6,0,0,0,1854,3276811,0,118,2103223,15016808,0,3033,14,14,gold
49,22,27,338,3790936,1021495,17,3028,26,1,0,0,0,377,605249,0,41,485449,3267981,0,519,17,19,gold
7,4,3,48,820693,205715,10,862,5,2,0,0,0,55,90859,0,3,82900,732159,0,62,10,10,gold
52,22,30,555,6960402,1289779,21,6888,63,6,0,0,0,407,691043,0,68,904935,5959211,0,501,21,12,gold
24,8,16,157,3611256,526541,13,4851,22,6,1,0,0,140,318759,0,27,439446,3134679,0,195,13,11,gold
257,116,141,1127,17571368,3857597,13,18536,75,5,0,0,0,1375,2722082,0,129,1966058,15287053,0,2274,13,14,challenger
254,118,136,1457,23339265,4735660,21,32349,120,13,2,0,0,1578,2737226,0,177,2691112,20383973,0,2031,21,16,challenger
170,80,90,1069,22727006,3044366,16,31967,127,16,4,1,0,757,2082466,0,100,2531358,20027968,0,1160,16,11,master
63,21,42,450,8279648,1203133,16,10998,45,5,1,0,0,294,779837,0,37,975019,7227086,0,499,16,13,master
18,8,10,65,839386,370439,9,457,6,0,0,0,0,140,185108,0,5,92505,728482,0,190,9,15,master
184,86,98,726,12898022,2757907,14,14318,34,1,0,0,0,995,1955591,0,93,1579467,11117399,0,1603,14,16,master
51,27,24,250,4474385,997030,13,5670,18,0,0,0,0,377,540076,0,25,533946,3903024,0,360,13,16,master
2,2,0,8,117246,27027,4,211,0,0,0,0,0,16,16366,0,0,23475,93048,0,6,4,8,silver
4,3,1,40,594340,108027,16,592,3,0,0,0,0,26,54153,0,5,103213,484375,0,29,16,8,silver
57,19,38,451,6205780,1149316,22,7467,37,4,0,0,0,347,697549,0,45,1166455,4932642,0,565,22,12,silver
31,13,18,245,2311155,736246,14,2004,25,1,0,0,0,287,354530,0,6,373827,1913264,0,303,14,15,silver
47,21,26,282,3808948,1025495,15,3147,12,1,0,0,0,349,529601,0,30,608786,3165928,0,451,15,19,silver
161,67,94,1686,17371253,2457263,26,20326,187,23,5,0,0,585,1985307,0,152,2872360,14353831,0,1333,26,12,bronze
11,4,7,79,1134428,250971,14,1433,10,1,0,0,0,69,126211,0,6,206755,913147,0,79,14,10,bronze
79,39,40,714,6914628,1743919,26,7131,76,9,0,0,0,690,949700,0,40,994377,5805954,0,773,26,21,bronze
50,29,21,325,5046341,814815,15,6532,19,3,0,0,0,352,541046,0,43,989057,4009650,0,329,15,17,bronze
5,2,3,24,378375,68508,7,401,3,0,0,0,0,24,49921,0,2,70766,306144,0,38,7,7,bronze
